Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 751.4507, Loss-Test: 744.6158, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[681/3000] Learning-rate: 0.001, Loss-Train: 0.3650, Loss-Test: 0.6166, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0280
Epoch[682/3000] Learning-rate: 0.001, Loss-Train: 0.3388, Loss-Test: 0.6111, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0400
Epoch[683/3000] Learning-rate: 0.001, Loss-Train: 0.3600, Loss-Test: 0.6403, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0360
Epoch[684/3000] Learning-rate: 0.001, Loss-Train: 0.3663, Loss-Test: 0.6423, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0240
Epoch[685/3000] Learning-rate: 0.001, Loss-Train: 0.3676, Loss-Test: 0.6703, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0360
Epoch[686/3000] Learning-rate: 0.001, Loss-Train: 0.3875, Loss-Test: 0.7178, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0200
Epoch[687/3000] Learning-rate: 0.001, Loss-Train: 0.3604, Loss-Test: 0.6355, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0520
Epoch[688/3000] Learning-rate: 0.001, Loss-Train: 0.3069, Loss-Test: 0.6383, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[689/3000] Learning-rate: 0.001, Loss-Train: 0.3287, Loss-Test: 0.7070, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0240
Epoch[690/3000] Learning-rate: 0.001, Loss-Train: 0.3244, Loss-Test: 0.6223, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0360
Epoch[691/3000] Learning-rate: 0.001, Loss-Train: 0.3114, Loss-Test: 0.5992, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[692/3000] Learning-rate: 0.001, Loss-Train: 0.3225, Loss-Test: 0.6209, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0360
Epoch[693/3000] Learning-rate: 0.001, Loss-Train: 0.3226, Loss-Test: 0.7008, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[694/3000] Learning-rate: 0.001, Loss-Train: 0.3728, Loss-Test: 0.6185, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0480
Epoch[695/3000] Learning-rate: 0.001, Loss-Train: 0.3483, Loss-Test: 0.6166, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[696/3000] Learning-rate: 0.001, Loss-Train: 0.3126, Loss-Test: 0.6277, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0520
Epoch[697/3000] Learning-rate: 0.001, Loss-Train: 0.3199, Loss-Test: 0.6209, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0400
Epoch[698/3000] Learning-rate: 0.001, Loss-Train: 0.3543, Loss-Test: 0.6495, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0440
Epoch[699/3000] Learning-rate: 0.001, Loss-Train: 0.3470, Loss-Test: 0.7177, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0640
Epoch[700/3000] Learning-rate: 0.001, Loss-Train: 0.3417, Loss-Test: 0.6453, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0520
Epoch[701/3000] Learning-rate: 0.001, Loss-Train: 0.3273, Loss-Test: 0.6102, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0480
Epoch[702/3000] Learning-rate: 0.001, Loss-Train: 0.3309, Loss-Test: 0.6884, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[703/3000] Learning-rate: 0.001, Loss-Train: 0.3846, Loss-Test: 0.6566, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0360
Epoch[704/3000] Learning-rate: 0.001, Loss-Train: 0.3526, Loss-Test: 0.6244, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0520
Epoch[705/3000] Learning-rate: 0.001, Loss-Train: 0.3535, Loss-Test: 0.6432, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[706/3000] Learning-rate: 0.001, Loss-Train: 0.3251, Loss-Test: 0.6555, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0240
Epoch[707/3000] Learning-rate: 0.001, Loss-Train: 0.3315, Loss-Test: 0.6378, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0280
Epoch[708/3000] Learning-rate: 0.001, Loss-Train: 0.3200, Loss-Test: 0.6472, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[709/3000] Learning-rate: 0.001, Loss-Train: 0.2995, Loss-Test: 0.6601, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[710/3000] Learning-rate: 0.001, Loss-Train: 0.3151, Loss-Test: 0.6868, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0280
Epoch[711/3000] Learning-rate: 0.001, Loss-Train: 0.3198, Loss-Test: 0.6163, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0360
Epoch[712/3000] Learning-rate: 0.001, Loss-Train: 0.3257, Loss-Test: 0.6146, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0360
Epoch[713/3000] Learning-rate: 0.001, Loss-Train: 0.3293, Loss-Test: 0.6808, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0680
Epoch[714/3000] Learning-rate: 0.001, Loss-Train: 0.3370, Loss-Test: 0.6361, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0200
Epoch[715/3000] Learning-rate: 0.001, Loss-Train: 0.3600, Loss-Test: 0.6446, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0200
Epoch[716/3000] Learning-rate: 0.001, Loss-Train: 0.3407, Loss-Test: 0.6229, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0440
Epoch[717/3000] Learning-rate: 0.001, Loss-Train: 0.3536, Loss-Test: 0.6705, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[718/3000] Learning-rate: 0.001, Loss-Train: 0.3639, Loss-Test: 0.6968, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0400
Epoch[719/3000] Learning-rate: 0.001, Loss-Train: 0.3633, Loss-Test: 0.6413, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[720/3000] Learning-rate: 0.001, Loss-Train: 0.3624, Loss-Test: 0.7000, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[721/3000] Learning-rate: 0.001, Loss-Train: 0.3748, Loss-Test: 0.6560, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0280
Epoch[722/3000] Learning-rate: 0.001, Loss-Train: 0.3512, Loss-Test: 0.6452, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0320
Epoch[723/3000] Learning-rate: 0.001, Loss-Train: 0.3459, Loss-Test: 0.6439, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0560
Epoch[724/3000] Learning-rate: 0.001, Loss-Train: 0.3485, Loss-Test: 0.7504, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[725/3000] Learning-rate: 0.001, Loss-Train: 0.3602, Loss-Test: 0.7207, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0200
Epoch[726/3000] Learning-rate: 0.001, Loss-Train: 0.3268, Loss-Test: 0.5655, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0320
Epoch[727/3000] Learning-rate: 0.001, Loss-Train: 0.2992, Loss-Test: 0.5727, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0520
Epoch[728/3000] Learning-rate: 0.001, Loss-Train: 0.2943, Loss-Test: 0.6821, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0280
Epoch[729/3000] Learning-rate: 0.001, Loss-Train: 0.3321, Loss-Test: 0.7220, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[730/3000] Learning-rate: 0.001, Loss-Train: 0.3266, Loss-Test: 0.7124, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0440
Epoch[731/3000] Learning-rate: 0.001, Loss-Train: 0.3208, Loss-Test: 0.6342, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0520
Epoch[732/3000] Learning-rate: 0.001, Loss-Train: 0.3168, Loss-Test: 0.6288, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[733/3000] Learning-rate: 0.001, Loss-Train: 0.3182, Loss-Test: 0.6162, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[734/3000] Learning-rate: 0.001, Loss-Train: 0.3316, Loss-Test: 0.6076, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0520
Epoch[735/3000] Learning-rate: 0.001, Loss-Train: 0.3147, Loss-Test: 0.5777, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[736/3000] Learning-rate: 0.001, Loss-Train: 0.3074, Loss-Test: 0.6241, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[737/3000] Learning-rate: 0.001, Loss-Train: 0.3058, Loss-Test: 0.6554, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0280
Epoch[738/3000] Learning-rate: 0.001, Loss-Train: 0.3046, Loss-Test: 0.5965, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0480
Epoch[739/3000] Learning-rate: 0.001, Loss-Train: 0.3036, Loss-Test: 0.6575, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0240
Epoch[740/3000] Learning-rate: 0.001, Loss-Train: 0.3243, Loss-Test: 0.6253, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0520
Epoch[741/3000] Learning-rate: 0.001, Loss-Train: 0.3407, Loss-Test: 0.7074, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0480
Epoch[742/3000] Learning-rate: 0.001, Loss-Train: 0.3403, Loss-Test: 0.5880, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0280
Epoch[743/3000] Learning-rate: 0.001, Loss-Train: 0.3470, Loss-Test: 0.6807, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[744/3000] Learning-rate: 0.001, Loss-Train: 0.3359, Loss-Test: 0.6216, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[745/3000] Learning-rate: 0.001, Loss-Train: 0.3250, Loss-Test: 0.6282, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[746/3000] Learning-rate: 0.001, Loss-Train: 0.3235, Loss-Test: 0.5859, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0240
Epoch[747/3000] Learning-rate: 0.001, Loss-Train: 0.3035, Loss-Test: 0.6030, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0640
Epoch[748/3000] Learning-rate: 0.001, Loss-Train: 0.2912, Loss-Test: 0.5903, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0160
Epoch[749/3000] Learning-rate: 0.001, Loss-Train: 0.3038, Loss-Test: 0.6010, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0360
Epoch[750/3000] Learning-rate: 0.001, Loss-Train: 0.2963, Loss-Test: 0.5911, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0280
Epoch[751/3000] Learning-rate: 0.001, Loss-Train: 0.3604, Loss-Test: 0.6183, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0560
Epoch[752/3000] Learning-rate: 0.001, Loss-Train: 0.3337, Loss-Test: 0.5782, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0520
Epoch[753/3000] Learning-rate: 0.001, Loss-Train: 0.3116, Loss-Test: 0.6121, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0360
Epoch[754/3000] Learning-rate: 0.001, Loss-Train: 0.3166, Loss-Test: 0.6521, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[755/3000] Learning-rate: 0.001, Loss-Train: 0.3416, Loss-Test: 0.6431, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0240
Epoch[756/3000] Learning-rate: 0.001, Loss-Train: 0.3095, Loss-Test: 0.6835, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0120
Epoch[757/3000] Learning-rate: 0.001, Loss-Train: 0.3365, Loss-Test: 0.6219, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0280
Epoch[758/3000] Learning-rate: 0.001, Loss-Train: 0.3256, Loss-Test: 0.6122, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0400
Epoch[759/3000] Learning-rate: 0.001, Loss-Train: 0.3110, Loss-Test: 0.5982, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0560
Epoch[760/3000] Learning-rate: 0.001, Loss-Train: 0.3202, Loss-Test: 0.6558, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[761/3000] Learning-rate: 0.001, Loss-Train: 0.3263, Loss-Test: 0.6224, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[762/3000] Learning-rate: 0.001, Loss-Train: 0.3180, Loss-Test: 0.6731, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0320
Epoch[763/3000] Learning-rate: 0.001, Loss-Train: 0.3500, Loss-Test: 0.6365, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0120
Epoch[764/3000] Learning-rate: 0.001, Loss-Train: 0.3265, Loss-Test: 0.6076, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0160
Epoch[765/3000] Learning-rate: 0.001, Loss-Train: 0.3106, Loss-Test: 0.6458, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0440
Epoch[766/3000] Learning-rate: 0.001, Loss-Train: 0.3410, Loss-Test: 0.6025, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0480
Epoch[767/3000] Learning-rate: 0.001, Loss-Train: 0.3182, Loss-Test: 0.6202, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0440
Epoch[768/3000] Learning-rate: 0.001, Loss-Train: 0.3056, Loss-Test: 0.6107, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0320
Epoch[769/3000] Learning-rate: 0.001, Loss-Train: 0.2951, Loss-Test: 0.5799, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0240
Epoch[770/3000] Learning-rate: 0.001, Loss-Train: 0.3113, Loss-Test: 0.5867, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0320
Epoch[771/3000] Learning-rate: 0.001, Loss-Train: 0.3147, Loss-Test: 0.5809, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0480
Epoch[772/3000] Learning-rate: 0.001, Loss-Train: 0.3036, Loss-Test: 0.5834, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0440
Epoch[773/3000] Learning-rate: 0.001, Loss-Train: 0.2955, Loss-Test: 0.6008, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[774/3000] Learning-rate: 0.001, Loss-Train: 0.3010, Loss-Test: 0.6249, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[775/3000] Learning-rate: 0.001, Loss-Train: 0.2970, Loss-Test: 0.6602, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0520
Epoch[776/3000] Learning-rate: 0.001, Loss-Train: 0.3177, Loss-Test: 0.6884, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0240
Epoch[777/3000] Learning-rate: 0.001, Loss-Train: 0.3268, Loss-Test: 0.6894, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0480
Epoch[778/3000] Learning-rate: 0.001, Loss-Train: 0.3328, Loss-Test: 0.6095, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0440
Epoch[779/3000] Learning-rate: 0.001, Loss-Train: 0.3277, Loss-Test: 0.6813, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0320
Epoch[780/3000] Learning-rate: 0.001, Loss-Train: 0.3061, Loss-Test: 0.6059, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[781/3000] Learning-rate: 0.001, Loss-Train: 0.3162, Loss-Test: 0.6563, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0320
Epoch[782/3000] Learning-rate: 0.001, Loss-Train: 0.3155, Loss-Test: 0.5960, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[783/3000] Learning-rate: 0.001, Loss-Train: 0.3118, Loss-Test: 0.6549, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0400
Epoch[784/3000] Learning-rate: 0.001, Loss-Train: 0.2926, Loss-Test: 0.6145, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[785/3000] Learning-rate: 0.001, Loss-Train: 0.3586, Loss-Test: 0.6237, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0480
Epoch[786/3000] Learning-rate: 0.001, Loss-Train: 0.3506, Loss-Test: 0.6089, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0280
Epoch[787/3000] Learning-rate: 0.001, Loss-Train: 0.3283, Loss-Test: 0.6416, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[788/3000] Learning-rate: 0.001, Loss-Train: 0.2998, Loss-Test: 0.5906, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0240
Epoch[789/3000] Learning-rate: 0.001, Loss-Train: 0.2962, Loss-Test: 0.6306, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0280
Epoch[790/3000] Learning-rate: 0.001, Loss-Train: 0.3026, Loss-Test: 0.6229, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0320
Epoch[791/3000] Learning-rate: 0.001, Loss-Train: 0.3055, Loss-Test: 0.5906, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0440
Epoch[792/3000] Learning-rate: 0.001, Loss-Train: 0.3058, Loss-Test: 0.6027, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0440
Epoch[793/3000] Learning-rate: 0.001, Loss-Train: 0.3179, Loss-Test: 0.6435, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0400
Epoch[794/3000] Learning-rate: 0.001, Loss-Train: 0.2967, Loss-Test: 0.6031, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[795/3000] Learning-rate: 0.001, Loss-Train: 0.2914, Loss-Test: 0.6702, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0320
Epoch[796/3000] Learning-rate: 0.001, Loss-Train: 0.3000, Loss-Test: 0.6251, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0480
Epoch[797/3000] Learning-rate: 0.001, Loss-Train: 0.3066, Loss-Test: 0.6196, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0320
Epoch[798/3000] Learning-rate: 0.001, Loss-Train: 0.2903, Loss-Test: 0.5887, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0320
Epoch[799/3000] Learning-rate: 0.001, Loss-Train: 0.2793, Loss-Test: 0.5889, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0480
Epoch[800/3000] Learning-rate: 0.001, Loss-Train: 0.2907, Loss-Test: 0.5785, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0240
Epoch[801/3000] Learning-rate: 0.001, Loss-Train: 0.3414, Loss-Test: 0.6268, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0640
Epoch[802/3000] Learning-rate: 0.001, Loss-Train: 0.3355, Loss-Test: 0.5845, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0120
Epoch[803/3000] Learning-rate: 0.001, Loss-Train: 0.2994, Loss-Test: 0.6367, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0560
Epoch[804/3000] Learning-rate: 0.001, Loss-Train: 0.3014, Loss-Test: 0.6228, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0400
Epoch[805/3000] Learning-rate: 0.001, Loss-Train: 0.2848, Loss-Test: 0.6513, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0200
Epoch[806/3000] Learning-rate: 0.001, Loss-Train: 0.3070, Loss-Test: 0.5978, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0400
Epoch[807/3000] Learning-rate: 0.001, Loss-Train: 0.3177, Loss-Test: 0.7017, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[808/3000] Learning-rate: 0.001, Loss-Train: 0.3216, Loss-Test: 0.6596, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[809/3000] Learning-rate: 0.001, Loss-Train: 0.2985, Loss-Test: 0.6220, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0680
Epoch[810/3000] Learning-rate: 0.001, Loss-Train: 0.2866, Loss-Test: 0.5945, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0440
Epoch[811/3000] Learning-rate: 0.001, Loss-Train: 0.2858, Loss-Test: 0.5976, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[812/3000] Learning-rate: 0.001, Loss-Train: 0.2874, Loss-Test: 0.6399, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0440
Epoch[813/3000] Learning-rate: 0.001, Loss-Train: 0.3237, Loss-Test: 0.5815, Best-Accuracy-Train: 0.0453, Best-Accuracy-Test: 0.0480
Epoch[814/3000] Learning-rate: 0.001, Loss-Train: 0.3420, Loss-Test: 0.6217, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[815/3000] Learning-rate: 0.001, Loss-Train: 0.3040, Loss-Test: 0.6015, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0640
Epoch[816/3000] Learning-rate: 0.001, Loss-Train: 0.2971, Loss-Test: 0.5794, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0400
Epoch[817/3000] Learning-rate: 0.001, Loss-Train: 0.2925, Loss-Test: 0.5759, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0400
Epoch[818/3000] Learning-rate: 0.001, Loss-Train: 0.2898, Loss-Test: 0.5667, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[819/3000] Learning-rate: 0.001, Loss-Train: 0.2873, Loss-Test: 0.6559, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0280
Epoch[820/3000] Learning-rate: 0.001, Loss-Train: 0.3106, Loss-Test: 0.6412, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[821/3000] Learning-rate: 0.001, Loss-Train: 0.2970, Loss-Test: 0.5660, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0320
Epoch[822/3000] Learning-rate: 0.001, Loss-Train: 0.2835, Loss-Test: 0.5710, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0280
Epoch[823/3000] Learning-rate: 0.001, Loss-Train: 0.3056, Loss-Test: 0.6504, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0640
Epoch[824/3000] Learning-rate: 0.001, Loss-Train: 0.3054, Loss-Test: 0.6528, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0440
Epoch[825/3000] Learning-rate: 0.001, Loss-Train: 0.2930, Loss-Test: 0.5940, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0320
Epoch[826/3000] Learning-rate: 0.001, Loss-Train: 0.2854, Loss-Test: 0.6251, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0240
Epoch[827/3000] Learning-rate: 0.001, Loss-Train: 0.3077, Loss-Test: 0.6311, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0520
Epoch[828/3000] Learning-rate: 0.001, Loss-Train: 0.2899, Loss-Test: 0.5622, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0440
Epoch[829/3000] Learning-rate: 0.001, Loss-Train: 0.2693, Loss-Test: 0.5747, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0640
Epoch[830/3000] Learning-rate: 0.001, Loss-Train: 0.2752, Loss-Test: 0.5691, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0480
Epoch[831/3000] Learning-rate: 0.001, Loss-Train: 0.2782, Loss-Test: 0.5611, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0320
Epoch[832/3000] Learning-rate: 0.001, Loss-Train: 0.2835, Loss-Test: 0.6566, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0360
Epoch[833/3000] Learning-rate: 0.001, Loss-Train: 0.3132, Loss-Test: 0.5677, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0240
Epoch[834/3000] Learning-rate: 0.001, Loss-Train: 0.3219, Loss-Test: 0.6956, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0520
Epoch[835/3000] Learning-rate: 0.001, Loss-Train: 0.3021, Loss-Test: 0.5719, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0400
Epoch[836/3000] Learning-rate: 0.001, Loss-Train: 0.2931, Loss-Test: 0.5624, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0440
Epoch[837/3000] Learning-rate: 0.001, Loss-Train: 0.2949, Loss-Test: 0.5806, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0480
Epoch[838/3000] Learning-rate: 0.001, Loss-Train: 0.2922, Loss-Test: 0.6140, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0200
Epoch[839/3000] Learning-rate: 0.001, Loss-Train: 0.2921, Loss-Test: 0.5959, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0320
Epoch[840/3000] Learning-rate: 0.001, Loss-Train: 0.3049, Loss-Test: 0.5844, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0200
Epoch[841/3000] Learning-rate: 0.001, Loss-Train: 0.2786, Loss-Test: 0.6000, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0560
Epoch[842/3000] Learning-rate: 0.001, Loss-Train: 0.2822, Loss-Test: 0.6281, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0280
Epoch[843/3000] Learning-rate: 0.001, Loss-Train: 0.3051, Loss-Test: 0.6055, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0680
Epoch[844/3000] Learning-rate: 0.001, Loss-Train: 0.2775, Loss-Test: 0.5554, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0440
Epoch[845/3000] Learning-rate: 0.001, Loss-Train: 0.2721, Loss-Test: 0.5944, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0520
