Epoch[1/300] Learning-rate: 0.003, Loss-Train: 29.6358, Loss-test: 96.3165 MEE-Train: 30.3351, MEE-test: 16.0492
Epoch[197/300] Learning-rate: 0.003, Loss-Train: 0.0715, Loss-test: 0.2323 MEE-Train: 1.0941, MEE-test: 1.1502
Epoch[198/300] Learning-rate: 0.003, Loss-Train: 0.0774, Loss-test: 0.2515 MEE-Train: 1.0910, MEE-test: 1.1480
Epoch[199/300] Learning-rate: 0.003, Loss-Train: 0.0689, Loss-test: 0.2240 MEE-Train: 1.0879, MEE-test: 1.1455
Epoch[200/300] Learning-rate: 0.003, Loss-Train: 0.0675, Loss-test: 0.2194 MEE-Train: 1.0849, MEE-test: 1.1431
Epoch[201/300] Learning-rate: 0.003, Loss-Train: 0.0650, Loss-test: 0.2113 MEE-Train: 1.0819, MEE-test: 1.1406
Epoch[202/300] Learning-rate: 0.003, Loss-Train: 0.0707, Loss-test: 0.2298 MEE-Train: 1.0789, MEE-test: 1.1384
Epoch[203/300] Learning-rate: 0.003, Loss-Train: 0.0663, Loss-test: 0.2153 MEE-Train: 1.0760, MEE-test: 1.1359
Epoch[204/300] Learning-rate: 0.003, Loss-Train: 0.0850, Loss-test: 0.2761 MEE-Train: 1.0730, MEE-test: 1.1340
Epoch[205/300] Learning-rate: 0.003, Loss-Train: 0.0684, Loss-test: 0.2223 MEE-Train: 1.0701, MEE-test: 1.1317
Epoch[206/300] Learning-rate: 0.003, Loss-Train: 0.0692, Loss-test: 0.2250 MEE-Train: 1.0672, MEE-test: 1.1293
Epoch[207/300] Learning-rate: 0.003, Loss-Train: 0.0703, Loss-test: 0.2285 MEE-Train: 1.0642, MEE-test: 1.1271
Epoch[208/300] Learning-rate: 0.003, Loss-Train: 0.0637, Loss-test: 0.2069 MEE-Train: 1.0613, MEE-test: 1.1248
Epoch[209/300] Learning-rate: 0.003, Loss-Train: 0.0733, Loss-test: 0.2382 MEE-Train: 1.0585, MEE-test: 1.1228
Epoch[210/300] Learning-rate: 0.003, Loss-Train: 0.0790, Loss-test: 0.2567 MEE-Train: 1.0557, MEE-test: 1.1208
Epoch[211/300] Learning-rate: 0.003, Loss-Train: 0.0744, Loss-test: 0.2418 MEE-Train: 1.0528, MEE-test: 1.1187
Epoch[212/300] Learning-rate: 0.003, Loss-Train: 0.0698, Loss-test: 0.2268 MEE-Train: 1.0501, MEE-test: 1.1166
Epoch[213/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2054 MEE-Train: 1.0473, MEE-test: 1.1143
Epoch[214/300] Learning-rate: 0.003, Loss-Train: 0.0712, Loss-test: 0.2313 MEE-Train: 1.0446, MEE-test: 1.1122
Epoch[215/300] Learning-rate: 0.003, Loss-Train: 0.0649, Loss-test: 0.2110 MEE-Train: 1.0419, MEE-test: 1.1100
Epoch[216/300] Learning-rate: 0.003, Loss-Train: 0.0651, Loss-test: 0.2114 MEE-Train: 1.0393, MEE-test: 1.1079
Epoch[217/300] Learning-rate: 0.003, Loss-Train: 0.0717, Loss-test: 0.2329 MEE-Train: 1.0366, MEE-test: 1.1058
Epoch[218/300] Learning-rate: 0.003, Loss-Train: 0.0668, Loss-test: 0.2172 MEE-Train: 1.0339, MEE-test: 1.1036
Epoch[219/300] Learning-rate: 0.003, Loss-Train: 0.0643, Loss-test: 0.2090 MEE-Train: 1.0312, MEE-test: 1.1014
Epoch[220/300] Learning-rate: 0.003, Loss-Train: 0.0694, Loss-test: 0.2255 MEE-Train: 1.0286, MEE-test: 1.0995
Epoch[221/300] Learning-rate: 0.003, Loss-Train: 0.0680, Loss-test: 0.2211 MEE-Train: 1.0260, MEE-test: 1.0975
Epoch[222/300] Learning-rate: 0.003, Loss-Train: 0.0845, Loss-test: 0.2746 MEE-Train: 1.0234, MEE-test: 1.0957
Epoch[223/300] Learning-rate: 0.003, Loss-Train: 0.0697, Loss-test: 0.2265 MEE-Train: 1.0209, MEE-test: 1.0938
Epoch[224/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2056 MEE-Train: 1.0183, MEE-test: 1.0918
Epoch[225/300] Learning-rate: 0.003, Loss-Train: 0.0776, Loss-test: 0.2522 MEE-Train: 1.0158, MEE-test: 1.0900
Epoch[226/300] Learning-rate: 0.003, Loss-Train: 0.0739, Loss-test: 0.2401 MEE-Train: 1.0133, MEE-test: 1.0881
Epoch[227/300] Learning-rate: 0.003, Loss-Train: 0.0549, Loss-test: 0.1785 MEE-Train: 1.0107, MEE-test: 1.0857
Epoch[228/300] Learning-rate: 0.003, Loss-Train: 0.0648, Loss-test: 0.2107 MEE-Train: 1.0083, MEE-test: 1.0837
Epoch[229/300] Learning-rate: 0.003, Loss-Train: 0.0630, Loss-test: 0.2047 MEE-Train: 1.0058, MEE-test: 1.0817
Epoch[230/300] Learning-rate: 0.003, Loss-Train: 0.0805, Loss-test: 0.2615 MEE-Train: 1.0034, MEE-test: 1.0801
Epoch[231/300] Learning-rate: 0.003, Loss-Train: 0.0570, Loss-test: 0.1854 MEE-Train: 1.0011, MEE-test: 1.0780
Epoch[232/300] Learning-rate: 0.003, Loss-Train: 0.0775, Loss-test: 0.2520 MEE-Train: 0.9987, MEE-test: 1.0764
Epoch[233/300] Learning-rate: 0.003, Loss-Train: 0.0590, Loss-test: 0.1916 MEE-Train: 0.9963, MEE-test: 1.0744
Epoch[234/300] Learning-rate: 0.003, Loss-Train: 0.0715, Loss-test: 0.2325 MEE-Train: 0.9939, MEE-test: 1.0726
Epoch[235/300] Learning-rate: 0.003, Loss-Train: 0.0585, Loss-test: 0.1902 MEE-Train: 0.9916, MEE-test: 1.0705
Epoch[236/300] Learning-rate: 0.003, Loss-Train: 0.1050, Loss-test: 0.3413 MEE-Train: 0.9893, MEE-test: 1.0691
Epoch[237/300] Learning-rate: 0.003, Loss-Train: 0.1048, Loss-test: 0.3404 MEE-Train: 0.9870, MEE-test: 1.0679
Epoch[238/300] Learning-rate: 0.003, Loss-Train: 0.0640, Loss-test: 0.2081 MEE-Train: 0.9847, MEE-test: 1.0660
Epoch[239/300] Learning-rate: 0.003, Loss-Train: 0.0665, Loss-test: 0.2160 MEE-Train: 0.9824, MEE-test: 1.0642
Epoch[240/300] Learning-rate: 0.003, Loss-Train: 0.0563, Loss-test: 0.1829 MEE-Train: 0.9801, MEE-test: 1.0622
Epoch[241/300] Learning-rate: 0.003, Loss-Train: 0.0679, Loss-test: 0.2205 MEE-Train: 0.9779, MEE-test: 1.0604
Epoch[242/300] Learning-rate: 0.003, Loss-Train: 0.0615, Loss-test: 0.1998 MEE-Train: 0.9756, MEE-test: 1.0587
Epoch[243/300] Learning-rate: 0.003, Loss-Train: 0.0731, Loss-test: 0.2375 MEE-Train: 0.9735, MEE-test: 1.0571
Epoch[244/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2055 MEE-Train: 0.9712, MEE-test: 1.0553
Epoch[245/300] Learning-rate: 0.003, Loss-Train: 0.0599, Loss-test: 0.1946 MEE-Train: 0.9690, MEE-test: 1.0535
Epoch[246/300] Learning-rate: 0.003, Loss-Train: 0.0571, Loss-test: 0.1856 MEE-Train: 0.9668, MEE-test: 1.0517
Epoch[247/300] Learning-rate: 0.003, Loss-Train: 0.0673, Loss-test: 0.2187 MEE-Train: 0.9646, MEE-test: 1.0500
Epoch[248/300] Learning-rate: 0.003, Loss-Train: 0.0553, Loss-test: 0.1796 MEE-Train: 0.9625, MEE-test: 1.0482
Epoch[249/300] Learning-rate: 0.003, Loss-Train: 0.0586, Loss-test: 0.1903 MEE-Train: 0.9603, MEE-test: 1.0464
Epoch[250/300] Learning-rate: 0.003, Loss-Train: 0.0759, Loss-test: 0.2467 MEE-Train: 0.9583, MEE-test: 1.0448
Epoch[251/300] Learning-rate: 0.003, Loss-Train: 0.0549, Loss-test: 0.1785 MEE-Train: 0.9561, MEE-test: 1.0429
Epoch[252/300] Learning-rate: 0.003, Loss-Train: 0.0616, Loss-test: 0.2003 MEE-Train: 0.9540, MEE-test: 1.0413
Epoch[253/300] Learning-rate: 0.003, Loss-Train: 0.0615, Loss-test: 0.1998 MEE-Train: 0.9520, MEE-test: 1.0397
Epoch[254/300] Learning-rate: 0.003, Loss-Train: 0.0664, Loss-test: 0.2157 MEE-Train: 0.9499, MEE-test: 1.0381
Epoch[255/300] Learning-rate: 0.003, Loss-Train: 0.0705, Loss-test: 0.2291 MEE-Train: 0.9478, MEE-test: 1.0365
Epoch[256/300] Learning-rate: 0.003, Loss-Train: 0.0627, Loss-test: 0.2039 MEE-Train: 0.9457, MEE-test: 1.0349
Epoch[257/300] Learning-rate: 0.003, Loss-Train: 0.0535, Loss-test: 0.1740 MEE-Train: 0.9437, MEE-test: 1.0330
Epoch[258/300] Learning-rate: 0.003, Loss-Train: 0.0654, Loss-test: 0.2126 MEE-Train: 0.9417, MEE-test: 1.0316
Epoch[259/300] Learning-rate: 0.003, Loss-Train: 0.0619, Loss-test: 0.2012 MEE-Train: 0.9397, MEE-test: 1.0300
Epoch[260/300] Learning-rate: 0.003, Loss-Train: 0.0621, Loss-test: 0.2019 MEE-Train: 0.9377, MEE-test: 1.0284
Epoch[261/300] Learning-rate: 0.003, Loss-Train: 0.0543, Loss-test: 0.1765 MEE-Train: 0.9357, MEE-test: 1.0267
Epoch[262/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2054 MEE-Train: 0.9338, MEE-test: 1.0251
Epoch[263/300] Learning-rate: 0.003, Loss-Train: 0.0567, Loss-test: 0.1843 MEE-Train: 0.9318, MEE-test: 1.0235
Epoch[264/300] Learning-rate: 0.003, Loss-Train: 0.1055, Loss-test: 0.3428 MEE-Train: 0.9299, MEE-test: 1.0225
Epoch[265/300] Learning-rate: 0.003, Loss-Train: 0.0852, Loss-test: 0.2768 MEE-Train: 0.9280, MEE-test: 1.0212
Epoch[266/300] Learning-rate: 0.003, Loss-Train: 0.0636, Loss-test: 0.2066 MEE-Train: 0.9261, MEE-test: 1.0198
Epoch[267/300] Learning-rate: 0.003, Loss-Train: 0.0794, Loss-test: 0.2580 MEE-Train: 0.9241, MEE-test: 1.0183
Epoch[268/300] Learning-rate: 0.003, Loss-Train: 0.1064, Loss-test: 0.3458 MEE-Train: 0.9222, MEE-test: 1.0174
Epoch[269/300] Learning-rate: 0.003, Loss-Train: 0.0661, Loss-test: 0.2148 MEE-Train: 0.9204, MEE-test: 1.0160
Epoch[270/300] Learning-rate: 0.003, Loss-Train: 0.0664, Loss-test: 0.2159 MEE-Train: 0.9185, MEE-test: 1.0146
Epoch[271/300] Learning-rate: 0.003, Loss-Train: 0.0822, Loss-test: 0.2672 MEE-Train: 0.9167, MEE-test: 1.0133
Epoch[272/300] Learning-rate: 0.003, Loss-Train: 0.0627, Loss-test: 0.2036 MEE-Train: 0.9149, MEE-test: 1.0119
Epoch[273/300] Learning-rate: 0.003, Loss-Train: 0.0675, Loss-test: 0.2193 MEE-Train: 0.9131, MEE-test: 1.0105
Epoch[274/300] Learning-rate: 0.003, Loss-Train: 0.0697, Loss-test: 0.2266 MEE-Train: 0.9113, MEE-test: 1.0093
Epoch[275/300] Learning-rate: 0.003, Loss-Train: 0.0546, Loss-test: 0.1773 MEE-Train: 0.9095, MEE-test: 1.0077
Epoch[276/300] Learning-rate: 0.003, Loss-Train: 0.0532, Loss-test: 0.1728 MEE-Train: 0.9077, MEE-test: 1.0061
Epoch[277/300] Learning-rate: 0.003, Loss-Train: 0.0514, Loss-test: 0.1669 MEE-Train: 0.9058, MEE-test: 1.0045
Epoch[278/300] Learning-rate: 0.003, Loss-Train: 0.0565, Loss-test: 0.1836 MEE-Train: 0.9040, MEE-test: 1.0030
Epoch[279/300] Learning-rate: 0.003, Loss-Train: 0.0686, Loss-test: 0.2230 MEE-Train: 0.9023, MEE-test: 1.0018
Epoch[280/300] Learning-rate: 0.003, Loss-Train: 0.0559, Loss-test: 0.1816 MEE-Train: 0.9006, MEE-test: 1.0004
Epoch[281/300] Learning-rate: 0.003, Loss-Train: 0.0740, Loss-test: 0.2404 MEE-Train: 0.8988, MEE-test: 0.9992
Epoch[282/300] Learning-rate: 0.003, Loss-Train: 0.0565, Loss-test: 0.1837 MEE-Train: 0.8971, MEE-test: 0.9978
Epoch[283/300] Learning-rate: 0.003, Loss-Train: 0.0574, Loss-test: 0.1865 MEE-Train: 0.8954, MEE-test: 0.9963
Epoch[284/300] Learning-rate: 0.003, Loss-Train: 0.0594, Loss-test: 0.1930 MEE-Train: 0.8937, MEE-test: 0.9949
Epoch[285/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2055 MEE-Train: 0.8920, MEE-test: 0.9936
Epoch[286/300] Learning-rate: 0.003, Loss-Train: 0.0532, Loss-test: 0.1731 MEE-Train: 0.8903, MEE-test: 0.9921
Epoch[287/300] Learning-rate: 0.003, Loss-Train: 0.0517, Loss-test: 0.1681 MEE-Train: 0.8886, MEE-test: 0.9906
Epoch[288/300] Learning-rate: 0.003, Loss-Train: 0.0656, Loss-test: 0.2133 MEE-Train: 0.8870, MEE-test: 0.9894
Epoch[289/300] Learning-rate: 0.003, Loss-Train: 0.0677, Loss-test: 0.2200 MEE-Train: 0.8853, MEE-test: 0.9881
Epoch[290/300] Learning-rate: 0.003, Loss-Train: 0.0605, Loss-test: 0.1967 MEE-Train: 0.8836, MEE-test: 0.9868
Epoch[291/300] Learning-rate: 0.003, Loss-Train: 0.0606, Loss-test: 0.1968 MEE-Train: 0.8820, MEE-test: 0.9855
Epoch[292/300] Learning-rate: 0.003, Loss-Train: 0.0840, Loss-test: 0.2731 MEE-Train: 0.8803, MEE-test: 0.9845
Epoch[293/300] Learning-rate: 0.003, Loss-Train: 0.0622, Loss-test: 0.2021 MEE-Train: 0.8787, MEE-test: 0.9832
Epoch[294/300] Learning-rate: 0.003, Loss-Train: 0.0610, Loss-test: 0.1984 MEE-Train: 0.8771, MEE-test: 0.9819
Epoch[295/300] Learning-rate: 0.003, Loss-Train: 0.0649, Loss-test: 0.2109 MEE-Train: 0.8755, MEE-test: 0.9807
Epoch[296/300] Learning-rate: 0.003, Loss-Train: 0.0592, Loss-test: 0.1923 MEE-Train: 0.8739, MEE-test: 0.9794
Epoch[297/300] Learning-rate: 0.003, Loss-Train: 0.0513, Loss-test: 0.1669 MEE-Train: 0.8723, MEE-test: 0.9779
Epoch[298/300] Learning-rate: 0.003, Loss-Train: 0.0524, Loss-test: 0.1702 MEE-Train: 0.8707, MEE-test: 0.9765
Epoch[299/300] Learning-rate: 0.003, Loss-Train: 0.0585, Loss-test: 0.1902 MEE-Train: 0.8691, MEE-test: 0.9752
Epoch[300/300] Learning-rate: 0.003, Loss-Train: 0.0584, Loss-test: 0.1896 MEE-Train: 0.8675, MEE-test: 0.9740
