Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 762.9054, Loss-Test: 785.4552, Best-Accuracy-Train: 0.0000, Best-Accuracy-Test: 0.0000
Epoch[439/3000] Learning-rate: 0.001, Loss-Train: 1.1030, Loss-Test: 1.3369, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0080
Epoch[440/3000] Learning-rate: 0.001, Loss-Train: 1.1049, Loss-Test: 1.3677, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[441/3000] Learning-rate: 0.001, Loss-Train: 1.1095, Loss-Test: 1.3429, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0360
Epoch[442/3000] Learning-rate: 0.001, Loss-Train: 1.1125, Loss-Test: 1.4770, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0120
Epoch[443/3000] Learning-rate: 0.001, Loss-Train: 1.1304, Loss-Test: 1.3677, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0360
Epoch[444/3000] Learning-rate: 0.001, Loss-Train: 1.1279, Loss-Test: 1.3652, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[445/3000] Learning-rate: 0.001, Loss-Train: 1.1201, Loss-Test: 1.3427, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[446/3000] Learning-rate: 0.001, Loss-Train: 1.0916, Loss-Test: 1.3343, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0320
Epoch[447/3000] Learning-rate: 0.001, Loss-Train: 1.1024, Loss-Test: 1.3344, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0120
Epoch[448/3000] Learning-rate: 0.001, Loss-Train: 1.1229, Loss-Test: 1.3861, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[449/3000] Learning-rate: 0.001, Loss-Train: 1.1060, Loss-Test: 1.3826, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[450/3000] Learning-rate: 0.001, Loss-Train: 1.1323, Loss-Test: 1.4022, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0360
Epoch[451/3000] Learning-rate: 0.001, Loss-Train: 1.0953, Loss-Test: 1.3975, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[452/3000] Learning-rate: 0.001, Loss-Train: 1.1025, Loss-Test: 1.4010, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0240
Epoch[453/3000] Learning-rate: 0.001, Loss-Train: 1.0697, Loss-Test: 1.3638, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0280
Epoch[454/3000] Learning-rate: 0.001, Loss-Train: 1.0838, Loss-Test: 1.3897, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0080
Epoch[455/3000] Learning-rate: 0.001, Loss-Train: 1.1324, Loss-Test: 1.3839, Best-Accuracy-Train: 0.0413, Best-Accuracy-Test: 0.0280
Epoch[456/3000] Learning-rate: 0.001, Loss-Train: 1.1147, Loss-Test: 1.4105, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0440
Epoch[457/3000] Learning-rate: 0.001, Loss-Train: 1.0697, Loss-Test: 1.3328, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0080
Epoch[458/3000] Learning-rate: 0.001, Loss-Train: 1.0689, Loss-Test: 1.3593, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0320
Epoch[459/3000] Learning-rate: 0.001, Loss-Train: 1.0735, Loss-Test: 1.3469, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0280
Epoch[460/3000] Learning-rate: 0.001, Loss-Train: 1.1182, Loss-Test: 1.3414, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[461/3000] Learning-rate: 0.001, Loss-Train: 1.1317, Loss-Test: 1.5189, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[462/3000] Learning-rate: 0.001, Loss-Train: 1.1052, Loss-Test: 1.3155, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0240
Epoch[463/3000] Learning-rate: 0.001, Loss-Train: 1.0644, Loss-Test: 1.3115, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[464/3000] Learning-rate: 0.001, Loss-Train: 1.0554, Loss-Test: 1.3686, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0240
Epoch[465/3000] Learning-rate: 0.001, Loss-Train: 1.0629, Loss-Test: 1.2828, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0360
Epoch[466/3000] Learning-rate: 0.001, Loss-Train: 1.0630, Loss-Test: 1.3349, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[467/3000] Learning-rate: 0.001, Loss-Train: 1.0447, Loss-Test: 1.2955, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0120
Epoch[468/3000] Learning-rate: 0.001, Loss-Train: 1.0483, Loss-Test: 1.3315, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[469/3000] Learning-rate: 0.001, Loss-Train: 1.0520, Loss-Test: 1.3433, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0280
Epoch[470/3000] Learning-rate: 0.001, Loss-Train: 1.0725, Loss-Test: 1.3033, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[471/3000] Learning-rate: 0.001, Loss-Train: 1.0446, Loss-Test: 1.2895, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[472/3000] Learning-rate: 0.001, Loss-Train: 1.0137, Loss-Test: 1.3896, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0680
Epoch[473/3000] Learning-rate: 0.001, Loss-Train: 1.1035, Loss-Test: 1.2735, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0320
Epoch[474/3000] Learning-rate: 0.001, Loss-Train: 1.0346, Loss-Test: 1.3143, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[475/3000] Learning-rate: 0.001, Loss-Train: 1.0596, Loss-Test: 1.3535, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[476/3000] Learning-rate: 0.001, Loss-Train: 1.1062, Loss-Test: 1.5016, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[477/3000] Learning-rate: 0.001, Loss-Train: 1.1300, Loss-Test: 1.3258, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0560
Epoch[478/3000] Learning-rate: 0.001, Loss-Train: 1.0621, Loss-Test: 1.3315, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0120
Epoch[479/3000] Learning-rate: 0.001, Loss-Train: 1.0352, Loss-Test: 1.2969, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0400
Epoch[480/3000] Learning-rate: 0.001, Loss-Train: 1.0321, Loss-Test: 1.3086, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Epoch[481/3000] Learning-rate: 0.001, Loss-Train: 1.0425, Loss-Test: 1.2592, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0520
Epoch[482/3000] Learning-rate: 0.001, Loss-Train: 1.0423, Loss-Test: 1.3503, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0400
Epoch[483/3000] Learning-rate: 0.001, Loss-Train: 1.0575, Loss-Test: 1.2893, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0360
Epoch[484/3000] Learning-rate: 0.001, Loss-Train: 1.0262, Loss-Test: 1.2884, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0320
Epoch[485/3000] Learning-rate: 0.001, Loss-Train: 1.0140, Loss-Test: 1.3225, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0240
Epoch[486/3000] Learning-rate: 0.001, Loss-Train: 1.0084, Loss-Test: 1.2794, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[487/3000] Learning-rate: 0.001, Loss-Train: 1.0197, Loss-Test: 1.2861, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[488/3000] Learning-rate: 0.001, Loss-Train: 0.9869, Loss-Test: 1.2839, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0200
Epoch[489/3000] Learning-rate: 0.001, Loss-Train: 1.0228, Loss-Test: 1.2842, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0480
Epoch[490/3000] Learning-rate: 0.001, Loss-Train: 1.0150, Loss-Test: 1.3070, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0080
Epoch[491/3000] Learning-rate: 0.001, Loss-Train: 1.0184, Loss-Test: 1.3187, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0400
Epoch[492/3000] Learning-rate: 0.001, Loss-Train: 1.0273, Loss-Test: 1.2610, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0280
Epoch[493/3000] Learning-rate: 0.001, Loss-Train: 1.0130, Loss-Test: 1.3340, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[494/3000] Learning-rate: 0.001, Loss-Train: 1.0231, Loss-Test: 1.3997, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0320
Epoch[495/3000] Learning-rate: 0.001, Loss-Train: 1.0167, Loss-Test: 1.2649, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0600
Epoch[496/3000] Learning-rate: 0.001, Loss-Train: 0.9924, Loss-Test: 1.2751, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[497/3000] Learning-rate: 0.001, Loss-Train: 1.0040, Loss-Test: 1.3103, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0160
Epoch[498/3000] Learning-rate: 0.001, Loss-Train: 1.0203, Loss-Test: 1.2816, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[499/3000] Learning-rate: 0.001, Loss-Train: 1.0326, Loss-Test: 1.2736, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0320
Epoch[500/3000] Learning-rate: 0.001, Loss-Train: 0.9745, Loss-Test: 1.2366, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0440
Epoch[501/3000] Learning-rate: 0.001, Loss-Train: 0.9696, Loss-Test: 1.2517, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0240
Epoch[502/3000] Learning-rate: 0.001, Loss-Train: 0.9760, Loss-Test: 1.2448, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[503/3000] Learning-rate: 0.001, Loss-Train: 0.9637, Loss-Test: 1.2638, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[504/3000] Learning-rate: 0.001, Loss-Train: 0.9987, Loss-Test: 1.3478, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0240
Epoch[505/3000] Learning-rate: 0.001, Loss-Train: 1.0086, Loss-Test: 1.2299, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0440
Epoch[506/3000] Learning-rate: 0.001, Loss-Train: 0.9850, Loss-Test: 1.2816, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0360
Epoch[507/3000] Learning-rate: 0.001, Loss-Train: 0.9901, Loss-Test: 1.2199, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[508/3000] Learning-rate: 0.001, Loss-Train: 0.9961, Loss-Test: 1.2430, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0440
Epoch[509/3000] Learning-rate: 0.001, Loss-Train: 0.9631, Loss-Test: 1.2323, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0400
Epoch[510/3000] Learning-rate: 0.001, Loss-Train: 0.9635, Loss-Test: 1.2691, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0360
Epoch[511/3000] Learning-rate: 0.001, Loss-Train: 0.9704, Loss-Test: 1.2797, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[512/3000] Learning-rate: 0.001, Loss-Train: 0.9715, Loss-Test: 1.2998, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0320
Epoch[513/3000] Learning-rate: 0.001, Loss-Train: 0.9673, Loss-Test: 1.2272, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0360
Epoch[514/3000] Learning-rate: 0.001, Loss-Train: 0.9352, Loss-Test: 1.2031, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[515/3000] Learning-rate: 0.001, Loss-Train: 0.9505, Loss-Test: 1.3053, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0320
Epoch[516/3000] Learning-rate: 0.001, Loss-Train: 0.9790, Loss-Test: 1.2331, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0280
Epoch[517/3000] Learning-rate: 0.001, Loss-Train: 0.9536, Loss-Test: 1.2502, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0240
Epoch[518/3000] Learning-rate: 0.001, Loss-Train: 0.9641, Loss-Test: 1.1994, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0360
Epoch[519/3000] Learning-rate: 0.001, Loss-Train: 0.9561, Loss-Test: 1.2729, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[520/3000] Learning-rate: 0.001, Loss-Train: 0.9375, Loss-Test: 1.2130, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0160
Epoch[521/3000] Learning-rate: 0.001, Loss-Train: 0.9432, Loss-Test: 1.2714, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0320
Epoch[522/3000] Learning-rate: 0.001, Loss-Train: 0.9677, Loss-Test: 1.2416, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0160
Epoch[523/3000] Learning-rate: 0.001, Loss-Train: 0.9497, Loss-Test: 1.2431, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[524/3000] Learning-rate: 0.001, Loss-Train: 0.9543, Loss-Test: 1.2400, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0440
Epoch[525/3000] Learning-rate: 0.001, Loss-Train: 0.9916, Loss-Test: 1.1948, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0360
Epoch[526/3000] Learning-rate: 0.001, Loss-Train: 0.9831, Loss-Test: 1.2407, Best-Accuracy-Train: 0.0147, Best-Accuracy-Test: 0.0160
Epoch[527/3000] Learning-rate: 0.001, Loss-Train: 0.9721, Loss-Test: 1.2600, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0400
Epoch[528/3000] Learning-rate: 0.001, Loss-Train: 0.9746, Loss-Test: 1.2103, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0240
Epoch[529/3000] Learning-rate: 0.001, Loss-Train: 0.9432, Loss-Test: 1.2406, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0080
Epoch[530/3000] Learning-rate: 0.001, Loss-Train: 0.9699, Loss-Test: 1.2439, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0600
Epoch[531/3000] Learning-rate: 0.001, Loss-Train: 0.9533, Loss-Test: 1.2222, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0240
Epoch[532/3000] Learning-rate: 0.001, Loss-Train: 0.9825, Loss-Test: 1.2952, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0200
Epoch[533/3000] Learning-rate: 0.001, Loss-Train: 0.9466, Loss-Test: 1.2359, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0280
Epoch[534/3000] Learning-rate: 0.001, Loss-Train: 0.9436, Loss-Test: 1.2634, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0400
Epoch[535/3000] Learning-rate: 0.001, Loss-Train: 1.0087, Loss-Test: 1.2044, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[536/3000] Learning-rate: 0.001, Loss-Train: 0.9627, Loss-Test: 1.2073, Best-Accuracy-Train: 0.0160, Best-Accuracy-Test: 0.0240
Epoch[537/3000] Learning-rate: 0.001, Loss-Train: 0.9382, Loss-Test: 1.2108, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0480
Epoch[538/3000] Learning-rate: 0.001, Loss-Train: 0.9461, Loss-Test: 1.3053, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[539/3000] Learning-rate: 0.001, Loss-Train: 0.9302, Loss-Test: 1.2513, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[540/3000] Learning-rate: 0.001, Loss-Train: 0.9311, Loss-Test: 1.1919, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0240
Epoch[541/3000] Learning-rate: 0.001, Loss-Train: 0.9017, Loss-Test: 1.2194, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0400
Epoch[542/3000] Learning-rate: 0.001, Loss-Train: 0.9078, Loss-Test: 1.1854, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0280
Epoch[543/3000] Learning-rate: 0.001, Loss-Train: 0.8965, Loss-Test: 1.1919, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0480
Epoch[544/3000] Learning-rate: 0.001, Loss-Train: 0.8994, Loss-Test: 1.2535, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[545/3000] Learning-rate: 0.001, Loss-Train: 0.9072, Loss-Test: 1.1864, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0360
Epoch[546/3000] Learning-rate: 0.001, Loss-Train: 0.8931, Loss-Test: 1.2646, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0200
Epoch[547/3000] Learning-rate: 0.001, Loss-Train: 0.8861, Loss-Test: 1.2620, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0160
Epoch[548/3000] Learning-rate: 0.001, Loss-Train: 0.9151, Loss-Test: 1.2186, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0360
Epoch[549/3000] Learning-rate: 0.001, Loss-Train: 0.9150, Loss-Test: 1.1874, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0280
Epoch[550/3000] Learning-rate: 0.001, Loss-Train: 0.9618, Loss-Test: 1.3079, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0200
Epoch[551/3000] Learning-rate: 0.001, Loss-Train: 0.9320, Loss-Test: 1.1787, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0360
Epoch[552/3000] Learning-rate: 0.001, Loss-Train: 0.9102, Loss-Test: 1.1850, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0200
Epoch[553/3000] Learning-rate: 0.001, Loss-Train: 0.9159, Loss-Test: 1.3003, Best-Accuracy-Train: 0.0120, Best-Accuracy-Test: 0.0320
Epoch[554/3000] Learning-rate: 0.001, Loss-Train: 0.9136, Loss-Test: 1.2083, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0280
Epoch[555/3000] Learning-rate: 0.001, Loss-Train: 0.8903, Loss-Test: 1.2791, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0280
Epoch[556/3000] Learning-rate: 0.001, Loss-Train: 0.9439, Loss-Test: 1.1932, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0360
Epoch[557/3000] Learning-rate: 0.001, Loss-Train: 0.9378, Loss-Test: 1.2105, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0360
Epoch[558/3000] Learning-rate: 0.001, Loss-Train: 0.9204, Loss-Test: 1.2282, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0280
Epoch[559/3000] Learning-rate: 0.001, Loss-Train: 0.9058, Loss-Test: 1.2808, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[560/3000] Learning-rate: 0.001, Loss-Train: 0.9179, Loss-Test: 1.2020, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[561/3000] Learning-rate: 0.001, Loss-Train: 0.8649, Loss-Test: 1.2449, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0200
Epoch[562/3000] Learning-rate: 0.001, Loss-Train: 0.8952, Loss-Test: 1.1715, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0400
Epoch[563/3000] Learning-rate: 0.001, Loss-Train: 0.8677, Loss-Test: 1.2122, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0480
Epoch[564/3000] Learning-rate: 0.001, Loss-Train: 0.8806, Loss-Test: 1.1613, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0160
Epoch[565/3000] Learning-rate: 0.001, Loss-Train: 0.8761, Loss-Test: 1.2161, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0160
Epoch[566/3000] Learning-rate: 0.001, Loss-Train: 0.8729, Loss-Test: 1.1669, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0400
Epoch[567/3000] Learning-rate: 0.001, Loss-Train: 0.8706, Loss-Test: 1.2447, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0360
Epoch[568/3000] Learning-rate: 0.001, Loss-Train: 0.8825, Loss-Test: 1.2339, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[569/3000] Learning-rate: 0.001, Loss-Train: 0.8755, Loss-Test: 1.2594, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0160
Epoch[570/3000] Learning-rate: 0.001, Loss-Train: 0.9147, Loss-Test: 1.1391, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0200
Epoch[571/3000] Learning-rate: 0.001, Loss-Train: 0.9223, Loss-Test: 1.2344, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[572/3000] Learning-rate: 0.001, Loss-Train: 0.8601, Loss-Test: 1.1751, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0360
Epoch[573/3000] Learning-rate: 0.001, Loss-Train: 0.9090, Loss-Test: 1.1688, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0600
Epoch[574/3000] Learning-rate: 0.001, Loss-Train: 0.8918, Loss-Test: 1.1868, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[575/3000] Learning-rate: 0.001, Loss-Train: 0.8811, Loss-Test: 1.1632, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[576/3000] Learning-rate: 0.001, Loss-Train: 0.8438, Loss-Test: 1.1485, Best-Accuracy-Train: 0.0427, Best-Accuracy-Test: 0.0200
Epoch[577/3000] Learning-rate: 0.001, Loss-Train: 0.8757, Loss-Test: 1.1557, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0200
Epoch[578/3000] Learning-rate: 0.001, Loss-Train: 0.8749, Loss-Test: 1.1512, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0480
Epoch[579/3000] Learning-rate: 0.001, Loss-Train: 0.8542, Loss-Test: 1.1797, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0480
Epoch[580/3000] Learning-rate: 0.001, Loss-Train: 0.8551, Loss-Test: 1.1417, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0160
Epoch[581/3000] Learning-rate: 0.001, Loss-Train: 0.8565, Loss-Test: 1.2166, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0360
Epoch[582/3000] Learning-rate: 0.001, Loss-Train: 0.8544, Loss-Test: 1.2113, Best-Accuracy-Train: 0.0387, Best-Accuracy-Test: 0.0520
Epoch[583/3000] Learning-rate: 0.001, Loss-Train: 0.8618, Loss-Test: 1.2718, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0320
Epoch[584/3000] Learning-rate: 0.001, Loss-Train: 0.8899, Loss-Test: 1.2289, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0120
Epoch[585/3000] Learning-rate: 0.001, Loss-Train: 0.8848, Loss-Test: 1.1530, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0280
Epoch[586/3000] Learning-rate: 0.001, Loss-Train: 0.8886, Loss-Test: 1.1584, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0280
Epoch[587/3000] Learning-rate: 0.001, Loss-Train: 0.8398, Loss-Test: 1.2304, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0240
Epoch[588/3000] Learning-rate: 0.001, Loss-Train: 0.8648, Loss-Test: 1.1497, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0160
Epoch[589/3000] Learning-rate: 0.001, Loss-Train: 0.8423, Loss-Test: 1.1561, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0520
Epoch[590/3000] Learning-rate: 0.001, Loss-Train: 0.8592, Loss-Test: 1.1555, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0160
Epoch[591/3000] Learning-rate: 0.001, Loss-Train: 0.8673, Loss-Test: 1.1892, Best-Accuracy-Train: 0.0200, Best-Accuracy-Test: 0.0120
Epoch[592/3000] Learning-rate: 0.001, Loss-Train: 0.8594, Loss-Test: 1.1674, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0240
Epoch[593/3000] Learning-rate: 0.001, Loss-Train: 0.8357, Loss-Test: 1.1365, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0200
Epoch[594/3000] Learning-rate: 0.001, Loss-Train: 0.8320, Loss-Test: 1.2157, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0360
Epoch[595/3000] Learning-rate: 0.001, Loss-Train: 0.8626, Loss-Test: 1.1299, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0400
Epoch[596/3000] Learning-rate: 0.001, Loss-Train: 0.8294, Loss-Test: 1.1540, Best-Accuracy-Train: 0.0467, Best-Accuracy-Test: 0.0400
Epoch[597/3000] Learning-rate: 0.001, Loss-Train: 0.8434, Loss-Test: 1.2188, Best-Accuracy-Train: 0.0400, Best-Accuracy-Test: 0.0320
Epoch[598/3000] Learning-rate: 0.001, Loss-Train: 0.8362, Loss-Test: 1.1372, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0480
Epoch[599/3000] Learning-rate: 0.001, Loss-Train: 0.8380, Loss-Test: 1.2078, Best-Accuracy-Train: 0.0293, Best-Accuracy-Test: 0.0280
Epoch[600/3000] Learning-rate: 0.001, Loss-Train: 0.8558, Loss-Test: 1.1265, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0440
Epoch[601/3000] Learning-rate: 0.001, Loss-Train: 0.8381, Loss-Test: 1.1597, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0240
Epoch[602/3000] Learning-rate: 0.001, Loss-Train: 0.8220, Loss-Test: 1.1323, Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0200
Epoch[603/3000] Learning-rate: 0.001, Loss-Train: 0.8116, Loss-Test: 1.1489, Best-Accuracy-Train: 0.0373, Best-Accuracy-Test: 0.0280
