Epoch[1/2000] Learning-rate: 0.003, Loss-Train: 730.8140, Loss-test: 730.8140 MEE-Train: 42.8785, MEE-test: 42.1321
Epoch[536/2000] Learning-rate: 0.003, Loss-Train: 0.6461, Loss-test: 0.6461 MEE-Train: 2.6535, MEE-test: 2.6568
Epoch[537/2000] Learning-rate: 0.003, Loss-Train: 0.6452, Loss-test: 0.6452 MEE-Train: 2.6505, MEE-test: 2.6541
Epoch[538/2000] Learning-rate: 0.003, Loss-Train: 0.6443, Loss-test: 0.6443 MEE-Train: 2.6474, MEE-test: 2.6513
Epoch[539/2000] Learning-rate: 0.003, Loss-Train: 0.6434, Loss-test: 0.6434 MEE-Train: 2.6444, MEE-test: 2.6486
Epoch[540/2000] Learning-rate: 0.003, Loss-Train: 0.6425, Loss-test: 0.6425 MEE-Train: 2.6414, MEE-test: 2.6459
Epoch[541/2000] Learning-rate: 0.003, Loss-Train: 0.6416, Loss-test: 0.6416 MEE-Train: 2.6384, MEE-test: 2.6432
Epoch[542/2000] Learning-rate: 0.003, Loss-Train: 0.6407, Loss-test: 0.6407 MEE-Train: 2.6354, MEE-test: 2.6405
Epoch[543/2000] Learning-rate: 0.003, Loss-Train: 0.6398, Loss-test: 0.6398 MEE-Train: 2.6324, MEE-test: 2.6378
Epoch[544/2000] Learning-rate: 0.003, Loss-Train: 0.6389, Loss-test: 0.6389 MEE-Train: 2.6294, MEE-test: 2.6351
Epoch[545/2000] Learning-rate: 0.003, Loss-Train: 0.6380, Loss-test: 0.6380 MEE-Train: 2.6265, MEE-test: 2.6324
Epoch[546/2000] Learning-rate: 0.003, Loss-Train: 0.6371, Loss-test: 0.6371 MEE-Train: 2.6235, MEE-test: 2.6298
Epoch[547/2000] Learning-rate: 0.003, Loss-Train: 0.6362, Loss-test: 0.6362 MEE-Train: 2.6206, MEE-test: 2.6271
Epoch[548/2000] Learning-rate: 0.003, Loss-Train: 0.6353, Loss-test: 0.6353 MEE-Train: 2.6176, MEE-test: 2.6244
Epoch[549/2000] Learning-rate: 0.003, Loss-Train: 0.6345, Loss-test: 0.6345 MEE-Train: 2.6147, MEE-test: 2.6218
Epoch[550/2000] Learning-rate: 0.003, Loss-Train: 0.6336, Loss-test: 0.6336 MEE-Train: 2.6118, MEE-test: 2.6192
Epoch[551/2000] Learning-rate: 0.003, Loss-Train: 0.6327, Loss-test: 0.6327 MEE-Train: 2.6088, MEE-test: 2.6165
Epoch[552/2000] Learning-rate: 0.003, Loss-Train: 0.6319, Loss-test: 0.6319 MEE-Train: 2.6059, MEE-test: 2.6139
Epoch[553/2000] Learning-rate: 0.003, Loss-Train: 0.6310, Loss-test: 0.6310 MEE-Train: 2.6030, MEE-test: 2.6113
Epoch[554/2000] Learning-rate: 0.003, Loss-Train: 0.6301, Loss-test: 0.6301 MEE-Train: 2.6002, MEE-test: 2.6087
Epoch[555/2000] Learning-rate: 0.003, Loss-Train: 0.6293, Loss-test: 0.6293 MEE-Train: 2.5973, MEE-test: 2.6061
Epoch[556/2000] Learning-rate: 0.003, Loss-Train: 0.6284, Loss-test: 0.6284 MEE-Train: 2.5944, MEE-test: 2.6035
Epoch[557/2000] Learning-rate: 0.003, Loss-Train: 0.6276, Loss-test: 0.6276 MEE-Train: 2.5915, MEE-test: 2.6010
Epoch[558/2000] Learning-rate: 0.003, Loss-Train: 0.6268, Loss-test: 0.6268 MEE-Train: 2.5887, MEE-test: 2.5984
Epoch[559/2000] Learning-rate: 0.003, Loss-Train: 0.6259, Loss-test: 0.6259 MEE-Train: 2.5858, MEE-test: 2.5958
Epoch[560/2000] Learning-rate: 0.003, Loss-Train: 0.6251, Loss-test: 0.6251 MEE-Train: 2.5830, MEE-test: 2.5933
Epoch[561/2000] Learning-rate: 0.003, Loss-Train: 0.6242, Loss-test: 0.6242 MEE-Train: 2.5802, MEE-test: 2.5907
Epoch[562/2000] Learning-rate: 0.003, Loss-Train: 0.6234, Loss-test: 0.6234 MEE-Train: 2.5774, MEE-test: 2.5882
Epoch[563/2000] Learning-rate: 0.003, Loss-Train: 0.6226, Loss-test: 0.6226 MEE-Train: 2.5746, MEE-test: 2.5856
Epoch[564/2000] Learning-rate: 0.003, Loss-Train: 0.6218, Loss-test: 0.6218 MEE-Train: 2.5717, MEE-test: 2.5831
Epoch[565/2000] Learning-rate: 0.003, Loss-Train: 0.6209, Loss-test: 0.6209 MEE-Train: 2.5690, MEE-test: 2.5806
Epoch[566/2000] Learning-rate: 0.003, Loss-Train: 0.6201, Loss-test: 0.6201 MEE-Train: 2.5662, MEE-test: 2.5781
Epoch[567/2000] Learning-rate: 0.003, Loss-Train: 0.6193, Loss-test: 0.6193 MEE-Train: 2.5634, MEE-test: 2.5756
Epoch[568/2000] Learning-rate: 0.003, Loss-Train: 0.6185, Loss-test: 0.6185 MEE-Train: 2.5606, MEE-test: 2.5731
Epoch[569/2000] Learning-rate: 0.003, Loss-Train: 0.6177, Loss-test: 0.6177 MEE-Train: 2.5579, MEE-test: 2.5706
Epoch[570/2000] Learning-rate: 0.003, Loss-Train: 0.6169, Loss-test: 0.6169 MEE-Train: 2.5551, MEE-test: 2.5681
Epoch[571/2000] Learning-rate: 0.003, Loss-Train: 0.6161, Loss-test: 0.6161 MEE-Train: 2.5524, MEE-test: 2.5656
Epoch[572/2000] Learning-rate: 0.003, Loss-Train: 0.6153, Loss-test: 0.6153 MEE-Train: 2.5496, MEE-test: 2.5632
Epoch[573/2000] Learning-rate: 0.003, Loss-Train: 0.6145, Loss-test: 0.6145 MEE-Train: 2.5469, MEE-test: 2.5607
Epoch[574/2000] Learning-rate: 0.003, Loss-Train: 0.6137, Loss-test: 0.6137 MEE-Train: 2.5442, MEE-test: 2.5583
Epoch[575/2000] Learning-rate: 0.003, Loss-Train: 0.6129, Loss-test: 0.6129 MEE-Train: 2.5415, MEE-test: 2.5558
Epoch[576/2000] Learning-rate: 0.003, Loss-Train: 0.6121, Loss-test: 0.6121 MEE-Train: 2.5388, MEE-test: 2.5534
Epoch[577/2000] Learning-rate: 0.003, Loss-Train: 0.6113, Loss-test: 0.6113 MEE-Train: 2.5361, MEE-test: 2.5509
Epoch[578/2000] Learning-rate: 0.003, Loss-Train: 0.6106, Loss-test: 0.6106 MEE-Train: 2.5334, MEE-test: 2.5485
Epoch[579/2000] Learning-rate: 0.003, Loss-Train: 0.6098, Loss-test: 0.6098 MEE-Train: 2.5307, MEE-test: 2.5461
Epoch[580/2000] Learning-rate: 0.003, Loss-Train: 0.6090, Loss-test: 0.6090 MEE-Train: 2.5280, MEE-test: 2.5437
Epoch[581/2000] Learning-rate: 0.003, Loss-Train: 0.6082, Loss-test: 0.6082 MEE-Train: 2.5254, MEE-test: 2.5413
Epoch[582/2000] Learning-rate: 0.003, Loss-Train: 0.6075, Loss-test: 0.6075 MEE-Train: 2.5227, MEE-test: 2.5389
Epoch[583/2000] Learning-rate: 0.003, Loss-Train: 0.6067, Loss-test: 0.6067 MEE-Train: 2.5200, MEE-test: 2.5365
Epoch[584/2000] Learning-rate: 0.003, Loss-Train: 0.6059, Loss-test: 0.6059 MEE-Train: 2.5174, MEE-test: 2.5341
Epoch[585/2000] Learning-rate: 0.003, Loss-Train: 0.6052, Loss-test: 0.6052 MEE-Train: 2.5148, MEE-test: 2.5317
Epoch[586/2000] Learning-rate: 0.003, Loss-Train: 0.6044, Loss-test: 0.6044 MEE-Train: 2.5121, MEE-test: 2.5294
Epoch[587/2000] Learning-rate: 0.003, Loss-Train: 0.6037, Loss-test: 0.6037 MEE-Train: 2.5095, MEE-test: 2.5270
Epoch[588/2000] Learning-rate: 0.003, Loss-Train: 0.6029, Loss-test: 0.6029 MEE-Train: 2.5069, MEE-test: 2.5246
Epoch[589/2000] Learning-rate: 0.003, Loss-Train: 0.6022, Loss-test: 0.6022 MEE-Train: 2.5043, MEE-test: 2.5223
Epoch[590/2000] Learning-rate: 0.003, Loss-Train: 0.6014, Loss-test: 0.6014 MEE-Train: 2.5017, MEE-test: 2.5200
Epoch[591/2000] Learning-rate: 0.003, Loss-Train: 0.6007, Loss-test: 0.6007 MEE-Train: 2.4991, MEE-test: 2.5176
Epoch[592/2000] Learning-rate: 0.003, Loss-Train: 0.5999, Loss-test: 0.5999 MEE-Train: 2.4965, MEE-test: 2.5153
Epoch[593/2000] Learning-rate: 0.003, Loss-Train: 0.5992, Loss-test: 0.5992 MEE-Train: 2.4940, MEE-test: 2.5130
Epoch[594/2000] Learning-rate: 0.003, Loss-Train: 0.5985, Loss-test: 0.5985 MEE-Train: 2.4914, MEE-test: 2.5107
Epoch[595/2000] Learning-rate: 0.003, Loss-Train: 0.5977, Loss-test: 0.5977 MEE-Train: 2.4888, MEE-test: 2.5083
Epoch[596/2000] Learning-rate: 0.003, Loss-Train: 0.5970, Loss-test: 0.5970 MEE-Train: 2.4863, MEE-test: 2.5060
Epoch[597/2000] Learning-rate: 0.003, Loss-Train: 0.5963, Loss-test: 0.5963 MEE-Train: 2.4837, MEE-test: 2.5037
Epoch[598/2000] Learning-rate: 0.003, Loss-Train: 0.5956, Loss-test: 0.5956 MEE-Train: 2.4812, MEE-test: 2.5015
Epoch[599/2000] Learning-rate: 0.003, Loss-Train: 0.5948, Loss-test: 0.5948 MEE-Train: 2.4787, MEE-test: 2.4992
Epoch[600/2000] Learning-rate: 0.003, Loss-Train: 0.5941, Loss-test: 0.5941 MEE-Train: 2.4761, MEE-test: 2.4969
Epoch[601/2000] Learning-rate: 0.003, Loss-Train: 0.5934, Loss-test: 0.5934 MEE-Train: 2.4736, MEE-test: 2.4946
Epoch[602/2000] Learning-rate: 0.003, Loss-Train: 0.5927, Loss-test: 0.5927 MEE-Train: 2.4711, MEE-test: 2.4924
Epoch[603/2000] Learning-rate: 0.003, Loss-Train: 0.5920, Loss-test: 0.5920 MEE-Train: 2.4686, MEE-test: 2.4901
Epoch[604/2000] Learning-rate: 0.003, Loss-Train: 0.5913, Loss-test: 0.5913 MEE-Train: 2.4661, MEE-test: 2.4878
Epoch[605/2000] Learning-rate: 0.003, Loss-Train: 0.5906, Loss-test: 0.5906 MEE-Train: 2.4636, MEE-test: 2.4856
Epoch[606/2000] Learning-rate: 0.003, Loss-Train: 0.5899, Loss-test: 0.5899 MEE-Train: 2.4611, MEE-test: 2.4834
Epoch[607/2000] Learning-rate: 0.003, Loss-Train: 0.5892, Loss-test: 0.5892 MEE-Train: 2.4586, MEE-test: 2.4811
Epoch[608/2000] Learning-rate: 0.003, Loss-Train: 0.5885, Loss-test: 0.5885 MEE-Train: 2.4562, MEE-test: 2.4789
Epoch[609/2000] Learning-rate: 0.003, Loss-Train: 0.5878, Loss-test: 0.5878 MEE-Train: 2.4537, MEE-test: 2.4767
Epoch[610/2000] Learning-rate: 0.003, Loss-Train: 0.5871, Loss-test: 0.5871 MEE-Train: 2.4513, MEE-test: 2.4745
Epoch[611/2000] Learning-rate: 0.003, Loss-Train: 0.5864, Loss-test: 0.5864 MEE-Train: 2.4488, MEE-test: 2.4722
Epoch[612/2000] Learning-rate: 0.003, Loss-Train: 0.5857, Loss-test: 0.5857 MEE-Train: 2.4464, MEE-test: 2.4700
Epoch[613/2000] Learning-rate: 0.003, Loss-Train: 0.5850, Loss-test: 0.5850 MEE-Train: 2.4439, MEE-test: 2.4678
Epoch[614/2000] Learning-rate: 0.003, Loss-Train: 0.5843, Loss-test: 0.5843 MEE-Train: 2.4415, MEE-test: 2.4657
Epoch[615/2000] Learning-rate: 0.003, Loss-Train: 0.5836, Loss-test: 0.5836 MEE-Train: 2.4391, MEE-test: 2.4635
Epoch[616/2000] Learning-rate: 0.003, Loss-Train: 0.5830, Loss-test: 0.5830 MEE-Train: 2.4367, MEE-test: 2.4613
Epoch[617/2000] Learning-rate: 0.003, Loss-Train: 0.5823, Loss-test: 0.5823 MEE-Train: 2.4343, MEE-test: 2.4591
Epoch[618/2000] Learning-rate: 0.003, Loss-Train: 0.5816, Loss-test: 0.5816 MEE-Train: 2.4319, MEE-test: 2.4569
Epoch[619/2000] Learning-rate: 0.003, Loss-Train: 0.5809, Loss-test: 0.5809 MEE-Train: 2.4295, MEE-test: 2.4548
Epoch[620/2000] Learning-rate: 0.003, Loss-Train: 0.5803, Loss-test: 0.5803 MEE-Train: 2.4271, MEE-test: 2.4526
Epoch[621/2000] Learning-rate: 0.003, Loss-Train: 0.5796, Loss-test: 0.5796 MEE-Train: 2.4247, MEE-test: 2.4505
Epoch[622/2000] Learning-rate: 0.003, Loss-Train: 0.5790, Loss-test: 0.5790 MEE-Train: 2.4223, MEE-test: 2.4483
Epoch[623/2000] Learning-rate: 0.003, Loss-Train: 0.5783, Loss-test: 0.5783 MEE-Train: 2.4199, MEE-test: 2.4462
Epoch[624/2000] Learning-rate: 0.003, Loss-Train: 0.5776, Loss-test: 0.5776 MEE-Train: 2.4176, MEE-test: 2.4441
Epoch[625/2000] Learning-rate: 0.003, Loss-Train: 0.5770, Loss-test: 0.5770 MEE-Train: 2.4152, MEE-test: 2.4419
Epoch[626/2000] Learning-rate: 0.003, Loss-Train: 0.5763, Loss-test: 0.5763 MEE-Train: 2.4129, MEE-test: 2.4398
Epoch[627/2000] Learning-rate: 0.003, Loss-Train: 0.5757, Loss-test: 0.5757 MEE-Train: 2.4105, MEE-test: 2.4377
Epoch[628/2000] Learning-rate: 0.003, Loss-Train: 0.5750, Loss-test: 0.5750 MEE-Train: 2.4082, MEE-test: 2.4356
Epoch[629/2000] Learning-rate: 0.003, Loss-Train: 0.5744, Loss-test: 0.5744 MEE-Train: 2.4059, MEE-test: 2.4335
Epoch[630/2000] Learning-rate: 0.003, Loss-Train: 0.5737, Loss-test: 0.5737 MEE-Train: 2.4035, MEE-test: 2.4314
Epoch[631/2000] Learning-rate: 0.003, Loss-Train: 0.5731, Loss-test: 0.5731 MEE-Train: 2.4012, MEE-test: 2.4293
Epoch[632/2000] Learning-rate: 0.003, Loss-Train: 0.5725, Loss-test: 0.5725 MEE-Train: 2.3989, MEE-test: 2.4272
Epoch[633/2000] Learning-rate: 0.003, Loss-Train: 0.5718, Loss-test: 0.5718 MEE-Train: 2.3966, MEE-test: 2.4251
Epoch[634/2000] Learning-rate: 0.003, Loss-Train: 0.5712, Loss-test: 0.5712 MEE-Train: 2.3943, MEE-test: 2.4230
Epoch[635/2000] Learning-rate: 0.003, Loss-Train: 0.5705, Loss-test: 0.5705 MEE-Train: 2.3920, MEE-test: 2.4210
Epoch[636/2000] Learning-rate: 0.003, Loss-Train: 0.5699, Loss-test: 0.5699 MEE-Train: 2.3897, MEE-test: 2.4189
Epoch[637/2000] Learning-rate: 0.003, Loss-Train: 0.5693, Loss-test: 0.5693 MEE-Train: 2.3874, MEE-test: 2.4169
Epoch[638/2000] Learning-rate: 0.003, Loss-Train: 0.5687, Loss-test: 0.5687 MEE-Train: 2.3851, MEE-test: 2.4148
Epoch[639/2000] Learning-rate: 0.003, Loss-Train: 0.5680, Loss-test: 0.5680 MEE-Train: 2.3829, MEE-test: 2.4127
Epoch[640/2000] Learning-rate: 0.003, Loss-Train: 0.5674, Loss-test: 0.5674 MEE-Train: 2.3806, MEE-test: 2.4107
Epoch[641/2000] Learning-rate: 0.003, Loss-Train: 0.5668, Loss-test: 0.5668 MEE-Train: 2.3783, MEE-test: 2.4087
Epoch[642/2000] Learning-rate: 0.003, Loss-Train: 0.5662, Loss-test: 0.5662 MEE-Train: 2.3761, MEE-test: 2.4066
Epoch[643/2000] Learning-rate: 0.003, Loss-Train: 0.5656, Loss-test: 0.5656 MEE-Train: 2.3738, MEE-test: 2.4046
Epoch[644/2000] Learning-rate: 0.003, Loss-Train: 0.5649, Loss-test: 0.5649 MEE-Train: 2.3716, MEE-test: 2.4026
Epoch[645/2000] Learning-rate: 0.003, Loss-Train: 0.5643, Loss-test: 0.5643 MEE-Train: 2.3694, MEE-test: 2.4006
Epoch[646/2000] Learning-rate: 0.003, Loss-Train: 0.5637, Loss-test: 0.5637 MEE-Train: 2.3671, MEE-test: 2.3986
Epoch[647/2000] Learning-rate: 0.003, Loss-Train: 0.5631, Loss-test: 0.5631 MEE-Train: 2.3649, MEE-test: 2.3965
Epoch[648/2000] Learning-rate: 0.003, Loss-Train: 0.5625, Loss-test: 0.5625 MEE-Train: 2.3627, MEE-test: 2.3945
Epoch[649/2000] Learning-rate: 0.003, Loss-Train: 0.5619, Loss-test: 0.5619 MEE-Train: 2.3605, MEE-test: 2.3925
Epoch[650/2000] Learning-rate: 0.003, Loss-Train: 0.5613, Loss-test: 0.5613 MEE-Train: 2.3583, MEE-test: 2.3906
Epoch[651/2000] Learning-rate: 0.003, Loss-Train: 0.5607, Loss-test: 0.5607 MEE-Train: 2.3561, MEE-test: 2.3886
Epoch[652/2000] Learning-rate: 0.003, Loss-Train: 0.5601, Loss-test: 0.5601 MEE-Train: 2.3539, MEE-test: 2.3866
Epoch[653/2000] Learning-rate: 0.003, Loss-Train: 0.5595, Loss-test: 0.5595 MEE-Train: 2.3517, MEE-test: 2.3846
Epoch[654/2000] Learning-rate: 0.003, Loss-Train: 0.5589, Loss-test: 0.5589 MEE-Train: 2.3495, MEE-test: 2.3826
Epoch[655/2000] Learning-rate: 0.003, Loss-Train: 0.5583, Loss-test: 0.5583 MEE-Train: 2.3473, MEE-test: 2.3807
Epoch[656/2000] Learning-rate: 0.003, Loss-Train: 0.5577, Loss-test: 0.5577 MEE-Train: 2.3452, MEE-test: 2.3787
Epoch[657/2000] Learning-rate: 0.003, Loss-Train: 0.5572, Loss-test: 0.5572 MEE-Train: 2.3430, MEE-test: 2.3768
Epoch[658/2000] Learning-rate: 0.003, Loss-Train: 0.5566, Loss-test: 0.5566 MEE-Train: 2.3408, MEE-test: 2.3748
Epoch[659/2000] Learning-rate: 0.003, Loss-Train: 0.5560, Loss-test: 0.5560 MEE-Train: 2.3387, MEE-test: 2.3729
Epoch[660/2000] Learning-rate: 0.003, Loss-Train: 0.5554, Loss-test: 0.5554 MEE-Train: 2.3365, MEE-test: 2.3709
Epoch[661/2000] Learning-rate: 0.003, Loss-Train: 0.5548, Loss-test: 0.5548 MEE-Train: 2.3344, MEE-test: 2.3690
Epoch[662/2000] Learning-rate: 0.003, Loss-Train: 0.5543, Loss-test: 0.5543 MEE-Train: 2.3322, MEE-test: 2.3671
Epoch[663/2000] Learning-rate: 0.003, Loss-Train: 0.5537, Loss-test: 0.5537 MEE-Train: 2.3301, MEE-test: 2.3651
Epoch[664/2000] Learning-rate: 0.003, Loss-Train: 0.5531, Loss-test: 0.5531 MEE-Train: 2.3280, MEE-test: 2.3632
Epoch[665/2000] Learning-rate: 0.003, Loss-Train: 0.5525, Loss-test: 0.5525 MEE-Train: 2.3259, MEE-test: 2.3613
Epoch[666/2000] Learning-rate: 0.003, Loss-Train: 0.5520, Loss-test: 0.5520 MEE-Train: 2.3237, MEE-test: 2.3594
Epoch[667/2000] Learning-rate: 0.003, Loss-Train: 0.5514, Loss-test: 0.5514 MEE-Train: 2.3216, MEE-test: 2.3575
Epoch[668/2000] Learning-rate: 0.003, Loss-Train: 0.5508, Loss-test: 0.5508 MEE-Train: 2.3195, MEE-test: 2.3556
Epoch[669/2000] Learning-rate: 0.003, Loss-Train: 0.5503, Loss-test: 0.5503 MEE-Train: 2.3174, MEE-test: 2.3537
Epoch[670/2000] Learning-rate: 0.003, Loss-Train: 0.5497, Loss-test: 0.5497 MEE-Train: 2.3153, MEE-test: 2.3518
Epoch[671/2000] Learning-rate: 0.003, Loss-Train: 0.5492, Loss-test: 0.5492 MEE-Train: 2.3132, MEE-test: 2.3499
Epoch[672/2000] Learning-rate: 0.003, Loss-Train: 0.5486, Loss-test: 0.5486 MEE-Train: 2.3111, MEE-test: 2.3480
Epoch[673/2000] Learning-rate: 0.003, Loss-Train: 0.5480, Loss-test: 0.5480 MEE-Train: 2.3091, MEE-test: 2.3461
Epoch[674/2000] Learning-rate: 0.003, Loss-Train: 0.5475, Loss-test: 0.5475 MEE-Train: 2.3070, MEE-test: 2.3443
Epoch[675/2000] Learning-rate: 0.003, Loss-Train: 0.5469, Loss-test: 0.5469 MEE-Train: 2.3049, MEE-test: 2.3424
Epoch[676/2000] Learning-rate: 0.003, Loss-Train: 0.5464, Loss-test: 0.5464 MEE-Train: 2.3028, MEE-test: 2.3405
Epoch[677/2000] Learning-rate: 0.003, Loss-Train: 0.5458, Loss-test: 0.5458 MEE-Train: 2.3008, MEE-test: 2.3387
Epoch[678/2000] Learning-rate: 0.003, Loss-Train: 0.5453, Loss-test: 0.5453 MEE-Train: 2.2987, MEE-test: 2.3368
Epoch[679/2000] Learning-rate: 0.003, Loss-Train: 0.5447, Loss-test: 0.5447 MEE-Train: 2.2967, MEE-test: 2.3350
Epoch[680/2000] Learning-rate: 0.003, Loss-Train: 0.5442, Loss-test: 0.5442 MEE-Train: 2.2946, MEE-test: 2.3331
Epoch[681/2000] Learning-rate: 0.003, Loss-Train: 0.5437, Loss-test: 0.5437 MEE-Train: 2.2926, MEE-test: 2.3313
Epoch[682/2000] Learning-rate: 0.003, Loss-Train: 0.5431, Loss-test: 0.5431 MEE-Train: 2.2906, MEE-test: 2.3294
Epoch[683/2000] Learning-rate: 0.003, Loss-Train: 0.5426, Loss-test: 0.5426 MEE-Train: 2.2885, MEE-test: 2.3276
Epoch[684/2000] Learning-rate: 0.003, Loss-Train: 0.5420, Loss-test: 0.5420 MEE-Train: 2.2865, MEE-test: 2.3258
Epoch[685/2000] Learning-rate: 0.003, Loss-Train: 0.5415, Loss-test: 0.5415 MEE-Train: 2.2845, MEE-test: 2.3239
Epoch[686/2000] Learning-rate: 0.003, Loss-Train: 0.5410, Loss-test: 0.5410 MEE-Train: 2.2825, MEE-test: 2.3221
Epoch[687/2000] Learning-rate: 0.003, Loss-Train: 0.5404, Loss-test: 0.5404 MEE-Train: 2.2805, MEE-test: 2.3203
Epoch[688/2000] Learning-rate: 0.003, Loss-Train: 0.5399, Loss-test: 0.5399 MEE-Train: 2.2785, MEE-test: 2.3185
Epoch[689/2000] Learning-rate: 0.003, Loss-Train: 0.5394, Loss-test: 0.5394 MEE-Train: 2.2765, MEE-test: 2.3167
Epoch[690/2000] Learning-rate: 0.003, Loss-Train: 0.5389, Loss-test: 0.5389 MEE-Train: 2.2745, MEE-test: 2.3149
Epoch[691/2000] Learning-rate: 0.003, Loss-Train: 0.5383, Loss-test: 0.5383 MEE-Train: 2.2725, MEE-test: 2.3131
Epoch[692/2000] Learning-rate: 0.003, Loss-Train: 0.5378, Loss-test: 0.5378 MEE-Train: 2.2705, MEE-test: 2.3113
Epoch[693/2000] Learning-rate: 0.003, Loss-Train: 0.5373, Loss-test: 0.5373 MEE-Train: 2.2685, MEE-test: 2.3095
Epoch[694/2000] Learning-rate: 0.003, Loss-Train: 0.5368, Loss-test: 0.5368 MEE-Train: 2.2665, MEE-test: 2.3077
Epoch[695/2000] Learning-rate: 0.003, Loss-Train: 0.5363, Loss-test: 0.5363 MEE-Train: 2.2646, MEE-test: 2.3060
Epoch[696/2000] Learning-rate: 0.003, Loss-Train: 0.5357, Loss-test: 0.5357 MEE-Train: 2.2626, MEE-test: 2.3042
Epoch[697/2000] Learning-rate: 0.003, Loss-Train: 0.5352, Loss-test: 0.5352 MEE-Train: 2.2606, MEE-test: 2.3024
Epoch[698/2000] Learning-rate: 0.003, Loss-Train: 0.5347, Loss-test: 0.5347 MEE-Train: 2.2587, MEE-test: 2.3006
Epoch[699/2000] Learning-rate: 0.003, Loss-Train: 0.5342, Loss-test: 0.5342 MEE-Train: 2.2567, MEE-test: 2.2989
Epoch[700/2000] Learning-rate: 0.003, Loss-Train: 0.5337, Loss-test: 0.5337 MEE-Train: 2.2548, MEE-test: 2.2971
Epoch[701/2000] Learning-rate: 0.003, Loss-Train: 0.5332, Loss-test: 0.5332 MEE-Train: 2.2528, MEE-test: 2.2954
Epoch[702/2000] Learning-rate: 0.003, Loss-Train: 0.5327, Loss-test: 0.5327 MEE-Train: 2.2509, MEE-test: 2.2936
Epoch[703/2000] Learning-rate: 0.003, Loss-Train: 0.5322, Loss-test: 0.5322 MEE-Train: 2.2490, MEE-test: 2.2919
Epoch[704/2000] Learning-rate: 0.003, Loss-Train: 0.5317, Loss-test: 0.5317 MEE-Train: 2.2470, MEE-test: 2.2901
Epoch[705/2000] Learning-rate: 0.003, Loss-Train: 0.5312, Loss-test: 0.5312 MEE-Train: 2.2451, MEE-test: 2.2884
Epoch[706/2000] Learning-rate: 0.003, Loss-Train: 0.5307, Loss-test: 0.5307 MEE-Train: 2.2432, MEE-test: 2.2867
Epoch[707/2000] Learning-rate: 0.003, Loss-Train: 0.5302, Loss-test: 0.5302 MEE-Train: 2.2413, MEE-test: 2.2849
Epoch[708/2000] Learning-rate: 0.003, Loss-Train: 0.5297, Loss-test: 0.5297 MEE-Train: 2.2394, MEE-test: 2.2832
Epoch[709/2000] Learning-rate: 0.003, Loss-Train: 0.5292, Loss-test: 0.5292 MEE-Train: 2.2375, MEE-test: 2.2815
Epoch[710/2000] Learning-rate: 0.003, Loss-Train: 0.5287, Loss-test: 0.5287 MEE-Train: 2.2356, MEE-test: 2.2798
Epoch[711/2000] Learning-rate: 0.003, Loss-Train: 0.5282, Loss-test: 0.5282 MEE-Train: 2.2337, MEE-test: 2.2781
Epoch[712/2000] Learning-rate: 0.003, Loss-Train: 0.5277, Loss-test: 0.5277 MEE-Train: 2.2318, MEE-test: 2.2764
Epoch[713/2000] Learning-rate: 0.003, Loss-Train: 0.5272, Loss-test: 0.5272 MEE-Train: 2.2299, MEE-test: 2.2747
Epoch[714/2000] Learning-rate: 0.003, Loss-Train: 0.5267, Loss-test: 0.5267 MEE-Train: 2.2280, MEE-test: 2.2730
Epoch[715/2000] Learning-rate: 0.003, Loss-Train: 0.5263, Loss-test: 0.5263 MEE-Train: 2.2261, MEE-test: 2.2713
Epoch[716/2000] Learning-rate: 0.003, Loss-Train: 0.5258, Loss-test: 0.5258 MEE-Train: 2.2242, MEE-test: 2.2696
Epoch[717/2000] Learning-rate: 0.003, Loss-Train: 0.5253, Loss-test: 0.5253 MEE-Train: 2.2224, MEE-test: 2.2679
Epoch[718/2000] Learning-rate: 0.003, Loss-Train: 0.5248, Loss-test: 0.5248 MEE-Train: 2.2205, MEE-test: 2.2662
Epoch[719/2000] Learning-rate: 0.003, Loss-Train: 0.5243, Loss-test: 0.5243 MEE-Train: 2.2186, MEE-test: 2.2645
Epoch[720/2000] Learning-rate: 0.003, Loss-Train: 0.5239, Loss-test: 0.5239 MEE-Train: 2.2168, MEE-test: 2.2628
Epoch[721/2000] Learning-rate: 0.003, Loss-Train: 0.5234, Loss-test: 0.5234 MEE-Train: 2.2149, MEE-test: 2.2612
Epoch[722/2000] Learning-rate: 0.003, Loss-Train: 0.5229, Loss-test: 0.5229 MEE-Train: 2.2131, MEE-test: 2.2595
Epoch[723/2000] Learning-rate: 0.003, Loss-Train: 0.5224, Loss-test: 0.5224 MEE-Train: 2.2112, MEE-test: 2.2578
Epoch[724/2000] Learning-rate: 0.003, Loss-Train: 0.5220, Loss-test: 0.5220 MEE-Train: 2.2094, MEE-test: 2.2562
Epoch[725/2000] Learning-rate: 0.003, Loss-Train: 0.5215, Loss-test: 0.5215 MEE-Train: 2.2076, MEE-test: 2.2545
Epoch[726/2000] Learning-rate: 0.003, Loss-Train: 0.5210, Loss-test: 0.5210 MEE-Train: 2.2057, MEE-test: 2.2529
Epoch[727/2000] Learning-rate: 0.003, Loss-Train: 0.5205, Loss-test: 0.5205 MEE-Train: 2.2039, MEE-test: 2.2512
Epoch[728/2000] Learning-rate: 0.003, Loss-Train: 0.5201, Loss-test: 0.5201 MEE-Train: 2.2021, MEE-test: 2.2496
