Epoch[1/300] Learning-rate: 0.001, Loss-Train: 91.1977, Loss-test: 296.3925 MEE-Train: 36.3991, MEE-test: 28.1277
Epoch[197/300] Learning-rate: 0.001, Loss-Train: 0.0925, Loss-test: 0.3005 MEE-Train: 1.3972, MEE-test: 1.4633
Epoch[198/300] Learning-rate: 0.001, Loss-Train: 0.0997, Loss-test: 0.3239 MEE-Train: 1.3928, MEE-test: 1.4597
Epoch[199/300] Learning-rate: 0.001, Loss-Train: 0.0953, Loss-test: 0.3097 MEE-Train: 1.3885, MEE-test: 1.4561
Epoch[200/300] Learning-rate: 0.001, Loss-Train: 0.0933, Loss-test: 0.3031 MEE-Train: 1.3843, MEE-test: 1.4525
Epoch[201/300] Learning-rate: 0.001, Loss-Train: 0.0924, Loss-test: 0.3004 MEE-Train: 1.3801, MEE-test: 1.4489
Epoch[202/300] Learning-rate: 0.001, Loss-Train: 0.0854, Loss-test: 0.2775 MEE-Train: 1.3759, MEE-test: 1.4452
Epoch[203/300] Learning-rate: 0.001, Loss-Train: 0.0883, Loss-test: 0.2869 MEE-Train: 1.3718, MEE-test: 1.4416
Epoch[204/300] Learning-rate: 0.001, Loss-Train: 0.0881, Loss-test: 0.2862 MEE-Train: 1.3677, MEE-test: 1.4380
Epoch[205/300] Learning-rate: 0.001, Loss-Train: 0.1144, Loss-test: 0.3718 MEE-Train: 1.3637, MEE-test: 1.4349
Epoch[206/300] Learning-rate: 0.001, Loss-Train: 0.0977, Loss-test: 0.3174 MEE-Train: 1.3597, MEE-test: 1.4317
Epoch[207/300] Learning-rate: 0.001, Loss-Train: 0.0860, Loss-test: 0.2796 MEE-Train: 1.3558, MEE-test: 1.4283
Epoch[208/300] Learning-rate: 0.001, Loss-Train: 0.0953, Loss-test: 0.3097 MEE-Train: 1.3518, MEE-test: 1.4251
Epoch[209/300] Learning-rate: 0.001, Loss-Train: 0.0876, Loss-test: 0.2847 MEE-Train: 1.3479, MEE-test: 1.4216
Epoch[210/300] Learning-rate: 0.001, Loss-Train: 0.0874, Loss-test: 0.2841 MEE-Train: 1.3439, MEE-test: 1.4182
Epoch[211/300] Learning-rate: 0.001, Loss-Train: 0.1858, Loss-test: 0.6039 MEE-Train: 1.3401, MEE-test: 1.4157
Epoch[212/300] Learning-rate: 0.001, Loss-Train: 0.0822, Loss-test: 0.2671 MEE-Train: 1.3363, MEE-test: 1.4123
Epoch[213/300] Learning-rate: 0.001, Loss-Train: 0.0858, Loss-test: 0.2787 MEE-Train: 1.3325, MEE-test: 1.4090
Epoch[214/300] Learning-rate: 0.001, Loss-Train: 0.1363, Loss-test: 0.4431 MEE-Train: 1.3288, MEE-test: 1.4065
Epoch[215/300] Learning-rate: 0.001, Loss-Train: 0.1916, Loss-test: 0.6228 MEE-Train: 1.3251, MEE-test: 1.4042
Epoch[216/300] Learning-rate: 0.001, Loss-Train: 0.2199, Loss-test: 0.7147 MEE-Train: 1.3216, MEE-test: 1.4021
Epoch[217/300] Learning-rate: 0.001, Loss-Train: 0.0969, Loss-test: 0.3151 MEE-Train: 1.3180, MEE-test: 1.3991
Epoch[218/300] Learning-rate: 0.001, Loss-Train: 0.0904, Loss-test: 0.2937 MEE-Train: 1.3143, MEE-test: 1.3961
Epoch[219/300] Learning-rate: 0.001, Loss-Train: 0.0864, Loss-test: 0.2807 MEE-Train: 1.3107, MEE-test: 1.3930
Epoch[220/300] Learning-rate: 0.001, Loss-Train: 0.0804, Loss-test: 0.2613 MEE-Train: 1.3071, MEE-test: 1.3897
Epoch[221/300] Learning-rate: 0.001, Loss-Train: 0.0872, Loss-test: 0.2835 MEE-Train: 1.3035, MEE-test: 1.3866
Epoch[222/300] Learning-rate: 0.001, Loss-Train: 0.0888, Loss-test: 0.2886 MEE-Train: 1.2999, MEE-test: 1.3835
Epoch[223/300] Learning-rate: 0.001, Loss-Train: 0.0832, Loss-test: 0.2703 MEE-Train: 1.2964, MEE-test: 1.3804
Epoch[224/300] Learning-rate: 0.001, Loss-Train: 0.0906, Loss-test: 0.2945 MEE-Train: 1.2930, MEE-test: 1.3776
Epoch[225/300] Learning-rate: 0.001, Loss-Train: 0.0871, Loss-test: 0.2832 MEE-Train: 1.2895, MEE-test: 1.3747
Epoch[226/300] Learning-rate: 0.001, Loss-Train: 0.0995, Loss-test: 0.3234 MEE-Train: 1.2860, MEE-test: 1.3720
Epoch[227/300] Learning-rate: 0.001, Loss-Train: 0.0854, Loss-test: 0.2777 MEE-Train: 1.2826, MEE-test: 1.3691
Epoch[228/300] Learning-rate: 0.001, Loss-Train: 0.0835, Loss-test: 0.2712 MEE-Train: 1.2792, MEE-test: 1.3661
Epoch[229/300] Learning-rate: 0.001, Loss-Train: 0.0768, Loss-test: 0.2497 MEE-Train: 1.2758, MEE-test: 1.3630
Epoch[230/300] Learning-rate: 0.001, Loss-Train: 0.1807, Loss-test: 0.5873 MEE-Train: 1.2724, MEE-test: 1.3610
Epoch[231/300] Learning-rate: 0.001, Loss-Train: 0.0820, Loss-test: 0.2665 MEE-Train: 1.2691, MEE-test: 1.3581
Epoch[232/300] Learning-rate: 0.001, Loss-Train: 0.0838, Loss-test: 0.2724 MEE-Train: 1.2658, MEE-test: 1.3553
Epoch[233/300] Learning-rate: 0.001, Loss-Train: 0.1762, Loss-test: 0.5726 MEE-Train: 1.2625, MEE-test: 1.3531
Epoch[234/300] Learning-rate: 0.001, Loss-Train: 0.0962, Loss-test: 0.3127 MEE-Train: 1.2593, MEE-test: 1.3505
Epoch[235/300] Learning-rate: 0.001, Loss-Train: 0.0889, Loss-test: 0.2889 MEE-Train: 1.2561, MEE-test: 1.3478
Epoch[236/300] Learning-rate: 0.001, Loss-Train: 0.0881, Loss-test: 0.2862 MEE-Train: 1.2529, MEE-test: 1.3451
Epoch[237/300] Learning-rate: 0.001, Loss-Train: 0.1073, Loss-test: 0.3486 MEE-Train: 1.2498, MEE-test: 1.3426
Epoch[238/300] Learning-rate: 0.001, Loss-Train: 0.1089, Loss-test: 0.3538 MEE-Train: 1.2466, MEE-test: 1.3402
Epoch[239/300] Learning-rate: 0.001, Loss-Train: 0.1007, Loss-test: 0.3271 MEE-Train: 1.2435, MEE-test: 1.3377
Epoch[240/300] Learning-rate: 0.001, Loss-Train: 0.0826, Loss-test: 0.2683 MEE-Train: 1.2404, MEE-test: 1.3350
Epoch[241/300] Learning-rate: 0.001, Loss-Train: 0.0813, Loss-test: 0.2643 MEE-Train: 1.2373, MEE-test: 1.3323
Epoch[242/300] Learning-rate: 0.001, Loss-Train: 0.0856, Loss-test: 0.2783 MEE-Train: 1.2342, MEE-test: 1.3297
Epoch[243/300] Learning-rate: 0.001, Loss-Train: 0.0803, Loss-test: 0.2610 MEE-Train: 1.2312, MEE-test: 1.3271
Epoch[244/300] Learning-rate: 0.001, Loss-Train: 0.0862, Loss-test: 0.2801 MEE-Train: 1.2282, MEE-test: 1.3245
Epoch[245/300] Learning-rate: 0.001, Loss-Train: 0.0841, Loss-test: 0.2734 MEE-Train: 1.2252, MEE-test: 1.3218
Epoch[246/300] Learning-rate: 0.001, Loss-Train: 0.0886, Loss-test: 0.2878 MEE-Train: 1.2222, MEE-test: 1.3193
Epoch[247/300] Learning-rate: 0.001, Loss-Train: 0.0930, Loss-test: 0.3023 MEE-Train: 1.2193, MEE-test: 1.3170
Epoch[248/300] Learning-rate: 0.001, Loss-Train: 0.0801, Loss-test: 0.2605 MEE-Train: 1.2164, MEE-test: 1.3145
Epoch[249/300] Learning-rate: 0.001, Loss-Train: 0.0845, Loss-test: 0.2746 MEE-Train: 1.2135, MEE-test: 1.3119
Epoch[250/300] Learning-rate: 0.001, Loss-Train: 0.0845, Loss-test: 0.2747 MEE-Train: 1.2106, MEE-test: 1.3095
Epoch[251/300] Learning-rate: 0.001, Loss-Train: 0.0812, Loss-test: 0.2639 MEE-Train: 1.2077, MEE-test: 1.3070
Epoch[252/300] Learning-rate: 0.001, Loss-Train: 0.0911, Loss-test: 0.2959 MEE-Train: 1.2049, MEE-test: 1.3047
Epoch[253/300] Learning-rate: 0.001, Loss-Train: 0.0805, Loss-test: 0.2617 MEE-Train: 1.2020, MEE-test: 1.3023
Epoch[254/300] Learning-rate: 0.001, Loss-Train: 0.0760, Loss-test: 0.2471 MEE-Train: 1.1992, MEE-test: 1.2999
Epoch[255/300] Learning-rate: 0.001, Loss-Train: 0.0814, Loss-test: 0.2646 MEE-Train: 1.1964, MEE-test: 1.2975
Epoch[256/300] Learning-rate: 0.001, Loss-Train: 0.1012, Loss-test: 0.3289 MEE-Train: 1.1937, MEE-test: 1.2953
Epoch[257/300] Learning-rate: 0.001, Loss-Train: 0.0800, Loss-test: 0.2602 MEE-Train: 1.1909, MEE-test: 1.2930
Epoch[258/300] Learning-rate: 0.001, Loss-Train: 0.0905, Loss-test: 0.2941 MEE-Train: 1.1882, MEE-test: 1.2907
Epoch[259/300] Learning-rate: 0.001, Loss-Train: 0.0858, Loss-test: 0.2788 MEE-Train: 1.1855, MEE-test: 1.2885
Epoch[260/300] Learning-rate: 0.001, Loss-Train: 0.0914, Loss-test: 0.2972 MEE-Train: 1.1828, MEE-test: 1.2863
Epoch[261/300] Learning-rate: 0.001, Loss-Train: 0.0983, Loss-test: 0.3195 MEE-Train: 1.1801, MEE-test: 1.2841
Epoch[262/300] Learning-rate: 0.001, Loss-Train: 0.0783, Loss-test: 0.2545 MEE-Train: 1.1774, MEE-test: 1.2817
Epoch[263/300] Learning-rate: 0.001, Loss-Train: 0.0761, Loss-test: 0.2473 MEE-Train: 1.1748, MEE-test: 1.2793
Epoch[264/300] Learning-rate: 0.001, Loss-Train: 0.0699, Loss-test: 0.2271 MEE-Train: 1.1721, MEE-test: 1.2768
Epoch[265/300] Learning-rate: 0.001, Loss-Train: 0.0818, Loss-test: 0.2659 MEE-Train: 1.1695, MEE-test: 1.2746
Epoch[266/300] Learning-rate: 0.001, Loss-Train: 0.0835, Loss-test: 0.2715 MEE-Train: 1.1669, MEE-test: 1.2723
Epoch[267/300] Learning-rate: 0.001, Loss-Train: 0.0878, Loss-test: 0.2852 MEE-Train: 1.1643, MEE-test: 1.2703
Epoch[268/300] Learning-rate: 0.001, Loss-Train: 0.0706, Loss-test: 0.2295 MEE-Train: 1.1617, MEE-test: 1.2679
Epoch[269/300] Learning-rate: 0.001, Loss-Train: 0.0767, Loss-test: 0.2494 MEE-Train: 1.1592, MEE-test: 1.2656
Epoch[270/300] Learning-rate: 0.001, Loss-Train: 0.0748, Loss-test: 0.2430 MEE-Train: 1.1567, MEE-test: 1.2633
Epoch[271/300] Learning-rate: 0.001, Loss-Train: 0.0956, Loss-test: 0.3106 MEE-Train: 1.1542, MEE-test: 1.2614
Epoch[272/300] Learning-rate: 0.001, Loss-Train: 0.0776, Loss-test: 0.2523 MEE-Train: 1.1517, MEE-test: 1.2593
Epoch[273/300] Learning-rate: 0.001, Loss-Train: 0.1011, Loss-test: 0.3285 MEE-Train: 1.1492, MEE-test: 1.2574
Epoch[274/300] Learning-rate: 0.001, Loss-Train: 0.0809, Loss-test: 0.2629 MEE-Train: 1.1467, MEE-test: 1.2553
Epoch[275/300] Learning-rate: 0.001, Loss-Train: 0.0675, Loss-test: 0.2195 MEE-Train: 1.1442, MEE-test: 1.2529
Epoch[276/300] Learning-rate: 0.001, Loss-Train: 0.0736, Loss-test: 0.2391 MEE-Train: 1.1418, MEE-test: 1.2506
Epoch[277/300] Learning-rate: 0.001, Loss-Train: 0.0811, Loss-test: 0.2635 MEE-Train: 1.1394, MEE-test: 1.2486
Epoch[278/300] Learning-rate: 0.001, Loss-Train: 0.0718, Loss-test: 0.2334 MEE-Train: 1.1370, MEE-test: 1.2464
Epoch[279/300] Learning-rate: 0.001, Loss-Train: 0.0849, Loss-test: 0.2759 MEE-Train: 1.1345, MEE-test: 1.2444
Epoch[280/300] Learning-rate: 0.001, Loss-Train: 0.0796, Loss-test: 0.2589 MEE-Train: 1.1322, MEE-test: 1.2425
Epoch[281/300] Learning-rate: 0.001, Loss-Train: 0.0914, Loss-test: 0.2970 MEE-Train: 1.1298, MEE-test: 1.2406
Epoch[282/300] Learning-rate: 0.001, Loss-Train: 0.0917, Loss-test: 0.2982 MEE-Train: 1.1275, MEE-test: 1.2387
Epoch[283/300] Learning-rate: 0.001, Loss-Train: 0.0937, Loss-test: 0.3044 MEE-Train: 1.1251, MEE-test: 1.2368
Epoch[284/300] Learning-rate: 0.001, Loss-Train: 0.0735, Loss-test: 0.2387 MEE-Train: 1.1228, MEE-test: 1.2348
Epoch[285/300] Learning-rate: 0.001, Loss-Train: 0.0763, Loss-test: 0.2481 MEE-Train: 1.1205, MEE-test: 1.2327
Epoch[286/300] Learning-rate: 0.001, Loss-Train: 0.1041, Loss-test: 0.3382 MEE-Train: 1.1182, MEE-test: 1.2311
Epoch[287/300] Learning-rate: 0.001, Loss-Train: 0.0922, Loss-test: 0.2997 MEE-Train: 1.1159, MEE-test: 1.2292
Epoch[288/300] Learning-rate: 0.001, Loss-Train: 0.0773, Loss-test: 0.2512 MEE-Train: 1.1137, MEE-test: 1.2272
Epoch[289/300] Learning-rate: 0.001, Loss-Train: 0.0751, Loss-test: 0.2441 MEE-Train: 1.1114, MEE-test: 1.2252
Epoch[290/300] Learning-rate: 0.001, Loss-Train: 0.0987, Loss-test: 0.3207 MEE-Train: 1.1092, MEE-test: 1.2235
Epoch[291/300] Learning-rate: 0.001, Loss-Train: 0.0719, Loss-test: 0.2336 MEE-Train: 1.1070, MEE-test: 1.2215
Epoch[292/300] Learning-rate: 0.001, Loss-Train: 0.0799, Loss-test: 0.2598 MEE-Train: 1.1047, MEE-test: 1.2196
Epoch[293/300] Learning-rate: 0.001, Loss-Train: 0.0723, Loss-test: 0.2349 MEE-Train: 1.1025, MEE-test: 1.2176
Epoch[294/300] Learning-rate: 0.001, Loss-Train: 0.0661, Loss-test: 0.2148 MEE-Train: 1.1004, MEE-test: 1.2154
Epoch[295/300] Learning-rate: 0.001, Loss-Train: 0.0735, Loss-test: 0.2389 MEE-Train: 1.0982, MEE-test: 1.2136
Epoch[296/300] Learning-rate: 0.001, Loss-Train: 0.0805, Loss-test: 0.2616 MEE-Train: 1.0960, MEE-test: 1.2118
Epoch[297/300] Learning-rate: 0.001, Loss-Train: 0.0741, Loss-test: 0.2409 MEE-Train: 1.0938, MEE-test: 1.2098
Epoch[298/300] Learning-rate: 0.001, Loss-Train: 0.0657, Loss-test: 0.2137 MEE-Train: 1.0917, MEE-test: 1.2078
Epoch[299/300] Learning-rate: 0.001, Loss-Train: 0.0715, Loss-test: 0.2325 MEE-Train: 1.0895, MEE-test: 1.2059
Epoch[300/300] Learning-rate: 0.001, Loss-Train: 0.0851, Loss-test: 0.2767 MEE-Train: 1.0875, MEE-test: 1.2042
