Epoch[1/300] Learning-rate: 0.003, Loss-Train: 25.5670, Loss-test: 83.0928 MEE-Train: 30.7842, MEE-test: 15.0073
Epoch[197/300] Learning-rate: 0.003, Loss-Train: 0.0684, Loss-test: 0.2223 MEE-Train: 1.1089, MEE-test: 1.1466
Epoch[198/300] Learning-rate: 0.003, Loss-Train: 0.0693, Loss-test: 0.2253 MEE-Train: 1.1058, MEE-test: 1.1442
Epoch[199/300] Learning-rate: 0.003, Loss-Train: 0.0663, Loss-test: 0.2155 MEE-Train: 1.1028, MEE-test: 1.1416
Epoch[200/300] Learning-rate: 0.003, Loss-Train: 0.0696, Loss-test: 0.2263 MEE-Train: 1.0997, MEE-test: 1.1391
Epoch[201/300] Learning-rate: 0.003, Loss-Train: 0.0748, Loss-test: 0.2430 MEE-Train: 1.0966, MEE-test: 1.1369
Epoch[202/300] Learning-rate: 0.003, Loss-Train: 0.0679, Loss-test: 0.2207 MEE-Train: 1.0935, MEE-test: 1.1345
Epoch[203/300] Learning-rate: 0.003, Loss-Train: 0.0719, Loss-test: 0.2337 MEE-Train: 1.0906, MEE-test: 1.1321
Epoch[204/300] Learning-rate: 0.003, Loss-Train: 0.0732, Loss-test: 0.2378 MEE-Train: 1.0877, MEE-test: 1.1298
Epoch[205/300] Learning-rate: 0.003, Loss-Train: 0.0900, Loss-test: 0.2924 MEE-Train: 1.0848, MEE-test: 1.1280
Epoch[206/300] Learning-rate: 0.003, Loss-Train: 0.1582, Loss-test: 0.5140 MEE-Train: 1.0819, MEE-test: 1.1267
Epoch[207/300] Learning-rate: 0.003, Loss-Train: 0.0670, Loss-test: 0.2178 MEE-Train: 1.0790, MEE-test: 1.1244
Epoch[208/300] Learning-rate: 0.003, Loss-Train: 0.1184, Loss-test: 0.3847 MEE-Train: 1.0761, MEE-test: 1.1226
Epoch[209/300] Learning-rate: 0.003, Loss-Train: 0.0958, Loss-test: 0.3113 MEE-Train: 1.0732, MEE-test: 1.1208
Epoch[210/300] Learning-rate: 0.003, Loss-Train: 0.0984, Loss-test: 0.3198 MEE-Train: 1.0704, MEE-test: 1.1190
Epoch[211/300] Learning-rate: 0.003, Loss-Train: 0.0657, Loss-test: 0.2135 MEE-Train: 1.0677, MEE-test: 1.1167
Epoch[212/300] Learning-rate: 0.003, Loss-Train: 0.0704, Loss-test: 0.2287 MEE-Train: 1.0650, MEE-test: 1.1146
Epoch[213/300] Learning-rate: 0.003, Loss-Train: 0.0791, Loss-test: 0.2571 MEE-Train: 1.0622, MEE-test: 1.1126
Epoch[214/300] Learning-rate: 0.003, Loss-Train: 0.0743, Loss-test: 0.2415 MEE-Train: 1.0595, MEE-test: 1.1106
Epoch[215/300] Learning-rate: 0.003, Loss-Train: 0.0643, Loss-test: 0.2089 MEE-Train: 1.0569, MEE-test: 1.1083
Epoch[216/300] Learning-rate: 0.003, Loss-Train: 0.0736, Loss-test: 0.2392 MEE-Train: 1.0542, MEE-test: 1.1063
Epoch[217/300] Learning-rate: 0.003, Loss-Train: 0.0674, Loss-test: 0.2191 MEE-Train: 1.0516, MEE-test: 1.1042
Epoch[218/300] Learning-rate: 0.003, Loss-Train: 0.0735, Loss-test: 0.2390 MEE-Train: 1.0489, MEE-test: 1.1021
Epoch[219/300] Learning-rate: 0.003, Loss-Train: 0.0936, Loss-test: 0.3043 MEE-Train: 1.0463, MEE-test: 1.1005
Epoch[220/300] Learning-rate: 0.003, Loss-Train: 0.0725, Loss-test: 0.2357 MEE-Train: 1.0438, MEE-test: 1.0986
Epoch[221/300] Learning-rate: 0.003, Loss-Train: 0.0734, Loss-test: 0.2386 MEE-Train: 1.0413, MEE-test: 1.0966
Epoch[222/300] Learning-rate: 0.003, Loss-Train: 0.0687, Loss-test: 0.2234 MEE-Train: 1.0387, MEE-test: 1.0947
Epoch[223/300] Learning-rate: 0.003, Loss-Train: 0.0746, Loss-test: 0.2423 MEE-Train: 1.0363, MEE-test: 1.0928
Epoch[224/300] Learning-rate: 0.003, Loss-Train: 0.0817, Loss-test: 0.2655 MEE-Train: 1.0337, MEE-test: 1.0909
Epoch[225/300] Learning-rate: 0.003, Loss-Train: 0.0784, Loss-test: 0.2549 MEE-Train: 1.0311, MEE-test: 1.0890
Epoch[226/300] Learning-rate: 0.003, Loss-Train: 0.1290, Loss-test: 0.4193 MEE-Train: 1.0286, MEE-test: 1.0876
Epoch[227/300] Learning-rate: 0.003, Loss-Train: 0.0625, Loss-test: 0.2030 MEE-Train: 1.0261, MEE-test: 1.0855
Epoch[228/300] Learning-rate: 0.003, Loss-Train: 0.0677, Loss-test: 0.2200 MEE-Train: 1.0237, MEE-test: 1.0836
Epoch[229/300] Learning-rate: 0.003, Loss-Train: 0.0657, Loss-test: 0.2137 MEE-Train: 1.0212, MEE-test: 1.0817
Epoch[230/300] Learning-rate: 0.003, Loss-Train: 0.0650, Loss-test: 0.2112 MEE-Train: 1.0188, MEE-test: 1.0797
Epoch[231/300] Learning-rate: 0.003, Loss-Train: 0.0725, Loss-test: 0.2357 MEE-Train: 1.0165, MEE-test: 1.0779
Epoch[232/300] Learning-rate: 0.003, Loss-Train: 0.0760, Loss-test: 0.2470 MEE-Train: 1.0140, MEE-test: 1.0761
Epoch[233/300] Learning-rate: 0.003, Loss-Train: 0.0743, Loss-test: 0.2414 MEE-Train: 1.0116, MEE-test: 1.0743
Epoch[234/300] Learning-rate: 0.003, Loss-Train: 0.0649, Loss-test: 0.2110 MEE-Train: 1.0093, MEE-test: 1.0724
Epoch[235/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2180 MEE-Train: 1.0070, MEE-test: 1.0706
Epoch[236/300] Learning-rate: 0.003, Loss-Train: 0.0850, Loss-test: 0.2762 MEE-Train: 1.0047, MEE-test: 1.0690
Epoch[237/300] Learning-rate: 0.003, Loss-Train: 0.0726, Loss-test: 0.2360 MEE-Train: 1.0024, MEE-test: 1.0674
Epoch[238/300] Learning-rate: 0.003, Loss-Train: 0.0646, Loss-test: 0.2098 MEE-Train: 1.0001, MEE-test: 1.0656
Epoch[239/300] Learning-rate: 0.003, Loss-Train: 0.0591, Loss-test: 0.1920 MEE-Train: 0.9978, MEE-test: 1.0635
Epoch[240/300] Learning-rate: 0.003, Loss-Train: 0.0690, Loss-test: 0.2243 MEE-Train: 0.9955, MEE-test: 1.0618
Epoch[241/300] Learning-rate: 0.003, Loss-Train: 0.0680, Loss-test: 0.2211 MEE-Train: 0.9932, MEE-test: 1.0600
Epoch[242/300] Learning-rate: 0.003, Loss-Train: 0.0752, Loss-test: 0.2443 MEE-Train: 0.9910, MEE-test: 1.0584
Epoch[243/300] Learning-rate: 0.003, Loss-Train: 0.0683, Loss-test: 0.2220 MEE-Train: 0.9887, MEE-test: 1.0568
Epoch[244/300] Learning-rate: 0.003, Loss-Train: 0.0758, Loss-test: 0.2464 MEE-Train: 0.9865, MEE-test: 1.0553
Epoch[245/300] Learning-rate: 0.003, Loss-Train: 0.0620, Loss-test: 0.2016 MEE-Train: 0.9844, MEE-test: 1.0536
Epoch[246/300] Learning-rate: 0.003, Loss-Train: 0.0705, Loss-test: 0.2290 MEE-Train: 0.9822, MEE-test: 1.0520
Epoch[247/300] Learning-rate: 0.003, Loss-Train: 0.1104, Loss-test: 0.3589 MEE-Train: 0.9800, MEE-test: 1.0507
Epoch[248/300] Learning-rate: 0.003, Loss-Train: 0.0735, Loss-test: 0.2389 MEE-Train: 0.9778, MEE-test: 1.0491
Epoch[249/300] Learning-rate: 0.003, Loss-Train: 0.0600, Loss-test: 0.1951 MEE-Train: 0.9757, MEE-test: 1.0473
Epoch[250/300] Learning-rate: 0.003, Loss-Train: 0.0664, Loss-test: 0.2158 MEE-Train: 0.9736, MEE-test: 1.0457
Epoch[251/300] Learning-rate: 0.003, Loss-Train: 0.0874, Loss-test: 0.2842 MEE-Train: 0.9716, MEE-test: 1.0444
Epoch[252/300] Learning-rate: 0.003, Loss-Train: 0.0631, Loss-test: 0.2051 MEE-Train: 0.9695, MEE-test: 1.0427
Epoch[253/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2180 MEE-Train: 0.9675, MEE-test: 1.0411
Epoch[254/300] Learning-rate: 0.003, Loss-Train: 0.0684, Loss-test: 0.2223 MEE-Train: 0.9655, MEE-test: 1.0395
Epoch[255/300] Learning-rate: 0.003, Loss-Train: 0.0638, Loss-test: 0.2072 MEE-Train: 0.9635, MEE-test: 1.0379
Epoch[256/300] Learning-rate: 0.003, Loss-Train: 0.0885, Loss-test: 0.2878 MEE-Train: 0.9615, MEE-test: 1.0366
Epoch[257/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2180 MEE-Train: 0.9596, MEE-test: 1.0351
Epoch[258/300] Learning-rate: 0.003, Loss-Train: 0.0606, Loss-test: 0.1971 MEE-Train: 0.9576, MEE-test: 1.0334
Epoch[259/300] Learning-rate: 0.003, Loss-Train: 0.0712, Loss-test: 0.2315 MEE-Train: 0.9556, MEE-test: 1.0321
Epoch[260/300] Learning-rate: 0.003, Loss-Train: 0.0962, Loss-test: 0.3126 MEE-Train: 0.9536, MEE-test: 1.0310
Epoch[261/300] Learning-rate: 0.003, Loss-Train: 0.0719, Loss-test: 0.2337 MEE-Train: 0.9516, MEE-test: 1.0296
Epoch[262/300] Learning-rate: 0.003, Loss-Train: 0.0855, Loss-test: 0.2778 MEE-Train: 0.9496, MEE-test: 1.0284
Epoch[263/300] Learning-rate: 0.003, Loss-Train: 0.0553, Loss-test: 0.1799 MEE-Train: 0.9477, MEE-test: 1.0266
Epoch[264/300] Learning-rate: 0.003, Loss-Train: 0.0695, Loss-test: 0.2258 MEE-Train: 0.9458, MEE-test: 1.0252
Epoch[265/300] Learning-rate: 0.003, Loss-Train: 0.0617, Loss-test: 0.2004 MEE-Train: 0.9438, MEE-test: 1.0236
Epoch[266/300] Learning-rate: 0.003, Loss-Train: 0.0576, Loss-test: 0.1871 MEE-Train: 0.9419, MEE-test: 1.0219
Epoch[267/300] Learning-rate: 0.003, Loss-Train: 0.0743, Loss-test: 0.2415 MEE-Train: 0.9400, MEE-test: 1.0205
Epoch[268/300] Learning-rate: 0.003, Loss-Train: 0.0755, Loss-test: 0.2453 MEE-Train: 0.9381, MEE-test: 1.0192
Epoch[269/300] Learning-rate: 0.003, Loss-Train: 0.0631, Loss-test: 0.2049 MEE-Train: 0.9363, MEE-test: 1.0177
Epoch[270/300] Learning-rate: 0.003, Loss-Train: 0.0594, Loss-test: 0.1932 MEE-Train: 0.9345, MEE-test: 1.0161
Epoch[271/300] Learning-rate: 0.003, Loss-Train: 0.0629, Loss-test: 0.2044 MEE-Train: 0.9327, MEE-test: 1.0146
Epoch[272/300] Learning-rate: 0.003, Loss-Train: 0.0819, Loss-test: 0.2662 MEE-Train: 0.9309, MEE-test: 1.0133
Epoch[273/300] Learning-rate: 0.003, Loss-Train: 0.0643, Loss-test: 0.2090 MEE-Train: 0.9290, MEE-test: 1.0118
Epoch[274/300] Learning-rate: 0.003, Loss-Train: 0.0859, Loss-test: 0.2793 MEE-Train: 0.9272, MEE-test: 1.0107
Epoch[275/300] Learning-rate: 0.003, Loss-Train: 0.0638, Loss-test: 0.2072 MEE-Train: 0.9254, MEE-test: 1.0092
Epoch[276/300] Learning-rate: 0.003, Loss-Train: 0.0698, Loss-test: 0.2269 MEE-Train: 0.9236, MEE-test: 1.0079
Epoch[277/300] Learning-rate: 0.003, Loss-Train: 0.0644, Loss-test: 0.2092 MEE-Train: 0.9219, MEE-test: 1.0066
Epoch[278/300] Learning-rate: 0.003, Loss-Train: 0.0584, Loss-test: 0.1898 MEE-Train: 0.9202, MEE-test: 1.0051
Epoch[279/300] Learning-rate: 0.003, Loss-Train: 0.0570, Loss-test: 0.1854 MEE-Train: 0.9184, MEE-test: 1.0035
Epoch[280/300] Learning-rate: 0.003, Loss-Train: 0.0652, Loss-test: 0.2119 MEE-Train: 0.9166, MEE-test: 1.0022
Epoch[281/300] Learning-rate: 0.003, Loss-Train: 0.0686, Loss-test: 0.2230 MEE-Train: 0.9149, MEE-test: 1.0008
Epoch[282/300] Learning-rate: 0.003, Loss-Train: 0.0749, Loss-test: 0.2434 MEE-Train: 0.9132, MEE-test: 0.9996
Epoch[283/300] Learning-rate: 0.003, Loss-Train: 0.0682, Loss-test: 0.2218 MEE-Train: 0.9114, MEE-test: 0.9983
Epoch[284/300] Learning-rate: 0.003, Loss-Train: 0.0581, Loss-test: 0.1888 MEE-Train: 0.9097, MEE-test: 0.9969
Epoch[285/300] Learning-rate: 0.003, Loss-Train: 0.0642, Loss-test: 0.2086 MEE-Train: 0.9081, MEE-test: 0.9956
Epoch[286/300] Learning-rate: 0.003, Loss-Train: 0.0744, Loss-test: 0.2418 MEE-Train: 0.9063, MEE-test: 0.9943
Epoch[287/300] Learning-rate: 0.003, Loss-Train: 0.0714, Loss-test: 0.2322 MEE-Train: 0.9046, MEE-test: 0.9931
Epoch[288/300] Learning-rate: 0.003, Loss-Train: 0.0737, Loss-test: 0.2395 MEE-Train: 0.9029, MEE-test: 0.9918
Epoch[289/300] Learning-rate: 0.003, Loss-Train: 0.0544, Loss-test: 0.1767 MEE-Train: 0.9013, MEE-test: 0.9903
Epoch[290/300] Learning-rate: 0.003, Loss-Train: 0.0600, Loss-test: 0.1950 MEE-Train: 0.8997, MEE-test: 0.9889
Epoch[291/300] Learning-rate: 0.003, Loss-Train: 0.0739, Loss-test: 0.2402 MEE-Train: 0.8980, MEE-test: 0.9877
Epoch[292/300] Learning-rate: 0.003, Loss-Train: 0.0641, Loss-test: 0.2083 MEE-Train: 0.8964, MEE-test: 0.9864
Epoch[293/300] Learning-rate: 0.003, Loss-Train: 0.0685, Loss-test: 0.2226 MEE-Train: 0.8948, MEE-test: 0.9852
Epoch[294/300] Learning-rate: 0.003, Loss-Train: 0.0596, Loss-test: 0.1937 MEE-Train: 0.8931, MEE-test: 0.9839
Epoch[295/300] Learning-rate: 0.003, Loss-Train: 0.0725, Loss-test: 0.2358 MEE-Train: 0.8915, MEE-test: 0.9827
Epoch[296/300] Learning-rate: 0.003, Loss-Train: 0.0636, Loss-test: 0.2066 MEE-Train: 0.8899, MEE-test: 0.9815
Epoch[297/300] Learning-rate: 0.003, Loss-Train: 0.0787, Loss-test: 0.2557 MEE-Train: 0.8883, MEE-test: 0.9804
Epoch[298/300] Learning-rate: 0.003, Loss-Train: 0.0694, Loss-test: 0.2255 MEE-Train: 0.8867, MEE-test: 0.9792
Epoch[299/300] Learning-rate: 0.003, Loss-Train: 0.0571, Loss-test: 0.1856 MEE-Train: 0.8851, MEE-test: 0.9778
Epoch[300/300] Learning-rate: 0.003, Loss-Train: 0.0744, Loss-test: 0.2418 MEE-Train: 0.8836, MEE-test: 0.9768
