Epoch[1/300] Learning-rate: 0.003, Loss-Train: 23.7684, Loss-test: 77.2472 MEE-Train: 28.7505, MEE-test: 14.0829
Epoch[197/300] Learning-rate: 0.003, Loss-Train: 0.0914, Loss-test: 0.2971 MEE-Train: 1.1952, MEE-test: 1.2549
Epoch[198/300] Learning-rate: 0.003, Loss-Train: 0.0793, Loss-test: 0.2578 MEE-Train: 1.1921, MEE-test: 1.2522
Epoch[199/300] Learning-rate: 0.003, Loss-Train: 0.1099, Loss-test: 0.3572 MEE-Train: 1.1887, MEE-test: 1.2497
Epoch[200/300] Learning-rate: 0.003, Loss-Train: 0.0766, Loss-test: 0.2488 MEE-Train: 1.1855, MEE-test: 1.2469
Epoch[201/300] Learning-rate: 0.003, Loss-Train: 0.0769, Loss-test: 0.2498 MEE-Train: 1.1824, MEE-test: 1.2443
Epoch[202/300] Learning-rate: 0.003, Loss-Train: 0.0754, Loss-test: 0.2451 MEE-Train: 1.1792, MEE-test: 1.2416
Epoch[203/300] Learning-rate: 0.003, Loss-Train: 0.0852, Loss-test: 0.2768 MEE-Train: 1.1760, MEE-test: 1.2390
Epoch[204/300] Learning-rate: 0.003, Loss-Train: 0.0750, Loss-test: 0.2439 MEE-Train: 1.1728, MEE-test: 1.2364
Epoch[205/300] Learning-rate: 0.003, Loss-Train: 0.0802, Loss-test: 0.2608 MEE-Train: 1.1697, MEE-test: 1.2339
Epoch[206/300] Learning-rate: 0.003, Loss-Train: 0.0982, Loss-test: 0.3191 MEE-Train: 1.1666, MEE-test: 1.2318
Epoch[207/300] Learning-rate: 0.003, Loss-Train: 0.0958, Loss-test: 0.3115 MEE-Train: 1.1636, MEE-test: 1.2294
Epoch[208/300] Learning-rate: 0.003, Loss-Train: 0.0778, Loss-test: 0.2530 MEE-Train: 1.1605, MEE-test: 1.2269
Epoch[209/300] Learning-rate: 0.003, Loss-Train: 0.0751, Loss-test: 0.2442 MEE-Train: 1.1575, MEE-test: 1.2243
Epoch[210/300] Learning-rate: 0.003, Loss-Train: 0.0707, Loss-test: 0.2298 MEE-Train: 1.1545, MEE-test: 1.2215
Epoch[211/300] Learning-rate: 0.003, Loss-Train: 0.0870, Loss-test: 0.2829 MEE-Train: 1.1517, MEE-test: 1.2193
Epoch[212/300] Learning-rate: 0.003, Loss-Train: 0.0774, Loss-test: 0.2517 MEE-Train: 1.1488, MEE-test: 1.2169
Epoch[213/300] Learning-rate: 0.003, Loss-Train: 0.0913, Loss-test: 0.2967 MEE-Train: 1.1458, MEE-test: 1.2148
Epoch[214/300] Learning-rate: 0.003, Loss-Train: 0.0783, Loss-test: 0.2545 MEE-Train: 1.1429, MEE-test: 1.2124
Epoch[215/300] Learning-rate: 0.003, Loss-Train: 0.0784, Loss-test: 0.2548 MEE-Train: 1.1401, MEE-test: 1.2099
Epoch[216/300] Learning-rate: 0.003, Loss-Train: 0.1006, Loss-test: 0.3268 MEE-Train: 1.1372, MEE-test: 1.2079
Epoch[217/300] Learning-rate: 0.003, Loss-Train: 0.0728, Loss-test: 0.2367 MEE-Train: 1.1343, MEE-test: 1.2054
Epoch[218/300] Learning-rate: 0.003, Loss-Train: 0.0702, Loss-test: 0.2280 MEE-Train: 1.1315, MEE-test: 1.2030
Epoch[219/300] Learning-rate: 0.003, Loss-Train: 0.0801, Loss-test: 0.2602 MEE-Train: 1.1286, MEE-test: 1.2008
Epoch[220/300] Learning-rate: 0.003, Loss-Train: 0.0927, Loss-test: 0.3013 MEE-Train: 1.1259, MEE-test: 1.1987
Epoch[221/300] Learning-rate: 0.003, Loss-Train: 0.0855, Loss-test: 0.2778 MEE-Train: 1.1232, MEE-test: 1.1968
Epoch[222/300] Learning-rate: 0.003, Loss-Train: 0.0705, Loss-test: 0.2292 MEE-Train: 1.1204, MEE-test: 1.1944
Epoch[223/300] Learning-rate: 0.003, Loss-Train: 0.0763, Loss-test: 0.2479 MEE-Train: 1.1176, MEE-test: 1.1921
Epoch[224/300] Learning-rate: 0.003, Loss-Train: 0.0779, Loss-test: 0.2531 MEE-Train: 1.1149, MEE-test: 1.1900
Epoch[225/300] Learning-rate: 0.003, Loss-Train: 0.0795, Loss-test: 0.2584 MEE-Train: 1.1122, MEE-test: 1.1879
Epoch[226/300] Learning-rate: 0.003, Loss-Train: 0.0785, Loss-test: 0.2550 MEE-Train: 1.1095, MEE-test: 1.1857
Epoch[227/300] Learning-rate: 0.003, Loss-Train: 0.0822, Loss-test: 0.2670 MEE-Train: 1.1068, MEE-test: 1.1837
Epoch[228/300] Learning-rate: 0.003, Loss-Train: 0.0941, Loss-test: 0.3057 MEE-Train: 1.1042, MEE-test: 1.1818
Epoch[229/300] Learning-rate: 0.003, Loss-Train: 0.0655, Loss-test: 0.2127 MEE-Train: 1.1016, MEE-test: 1.1794
Epoch[230/300] Learning-rate: 0.003, Loss-Train: 0.0742, Loss-test: 0.2412 MEE-Train: 1.0990, MEE-test: 1.1774
Epoch[231/300] Learning-rate: 0.003, Loss-Train: 0.0751, Loss-test: 0.2441 MEE-Train: 1.0964, MEE-test: 1.1753
Epoch[232/300] Learning-rate: 0.003, Loss-Train: 0.0634, Loss-test: 0.2059 MEE-Train: 1.0939, MEE-test: 1.1728
Epoch[233/300] Learning-rate: 0.003, Loss-Train: 0.0763, Loss-test: 0.2480 MEE-Train: 1.0913, MEE-test: 1.1709
Epoch[234/300] Learning-rate: 0.003, Loss-Train: 0.0860, Loss-test: 0.2794 MEE-Train: 1.0888, MEE-test: 1.1689
Epoch[235/300] Learning-rate: 0.003, Loss-Train: 0.0722, Loss-test: 0.2348 MEE-Train: 1.0863, MEE-test: 1.1669
Epoch[236/300] Learning-rate: 0.003, Loss-Train: 0.0736, Loss-test: 0.2392 MEE-Train: 1.0838, MEE-test: 1.1649
Epoch[237/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2181 MEE-Train: 1.0813, MEE-test: 1.1627
Epoch[238/300] Learning-rate: 0.003, Loss-Train: 0.0954, Loss-test: 0.3101 MEE-Train: 1.0788, MEE-test: 1.1610
Epoch[239/300] Learning-rate: 0.003, Loss-Train: 0.0748, Loss-test: 0.2432 MEE-Train: 1.0764, MEE-test: 1.1589
Epoch[240/300] Learning-rate: 0.003, Loss-Train: 0.0753, Loss-test: 0.2448 MEE-Train: 1.0739, MEE-test: 1.1570
Epoch[241/300] Learning-rate: 0.003, Loss-Train: 0.0770, Loss-test: 0.2502 MEE-Train: 1.0715, MEE-test: 1.1551
Epoch[242/300] Learning-rate: 0.003, Loss-Train: 0.1100, Loss-test: 0.3576 MEE-Train: 1.0690, MEE-test: 1.1537
Epoch[243/300] Learning-rate: 0.003, Loss-Train: 0.0604, Loss-test: 0.1962 MEE-Train: 1.0666, MEE-test: 1.1514
Epoch[244/300] Learning-rate: 0.003, Loss-Train: 0.0752, Loss-test: 0.2443 MEE-Train: 1.0642, MEE-test: 1.1495
Epoch[245/300] Learning-rate: 0.003, Loss-Train: 0.0642, Loss-test: 0.2085 MEE-Train: 1.0618, MEE-test: 1.1474
Epoch[246/300] Learning-rate: 0.003, Loss-Train: 0.0796, Loss-test: 0.2586 MEE-Train: 1.0596, MEE-test: 1.1455
Epoch[247/300] Learning-rate: 0.003, Loss-Train: 0.0643, Loss-test: 0.2089 MEE-Train: 1.0573, MEE-test: 1.1435
Epoch[248/300] Learning-rate: 0.003, Loss-Train: 0.0616, Loss-test: 0.2003 MEE-Train: 1.0549, MEE-test: 1.1413
Epoch[249/300] Learning-rate: 0.003, Loss-Train: 0.0620, Loss-test: 0.2014 MEE-Train: 1.0525, MEE-test: 1.1392
Epoch[250/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2181 MEE-Train: 1.0502, MEE-test: 1.1372
Epoch[251/300] Learning-rate: 0.003, Loss-Train: 0.0688, Loss-test: 0.2236 MEE-Train: 1.0479, MEE-test: 1.1353
Epoch[252/300] Learning-rate: 0.003, Loss-Train: 0.0794, Loss-test: 0.2582 MEE-Train: 1.0456, MEE-test: 1.1334
Epoch[253/300] Learning-rate: 0.003, Loss-Train: 0.0820, Loss-test: 0.2664 MEE-Train: 1.0433, MEE-test: 1.1318
Epoch[254/300] Learning-rate: 0.003, Loss-Train: 0.1188, Loss-test: 0.3861 MEE-Train: 1.0410, MEE-test: 1.1305
Epoch[255/300] Learning-rate: 0.003, Loss-Train: 0.0727, Loss-test: 0.2362 MEE-Train: 1.0387, MEE-test: 1.1287
Epoch[256/300] Learning-rate: 0.003, Loss-Train: 0.0972, Loss-test: 0.3161 MEE-Train: 1.0365, MEE-test: 1.1270
Epoch[257/300] Learning-rate: 0.003, Loss-Train: 0.0638, Loss-test: 0.2072 MEE-Train: 1.0343, MEE-test: 1.1251
Epoch[258/300] Learning-rate: 0.003, Loss-Train: 0.0698, Loss-test: 0.2270 MEE-Train: 1.0321, MEE-test: 1.1233
Epoch[259/300] Learning-rate: 0.003, Loss-Train: 0.0730, Loss-test: 0.2374 MEE-Train: 1.0300, MEE-test: 1.1216
Epoch[260/300] Learning-rate: 0.003, Loss-Train: 0.0806, Loss-test: 0.2621 MEE-Train: 1.0279, MEE-test: 1.1201
Epoch[261/300] Learning-rate: 0.003, Loss-Train: 0.0708, Loss-test: 0.2303 MEE-Train: 1.0259, MEE-test: 1.1183
Epoch[262/300] Learning-rate: 0.003, Loss-Train: 0.0726, Loss-test: 0.2360 MEE-Train: 1.0238, MEE-test: 1.1166
Epoch[263/300] Learning-rate: 0.003, Loss-Train: 0.0616, Loss-test: 0.2001 MEE-Train: 1.0217, MEE-test: 1.1146
Epoch[264/300] Learning-rate: 0.003, Loss-Train: 0.1082, Loss-test: 0.3518 MEE-Train: 1.0196, MEE-test: 1.1132
Epoch[265/300] Learning-rate: 0.003, Loss-Train: 0.0657, Loss-test: 0.2134 MEE-Train: 1.0175, MEE-test: 1.1114
Epoch[266/300] Learning-rate: 0.003, Loss-Train: 0.0690, Loss-test: 0.2244 MEE-Train: 1.0155, MEE-test: 1.1097
Epoch[267/300] Learning-rate: 0.003, Loss-Train: 0.0688, Loss-test: 0.2235 MEE-Train: 1.0134, MEE-test: 1.1080
Epoch[268/300] Learning-rate: 0.003, Loss-Train: 0.0685, Loss-test: 0.2226 MEE-Train: 1.0113, MEE-test: 1.1064
Epoch[269/300] Learning-rate: 0.003, Loss-Train: 0.0615, Loss-test: 0.2000 MEE-Train: 1.0093, MEE-test: 1.1046
Epoch[270/300] Learning-rate: 0.003, Loss-Train: 0.0652, Loss-test: 0.2118 MEE-Train: 1.0072, MEE-test: 1.1029
Epoch[271/300] Learning-rate: 0.003, Loss-Train: 0.0715, Loss-test: 0.2324 MEE-Train: 1.0052, MEE-test: 1.1014
Epoch[272/300] Learning-rate: 0.003, Loss-Train: 0.0780, Loss-test: 0.2534 MEE-Train: 1.0033, MEE-test: 1.0999
Epoch[273/300] Learning-rate: 0.003, Loss-Train: 0.0765, Loss-test: 0.2486 MEE-Train: 1.0013, MEE-test: 1.0984
Epoch[274/300] Learning-rate: 0.003, Loss-Train: 0.0785, Loss-test: 0.2552 MEE-Train: 0.9994, MEE-test: 1.0971
Epoch[275/300] Learning-rate: 0.003, Loss-Train: 0.0731, Loss-test: 0.2375 MEE-Train: 0.9975, MEE-test: 1.0955
Epoch[276/300] Learning-rate: 0.003, Loss-Train: 0.0661, Loss-test: 0.2148 MEE-Train: 0.9955, MEE-test: 1.0939
Epoch[277/300] Learning-rate: 0.003, Loss-Train: 0.0852, Loss-test: 0.2768 MEE-Train: 0.9935, MEE-test: 1.0924
Epoch[278/300] Learning-rate: 0.003, Loss-Train: 0.1025, Loss-test: 0.3332 MEE-Train: 0.9916, MEE-test: 1.0910
Epoch[279/300] Learning-rate: 0.003, Loss-Train: 0.0678, Loss-test: 0.2203 MEE-Train: 0.9897, MEE-test: 1.0895
Epoch[280/300] Learning-rate: 0.003, Loss-Train: 0.0700, Loss-test: 0.2276 MEE-Train: 0.9879, MEE-test: 1.0879
Epoch[281/300] Learning-rate: 0.003, Loss-Train: 0.0744, Loss-test: 0.2418 MEE-Train: 0.9860, MEE-test: 1.0864
Epoch[282/300] Learning-rate: 0.003, Loss-Train: 0.0613, Loss-test: 0.1993 MEE-Train: 0.9841, MEE-test: 1.0848
Epoch[283/300] Learning-rate: 0.003, Loss-Train: 0.0733, Loss-test: 0.2383 MEE-Train: 0.9822, MEE-test: 1.0834
Epoch[284/300] Learning-rate: 0.003, Loss-Train: 0.0645, Loss-test: 0.2097 MEE-Train: 0.9803, MEE-test: 1.0818
Epoch[285/300] Learning-rate: 0.003, Loss-Train: 0.0667, Loss-test: 0.2167 MEE-Train: 0.9785, MEE-test: 1.0803
Epoch[286/300] Learning-rate: 0.003, Loss-Train: 0.0979, Loss-test: 0.3183 MEE-Train: 0.9766, MEE-test: 1.0790
Epoch[287/300] Learning-rate: 0.003, Loss-Train: 0.0626, Loss-test: 0.2035 MEE-Train: 0.9747, MEE-test: 1.0773
Epoch[288/300] Learning-rate: 0.003, Loss-Train: 0.0738, Loss-test: 0.2399 MEE-Train: 0.9729, MEE-test: 1.0760
Epoch[289/300] Learning-rate: 0.003, Loss-Train: 0.0568, Loss-test: 0.1845 MEE-Train: 0.9711, MEE-test: 1.0743
Epoch[290/300] Learning-rate: 0.003, Loss-Train: 0.0617, Loss-test: 0.2004 MEE-Train: 0.9693, MEE-test: 1.0727
Epoch[291/300] Learning-rate: 0.003, Loss-Train: 0.0659, Loss-test: 0.2142 MEE-Train: 0.9675, MEE-test: 1.0712
Epoch[292/300] Learning-rate: 0.003, Loss-Train: 0.0694, Loss-test: 0.2256 MEE-Train: 0.9657, MEE-test: 1.0698
Epoch[293/300] Learning-rate: 0.003, Loss-Train: 0.0737, Loss-test: 0.2394 MEE-Train: 0.9639, MEE-test: 1.0684
Epoch[294/300] Learning-rate: 0.003, Loss-Train: 0.0709, Loss-test: 0.2305 MEE-Train: 0.9622, MEE-test: 1.0670
Epoch[295/300] Learning-rate: 0.003, Loss-Train: 0.0780, Loss-test: 0.2535 MEE-Train: 0.9605, MEE-test: 1.0658
Epoch[296/300] Learning-rate: 0.003, Loss-Train: 0.0701, Loss-test: 0.2277 MEE-Train: 0.9587, MEE-test: 1.0645
Epoch[297/300] Learning-rate: 0.003, Loss-Train: 0.0662, Loss-test: 0.2152 MEE-Train: 0.9569, MEE-test: 1.0631
Epoch[298/300] Learning-rate: 0.003, Loss-Train: 0.0997, Loss-test: 0.3240 MEE-Train: 0.9552, MEE-test: 1.0621
Epoch[299/300] Learning-rate: 0.003, Loss-Train: 0.0625, Loss-test: 0.2032 MEE-Train: 0.9535, MEE-test: 1.0606
Epoch[300/300] Learning-rate: 0.003, Loss-Train: 0.0564, Loss-test: 0.1833 MEE-Train: 0.9518, MEE-test: 1.0589
