Epoch[1/5000] Learning-rate: 0.003, Loss-Train: 19.7122, Loss-test: 315.3947 MEE-Train: 26.4558, MEE-test: 30.7601
Epoch[1255/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0288 MEE-Train: 0.4137, MEE-test: 0.5600
Epoch[1256/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0259 MEE-Train: 0.4135, MEE-test: 0.5598
Epoch[1257/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0151 MEE-Train: 0.4134, MEE-test: 0.5595
Epoch[1258/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0146 MEE-Train: 0.4132, MEE-test: 0.5592
Epoch[1259/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0246 MEE-Train: 0.4130, MEE-test: 0.5590
Epoch[1260/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0445 MEE-Train: 0.4129, MEE-test: 0.5588
Epoch[1261/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0270 MEE-Train: 0.4127, MEE-test: 0.5586
Epoch[1262/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0386 MEE-Train: 0.4126, MEE-test: 0.5584
Epoch[1263/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0239 MEE-Train: 0.4124, MEE-test: 0.5582
Epoch[1264/5000] Learning-rate: 0.003, Loss-Train: 0.0006, Loss-test: 0.0100 MEE-Train: 0.4122, MEE-test: 0.5579
Epoch[1265/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0393 MEE-Train: 0.4121, MEE-test: 0.5577
Epoch[1266/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0180 MEE-Train: 0.4119, MEE-test: 0.5575
Epoch[1267/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0355 MEE-Train: 0.4118, MEE-test: 0.5573
Epoch[1268/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0240 MEE-Train: 0.4116, MEE-test: 0.5571
Epoch[1269/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0399 MEE-Train: 0.4115, MEE-test: 0.5569
Epoch[1270/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0139 MEE-Train: 0.4113, MEE-test: 0.5566
Epoch[1271/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0296 MEE-Train: 0.4112, MEE-test: 0.5564
Epoch[1272/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0198 MEE-Train: 0.4110, MEE-test: 0.5562
Epoch[1273/5000] Learning-rate: 0.003, Loss-Train: 0.0008, Loss-test: 0.0131 MEE-Train: 0.4108, MEE-test: 0.5559
Epoch[1274/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0251 MEE-Train: 0.4107, MEE-test: 0.5557
Epoch[1275/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0342 MEE-Train: 0.4105, MEE-test: 0.5555
Epoch[1276/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0148 MEE-Train: 0.4104, MEE-test: 0.5552
Epoch[1277/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0316 MEE-Train: 0.4102, MEE-test: 0.5550
Epoch[1278/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0366 MEE-Train: 0.4101, MEE-test: 0.5549
Epoch[1279/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0243 MEE-Train: 0.4099, MEE-test: 0.5546
Epoch[1280/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0472 MEE-Train: 0.4098, MEE-test: 0.5545
Epoch[1281/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0233 MEE-Train: 0.4096, MEE-test: 0.5543
Epoch[1282/5000] Learning-rate: 0.003, Loss-Train: 0.0005, Loss-test: 0.0079 MEE-Train: 0.4094, MEE-test: 0.5540
Epoch[1283/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0321 MEE-Train: 0.4093, MEE-test: 0.5538
Epoch[1284/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0489 MEE-Train: 0.4091, MEE-test: 0.5536
Epoch[1285/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0206 MEE-Train: 0.4090, MEE-test: 0.5534
Epoch[1286/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0213 MEE-Train: 0.4088, MEE-test: 0.5532
Epoch[1287/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0260 MEE-Train: 0.4087, MEE-test: 0.5529
Epoch[1288/5000] Learning-rate: 0.003, Loss-Train: 0.0003, Loss-test: 0.0048 MEE-Train: 0.4085, MEE-test: 0.5526
Epoch[1289/5000] Learning-rate: 0.003, Loss-Train: 0.0008, Loss-test: 0.0134 MEE-Train: 0.4084, MEE-test: 0.5523
Epoch[1290/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0194 MEE-Train: 0.4082, MEE-test: 0.5521
Epoch[1291/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0219 MEE-Train: 0.4081, MEE-test: 0.5519
Epoch[1292/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0273 MEE-Train: 0.4079, MEE-test: 0.5517
Epoch[1293/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0447 MEE-Train: 0.4078, MEE-test: 0.5515
Epoch[1294/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0256 MEE-Train: 0.4076, MEE-test: 0.5513
Epoch[1295/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0196 MEE-Train: 0.4075, MEE-test: 0.5511
Epoch[1296/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0284 MEE-Train: 0.4073, MEE-test: 0.5509
Epoch[1297/5000] Learning-rate: 0.003, Loss-Train: 0.0033, Loss-test: 0.0536 MEE-Train: 0.4072, MEE-test: 0.5508
Epoch[1298/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0437 MEE-Train: 0.4070, MEE-test: 0.5506
Epoch[1299/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0440 MEE-Train: 0.4069, MEE-test: 0.5505
Epoch[1300/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0237 MEE-Train: 0.4067, MEE-test: 0.5502
Epoch[1301/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0201 MEE-Train: 0.4066, MEE-test: 0.5500
Epoch[1302/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0340 MEE-Train: 0.4064, MEE-test: 0.5498
Epoch[1303/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0247 MEE-Train: 0.4063, MEE-test: 0.5496
Epoch[1304/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0410 MEE-Train: 0.4061, MEE-test: 0.5495
Epoch[1305/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0319 MEE-Train: 0.4060, MEE-test: 0.5493
Epoch[1306/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0303 MEE-Train: 0.4058, MEE-test: 0.5491
Epoch[1307/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0335 MEE-Train: 0.4057, MEE-test: 0.5489
Epoch[1308/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0263 MEE-Train: 0.4055, MEE-test: 0.5487
Epoch[1309/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0416 MEE-Train: 0.4054, MEE-test: 0.5486
Epoch[1310/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0320 MEE-Train: 0.4052, MEE-test: 0.5484
Epoch[1311/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0339 MEE-Train: 0.4051, MEE-test: 0.5482
Epoch[1312/5000] Learning-rate: 0.003, Loss-Train: 0.0004, Loss-test: 0.0065 MEE-Train: 0.4049, MEE-test: 0.5479
Epoch[1313/5000] Learning-rate: 0.003, Loss-Train: 0.0038, Loss-test: 0.0615 MEE-Train: 0.4048, MEE-test: 0.5478
Epoch[1314/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0377 MEE-Train: 0.4046, MEE-test: 0.5476
Epoch[1315/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0269 MEE-Train: 0.4045, MEE-test: 0.5474
Epoch[1316/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0346 MEE-Train: 0.4043, MEE-test: 0.5473
Epoch[1317/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0266 MEE-Train: 0.4042, MEE-test: 0.5471
Epoch[1318/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0242 MEE-Train: 0.4041, MEE-test: 0.5469
Epoch[1319/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0174 MEE-Train: 0.4039, MEE-test: 0.5466
Epoch[1320/5000] Learning-rate: 0.003, Loss-Train: 0.0007, Loss-test: 0.0119 MEE-Train: 0.4038, MEE-test: 0.5464
Epoch[1321/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0349 MEE-Train: 0.4036, MEE-test: 0.5462
Epoch[1322/5000] Learning-rate: 0.003, Loss-Train: 0.0039, Loss-test: 0.0628 MEE-Train: 0.4035, MEE-test: 0.5461
Epoch[1323/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0258 MEE-Train: 0.4033, MEE-test: 0.5459
Epoch[1324/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0298 MEE-Train: 0.4032, MEE-test: 0.5457
Epoch[1325/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0250 MEE-Train: 0.4030, MEE-test: 0.5455
Epoch[1326/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0364 MEE-Train: 0.4029, MEE-test: 0.5453
Epoch[1327/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0385 MEE-Train: 0.4027, MEE-test: 0.5452
Epoch[1328/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0337 MEE-Train: 0.4026, MEE-test: 0.5450
Epoch[1329/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0328 MEE-Train: 0.4024, MEE-test: 0.5448
Epoch[1330/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0382 MEE-Train: 0.4023, MEE-test: 0.5447
Epoch[1331/5000] Learning-rate: 0.003, Loss-Train: 0.0029, Loss-test: 0.0466 MEE-Train: 0.4022, MEE-test: 0.5446
Epoch[1332/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0365 MEE-Train: 0.4020, MEE-test: 0.5444
Epoch[1333/5000] Learning-rate: 0.003, Loss-Train: 0.0032, Loss-test: 0.0508 MEE-Train: 0.4019, MEE-test: 0.5443
Epoch[1334/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0444 MEE-Train: 0.4017, MEE-test: 0.5441
Epoch[1335/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0350 MEE-Train: 0.4016, MEE-test: 0.5440
Epoch[1336/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0222 MEE-Train: 0.4015, MEE-test: 0.5438
Epoch[1337/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0412 MEE-Train: 0.4013, MEE-test: 0.5436
Epoch[1338/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0377 MEE-Train: 0.4012, MEE-test: 0.5435
Epoch[1339/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0303 MEE-Train: 0.4010, MEE-test: 0.5433
Epoch[1340/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0363 MEE-Train: 0.4009, MEE-test: 0.5431
Epoch[1341/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.4007, MEE-test: 0.5429
Epoch[1342/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0488 MEE-Train: 0.4006, MEE-test: 0.5428
Epoch[1343/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0396 MEE-Train: 0.4005, MEE-test: 0.5427
Epoch[1344/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0431 MEE-Train: 0.4003, MEE-test: 0.5425
Epoch[1345/5000] Learning-rate: 0.003, Loss-Train: 0.0008, Loss-test: 0.0134 MEE-Train: 0.4002, MEE-test: 0.5423
Epoch[1346/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0420 MEE-Train: 0.4000, MEE-test: 0.5421
Epoch[1347/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0308 MEE-Train: 0.3999, MEE-test: 0.5420
Epoch[1348/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0376 MEE-Train: 0.3998, MEE-test: 0.5418
Epoch[1349/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0237 MEE-Train: 0.3996, MEE-test: 0.5416
Epoch[1350/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0498 MEE-Train: 0.3995, MEE-test: 0.5415
Epoch[1351/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0335 MEE-Train: 0.3993, MEE-test: 0.5413
Epoch[1352/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0148 MEE-Train: 0.3992, MEE-test: 0.5411
Epoch[1353/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0280 MEE-Train: 0.3990, MEE-test: 0.5409
Epoch[1354/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0271 MEE-Train: 0.3989, MEE-test: 0.5407
Epoch[1355/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0312 MEE-Train: 0.3988, MEE-test: 0.5405
Epoch[1356/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0337 MEE-Train: 0.3986, MEE-test: 0.5404
Epoch[1357/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0244 MEE-Train: 0.3985, MEE-test: 0.5402
Epoch[1358/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0382 MEE-Train: 0.3984, MEE-test: 0.5400
Epoch[1359/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0489 MEE-Train: 0.3982, MEE-test: 0.5399
Epoch[1360/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0474 MEE-Train: 0.3981, MEE-test: 0.5398
Epoch[1361/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0294 MEE-Train: 0.3979, MEE-test: 0.5396
Epoch[1362/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0183 MEE-Train: 0.3978, MEE-test: 0.5394
Epoch[1363/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0139 MEE-Train: 0.3977, MEE-test: 0.5391
Epoch[1364/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0240 MEE-Train: 0.3975, MEE-test: 0.5389
Epoch[1365/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0265 MEE-Train: 0.3974, MEE-test: 0.5388
Epoch[1366/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0163 MEE-Train: 0.3972, MEE-test: 0.5385
Epoch[1367/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0244 MEE-Train: 0.3971, MEE-test: 0.5383
Epoch[1368/5000] Learning-rate: 0.003, Loss-Train: 0.0027, Loss-test: 0.0426 MEE-Train: 0.3970, MEE-test: 0.5382
Epoch[1369/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0254 MEE-Train: 0.3968, MEE-test: 0.5380
Epoch[1370/5000] Learning-rate: 0.003, Loss-Train: 0.0030, Loss-test: 0.0473 MEE-Train: 0.3967, MEE-test: 0.5379
Epoch[1371/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0325 MEE-Train: 0.3965, MEE-test: 0.5377
Epoch[1372/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0321 MEE-Train: 0.3964, MEE-test: 0.5376
Epoch[1373/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0277 MEE-Train: 0.3963, MEE-test: 0.5374
Epoch[1374/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0222 MEE-Train: 0.3961, MEE-test: 0.5372
Epoch[1375/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0173 MEE-Train: 0.3960, MEE-test: 0.5369
Epoch[1376/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0154 MEE-Train: 0.3959, MEE-test: 0.5367
Epoch[1377/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0357 MEE-Train: 0.3957, MEE-test: 0.5366
Epoch[1378/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0450 MEE-Train: 0.3956, MEE-test: 0.5364
Epoch[1379/5000] Learning-rate: 0.003, Loss-Train: 0.0032, Loss-test: 0.0515 MEE-Train: 0.3954, MEE-test: 0.5363
Epoch[1380/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0300 MEE-Train: 0.3953, MEE-test: 0.5362
Epoch[1381/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0213 MEE-Train: 0.3952, MEE-test: 0.5360
Epoch[1382/5000] Learning-rate: 0.003, Loss-Train: 0.0039, Loss-test: 0.0618 MEE-Train: 0.3950, MEE-test: 0.5359
Epoch[1383/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0402 MEE-Train: 0.3949, MEE-test: 0.5357
Epoch[1384/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0242 MEE-Train: 0.3948, MEE-test: 0.5355
Epoch[1385/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0413 MEE-Train: 0.3946, MEE-test: 0.5354
Epoch[1386/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0319 MEE-Train: 0.3945, MEE-test: 0.5353
Epoch[1387/5000] Learning-rate: 0.003, Loss-Train: 0.0015, Loss-test: 0.0238 MEE-Train: 0.3943, MEE-test: 0.5351
Epoch[1388/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0153 MEE-Train: 0.3942, MEE-test: 0.5348
Epoch[1389/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0449 MEE-Train: 0.3941, MEE-test: 0.5347
Epoch[1390/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0141 MEE-Train: 0.3939, MEE-test: 0.5345
Epoch[1391/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0170 MEE-Train: 0.3938, MEE-test: 0.5342
Epoch[1392/5000] Learning-rate: 0.003, Loss-Train: 0.0023, Loss-test: 0.0373 MEE-Train: 0.3937, MEE-test: 0.5341
Epoch[1393/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0388 MEE-Train: 0.3935, MEE-test: 0.5340
Epoch[1394/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0391 MEE-Train: 0.3934, MEE-test: 0.5338
Epoch[1395/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0279 MEE-Train: 0.3933, MEE-test: 0.5337
Epoch[1396/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0353 MEE-Train: 0.3931, MEE-test: 0.5335
Epoch[1397/5000] Learning-rate: 0.003, Loss-Train: 0.0031, Loss-test: 0.0503 MEE-Train: 0.3930, MEE-test: 0.5334
Epoch[1398/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0282 MEE-Train: 0.3929, MEE-test: 0.5332
Epoch[1399/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0411 MEE-Train: 0.3927, MEE-test: 0.5331
Epoch[1400/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0276 MEE-Train: 0.3926, MEE-test: 0.5329
Epoch[1401/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0206 MEE-Train: 0.3925, MEE-test: 0.5327
Epoch[1402/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0401 MEE-Train: 0.3923, MEE-test: 0.5326
Epoch[1403/5000] Learning-rate: 0.003, Loss-Train: 0.0035, Loss-test: 0.0567 MEE-Train: 0.3922, MEE-test: 0.5325
Epoch[1404/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0398 MEE-Train: 0.3921, MEE-test: 0.5324
Epoch[1405/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0275 MEE-Train: 0.3919, MEE-test: 0.5322
Epoch[1406/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0231 MEE-Train: 0.3918, MEE-test: 0.5320
Epoch[1407/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0200 MEE-Train: 0.3917, MEE-test: 0.5318
Epoch[1408/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0379 MEE-Train: 0.3915, MEE-test: 0.5317
Epoch[1409/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0357 MEE-Train: 0.3914, MEE-test: 0.5315
Epoch[1410/5000] Learning-rate: 0.003, Loss-Train: 0.0035, Loss-test: 0.0563 MEE-Train: 0.3913, MEE-test: 0.5314
Epoch[1411/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0211 MEE-Train: 0.3911, MEE-test: 0.5312
Epoch[1412/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0333 MEE-Train: 0.3910, MEE-test: 0.5311
Epoch[1413/5000] Learning-rate: 0.003, Loss-Train: 0.0013, Loss-test: 0.0202 MEE-Train: 0.3909, MEE-test: 0.5309
Epoch[1414/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0396 MEE-Train: 0.3907, MEE-test: 0.5307
Epoch[1415/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0329 MEE-Train: 0.3906, MEE-test: 0.5306
Epoch[1416/5000] Learning-rate: 0.003, Loss-Train: 0.0019, Loss-test: 0.0301 MEE-Train: 0.3905, MEE-test: 0.5304
Epoch[1417/5000] Learning-rate: 0.003, Loss-Train: 0.0016, Loss-test: 0.0263 MEE-Train: 0.3903, MEE-test: 0.5303
Epoch[1418/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0139 MEE-Train: 0.3902, MEE-test: 0.5300
Epoch[1419/5000] Learning-rate: 0.003, Loss-Train: 0.0012, Loss-test: 0.0184 MEE-Train: 0.3901, MEE-test: 0.5298
Epoch[1420/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0423 MEE-Train: 0.3899, MEE-test: 0.5297
Epoch[1421/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0312 MEE-Train: 0.3898, MEE-test: 0.5295
Epoch[1422/5000] Learning-rate: 0.003, Loss-Train: 0.0026, Loss-test: 0.0423 MEE-Train: 0.3897, MEE-test: 0.5294
Epoch[1423/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0333 MEE-Train: 0.3896, MEE-test: 0.5293
Epoch[1424/5000] Learning-rate: 0.003, Loss-Train: 0.0024, Loss-test: 0.0392 MEE-Train: 0.3894, MEE-test: 0.5291
Epoch[1425/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0330 MEE-Train: 0.3893, MEE-test: 0.5290
Epoch[1426/5000] Learning-rate: 0.003, Loss-Train: 0.0010, Loss-test: 0.0167 MEE-Train: 0.3892, MEE-test: 0.5288
Epoch[1427/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0293 MEE-Train: 0.3890, MEE-test: 0.5286
Epoch[1428/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0138 MEE-Train: 0.3889, MEE-test: 0.5284
Epoch[1429/5000] Learning-rate: 0.003, Loss-Train: 0.0028, Loss-test: 0.0442 MEE-Train: 0.3888, MEE-test: 0.5283
Epoch[1430/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0220 MEE-Train: 0.3887, MEE-test: 0.5281
Epoch[1431/5000] Learning-rate: 0.003, Loss-Train: 0.0009, Loss-test: 0.0148 MEE-Train: 0.3885, MEE-test: 0.5279
Epoch[1432/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0316 MEE-Train: 0.3884, MEE-test: 0.5277
Epoch[1433/5000] Learning-rate: 0.003, Loss-Train: 0.0006, Loss-test: 0.0099 MEE-Train: 0.3883, MEE-test: 0.5275
Epoch[1434/5000] Learning-rate: 0.003, Loss-Train: 0.0035, Loss-test: 0.0554 MEE-Train: 0.3881, MEE-test: 0.5274
Epoch[1435/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0326 MEE-Train: 0.3880, MEE-test: 0.5272
Epoch[1436/5000] Learning-rate: 0.003, Loss-Train: 0.0017, Loss-test: 0.0266 MEE-Train: 0.3879, MEE-test: 0.5270
Epoch[1437/5000] Learning-rate: 0.003, Loss-Train: 0.0011, Loss-test: 0.0168 MEE-Train: 0.3878, MEE-test: 0.5268
Epoch[1438/5000] Learning-rate: 0.003, Loss-Train: 0.0014, Loss-test: 0.0220 MEE-Train: 0.3876, MEE-test: 0.5266
Epoch[1439/5000] Learning-rate: 0.003, Loss-Train: 0.0025, Loss-test: 0.0400 MEE-Train: 0.3875, MEE-test: 0.5265
Epoch[1440/5000] Learning-rate: 0.003, Loss-Train: 0.0018, Loss-test: 0.0286 MEE-Train: 0.3874, MEE-test: 0.5264
Epoch[1441/5000] Learning-rate: 0.003, Loss-Train: 0.0021, Loss-test: 0.0331 MEE-Train: 0.3873, MEE-test: 0.5262
Epoch[1442/5000] Learning-rate: 0.003, Loss-Train: 0.0020, Loss-test: 0.0314 MEE-Train: 0.3871, MEE-test: 0.5261
Epoch[1443/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0348 MEE-Train: 0.3870, MEE-test: 0.5259
Epoch[1444/5000] Learning-rate: 0.003, Loss-Train: 0.0022, Loss-test: 0.0353 MEE-Train: 0.3869, MEE-test: 0.5258
