Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 756.6533, Loss-Test: 775.2071, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[822/3000] Learning-rate: 0.001, Loss-Train: 0.1659, Loss-Test: 0.4248, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0560
Epoch[823/3000] Learning-rate: 0.001, Loss-Train: 0.1674, Loss-Test: 0.4140, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0760
Epoch[824/3000] Learning-rate: 0.001, Loss-Train: 0.1700, Loss-Test: 0.4177, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0760
Epoch[825/3000] Learning-rate: 0.001, Loss-Train: 0.1740, Loss-Test: 0.4128, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0360
Epoch[826/3000] Learning-rate: 0.001, Loss-Train: 0.1728, Loss-Test: 0.4180, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0680
Epoch[827/3000] Learning-rate: 0.001, Loss-Train: 0.1905, Loss-Test: 0.4317, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0680
Epoch[828/3000] Learning-rate: 0.001, Loss-Train: 0.1696, Loss-Test: 0.4028, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0560
Epoch[829/3000] Learning-rate: 0.001, Loss-Train: 0.1685, Loss-Test: 0.4234, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0520
Epoch[830/3000] Learning-rate: 0.001, Loss-Train: 0.1669, Loss-Test: 0.4160, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0680
Epoch[831/3000] Learning-rate: 0.001, Loss-Train: 0.1613, Loss-Test: 0.4026, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0520
Epoch[832/3000] Learning-rate: 0.001, Loss-Train: 0.1654, Loss-Test: 0.4200, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0600
Epoch[833/3000] Learning-rate: 0.001, Loss-Train: 0.1626, Loss-Test: 0.4178, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0480
Epoch[834/3000] Learning-rate: 0.001, Loss-Train: 0.1643, Loss-Test: 0.4236, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0840
Epoch[835/3000] Learning-rate: 0.001, Loss-Train: 0.1608, Loss-Test: 0.4189, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0480
Epoch[836/3000] Learning-rate: 0.001, Loss-Train: 0.1643, Loss-Test: 0.4344, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0520
Epoch[837/3000] Learning-rate: 0.001, Loss-Train: 0.1661, Loss-Test: 0.4179, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0520
Epoch[838/3000] Learning-rate: 0.001, Loss-Train: 0.1638, Loss-Test: 0.4109, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0840
Epoch[839/3000] Learning-rate: 0.001, Loss-Train: 0.1589, Loss-Test: 0.4116, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0520
Epoch[840/3000] Learning-rate: 0.001, Loss-Train: 0.1602, Loss-Test: 0.4034, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0880
Epoch[841/3000] Learning-rate: 0.001, Loss-Train: 0.1696, Loss-Test: 0.4035, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0800
Epoch[842/3000] Learning-rate: 0.001, Loss-Train: 0.1552, Loss-Test: 0.4240, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0800
Epoch[843/3000] Learning-rate: 0.001, Loss-Train: 0.1542, Loss-Test: 0.4050, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0720
Epoch[844/3000] Learning-rate: 0.001, Loss-Train: 0.1582, Loss-Test: 0.4192, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.1000
Epoch[845/3000] Learning-rate: 0.001, Loss-Train: 0.1614, Loss-Test: 0.4094, Best-Accuracy-Train: 0.0987, Best-Accuracy-Test: 0.0600
Epoch[846/3000] Learning-rate: 0.001, Loss-Train: 0.1542, Loss-Test: 0.4235, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0560
Epoch[847/3000] Learning-rate: 0.001, Loss-Train: 0.1560, Loss-Test: 0.4095, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0360
Epoch[848/3000] Learning-rate: 0.001, Loss-Train: 0.1559, Loss-Test: 0.4057, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0800
Epoch[849/3000] Learning-rate: 0.001, Loss-Train: 0.1585, Loss-Test: 0.4332, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0480
Epoch[850/3000] Learning-rate: 0.001, Loss-Train: 0.1583, Loss-Test: 0.4118, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0560
Epoch[851/3000] Learning-rate: 0.001, Loss-Train: 0.1504, Loss-Test: 0.4026, Best-Accuracy-Train: 0.0987, Best-Accuracy-Test: 0.0680
Epoch[852/3000] Learning-rate: 0.001, Loss-Train: 0.1515, Loss-Test: 0.4130, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0520
Epoch[853/3000] Learning-rate: 0.001, Loss-Train: 0.1516, Loss-Test: 0.4150, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0760
Epoch[854/3000] Learning-rate: 0.001, Loss-Train: 0.1545, Loss-Test: 0.4109, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0400
Epoch[855/3000] Learning-rate: 0.001, Loss-Train: 0.1557, Loss-Test: 0.4173, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0520
Epoch[856/3000] Learning-rate: 0.001, Loss-Train: 0.1546, Loss-Test: 0.4045, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0560
Epoch[857/3000] Learning-rate: 0.001, Loss-Train: 0.1521, Loss-Test: 0.4235, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0720
Epoch[858/3000] Learning-rate: 0.001, Loss-Train: 0.1489, Loss-Test: 0.4120, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0800
Epoch[859/3000] Learning-rate: 0.001, Loss-Train: 0.1509, Loss-Test: 0.4158, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0400
Epoch[860/3000] Learning-rate: 0.001, Loss-Train: 0.1498, Loss-Test: 0.4196, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0600
Epoch[861/3000] Learning-rate: 0.001, Loss-Train: 0.1526, Loss-Test: 0.4050, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0640
Epoch[862/3000] Learning-rate: 0.001, Loss-Train: 0.1468, Loss-Test: 0.4092, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0680
Epoch[863/3000] Learning-rate: 0.001, Loss-Train: 0.1465, Loss-Test: 0.4043, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0880
Epoch[864/3000] Learning-rate: 0.001, Loss-Train: 0.1466, Loss-Test: 0.4025, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0600
Epoch[865/3000] Learning-rate: 0.001, Loss-Train: 0.1533, Loss-Test: 0.4048, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0520
Epoch[866/3000] Learning-rate: 0.001, Loss-Train: 0.1515, Loss-Test: 0.4117, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0880
Epoch[867/3000] Learning-rate: 0.001, Loss-Train: 0.1504, Loss-Test: 0.4017, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0680
Epoch[868/3000] Learning-rate: 0.001, Loss-Train: 0.1465, Loss-Test: 0.4009, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[869/3000] Learning-rate: 0.001, Loss-Train: 0.1473, Loss-Test: 0.3958, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0680
Epoch[870/3000] Learning-rate: 0.001, Loss-Train: 0.1426, Loss-Test: 0.3950, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0720
Epoch[871/3000] Learning-rate: 0.001, Loss-Train: 0.1447, Loss-Test: 0.3955, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0720
Epoch[872/3000] Learning-rate: 0.001, Loss-Train: 0.1399, Loss-Test: 0.3968, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0480
Epoch[873/3000] Learning-rate: 0.001, Loss-Train: 0.1393, Loss-Test: 0.4030, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0560
Epoch[874/3000] Learning-rate: 0.001, Loss-Train: 0.1435, Loss-Test: 0.4078, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0600
Epoch[875/3000] Learning-rate: 0.001, Loss-Train: 0.1432, Loss-Test: 0.4051, Best-Accuracy-Train: 0.1120, Best-Accuracy-Test: 0.0440
Epoch[876/3000] Learning-rate: 0.001, Loss-Train: 0.1454, Loss-Test: 0.4072, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0640
Epoch[877/3000] Learning-rate: 0.001, Loss-Train: 0.1430, Loss-Test: 0.4052, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0640
Epoch[878/3000] Learning-rate: 0.001, Loss-Train: 0.1404, Loss-Test: 0.3967, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0720
Epoch[879/3000] Learning-rate: 0.001, Loss-Train: 0.1386, Loss-Test: 0.3972, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0520
Epoch[880/3000] Learning-rate: 0.001, Loss-Train: 0.1371, Loss-Test: 0.4099, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0640
Epoch[881/3000] Learning-rate: 0.001, Loss-Train: 0.1429, Loss-Test: 0.4051, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0760
Epoch[882/3000] Learning-rate: 0.001, Loss-Train: 0.1375, Loss-Test: 0.4045, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0560
Epoch[883/3000] Learning-rate: 0.001, Loss-Train: 0.1453, Loss-Test: 0.4221, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0560
Epoch[884/3000] Learning-rate: 0.001, Loss-Train: 0.1431, Loss-Test: 0.3919, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0640
Epoch[885/3000] Learning-rate: 0.001, Loss-Train: 0.1370, Loss-Test: 0.4053, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0440
Epoch[886/3000] Learning-rate: 0.001, Loss-Train: 0.1451, Loss-Test: 0.3908, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0560
Epoch[887/3000] Learning-rate: 0.001, Loss-Train: 0.1391, Loss-Test: 0.3857, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0640
Epoch[888/3000] Learning-rate: 0.001, Loss-Train: 0.1435, Loss-Test: 0.4047, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0520
Epoch[889/3000] Learning-rate: 0.001, Loss-Train: 0.1415, Loss-Test: 0.3916, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0720
Epoch[890/3000] Learning-rate: 0.001, Loss-Train: 0.1371, Loss-Test: 0.3961, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0480
Epoch[891/3000] Learning-rate: 0.001, Loss-Train: 0.1432, Loss-Test: 0.3872, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0520
Epoch[892/3000] Learning-rate: 0.001, Loss-Train: 0.1375, Loss-Test: 0.3987, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0480
Epoch[893/3000] Learning-rate: 0.001, Loss-Train: 0.1355, Loss-Test: 0.3985, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0600
Epoch[894/3000] Learning-rate: 0.001, Loss-Train: 0.1367, Loss-Test: 0.3859, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0640
Epoch[895/3000] Learning-rate: 0.001, Loss-Train: 0.1337, Loss-Test: 0.3893, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0480
Epoch[896/3000] Learning-rate: 0.001, Loss-Train: 0.1345, Loss-Test: 0.3935, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0720
Epoch[897/3000] Learning-rate: 0.001, Loss-Train: 0.1364, Loss-Test: 0.4084, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0600
Epoch[898/3000] Learning-rate: 0.001, Loss-Train: 0.1405, Loss-Test: 0.4084, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0480
Epoch[899/3000] Learning-rate: 0.001, Loss-Train: 0.1442, Loss-Test: 0.3972, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0640
Epoch[900/3000] Learning-rate: 0.001, Loss-Train: 0.1411, Loss-Test: 0.3894, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0360
Epoch[901/3000] Learning-rate: 0.001, Loss-Train: 0.1418, Loss-Test: 0.3903, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0480
Epoch[902/3000] Learning-rate: 0.001, Loss-Train: 0.1371, Loss-Test: 0.3921, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0720
Epoch[903/3000] Learning-rate: 0.001, Loss-Train: 0.1449, Loss-Test: 0.4081, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0520
Epoch[904/3000] Learning-rate: 0.001, Loss-Train: 0.1404, Loss-Test: 0.3970, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0560
Epoch[905/3000] Learning-rate: 0.001, Loss-Train: 0.1472, Loss-Test: 0.3986, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0680
Epoch[906/3000] Learning-rate: 0.001, Loss-Train: 0.1363, Loss-Test: 0.4019, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0640
Epoch[907/3000] Learning-rate: 0.001, Loss-Train: 0.1387, Loss-Test: 0.3962, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[908/3000] Learning-rate: 0.001, Loss-Train: 0.1328, Loss-Test: 0.3894, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0400
Epoch[909/3000] Learning-rate: 0.001, Loss-Train: 0.1324, Loss-Test: 0.4174, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0520
Epoch[910/3000] Learning-rate: 0.001, Loss-Train: 0.1308, Loss-Test: 0.3866, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0600
Epoch[911/3000] Learning-rate: 0.001, Loss-Train: 0.1268, Loss-Test: 0.3828, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0800
Epoch[912/3000] Learning-rate: 0.001, Loss-Train: 0.1291, Loss-Test: 0.3889, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0800
Epoch[913/3000] Learning-rate: 0.001, Loss-Train: 0.1317, Loss-Test: 0.3857, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0520
Epoch[914/3000] Learning-rate: 0.001, Loss-Train: 0.1263, Loss-Test: 0.3865, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0520
Epoch[915/3000] Learning-rate: 0.001, Loss-Train: 0.1264, Loss-Test: 0.3879, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0800
Epoch[916/3000] Learning-rate: 0.001, Loss-Train: 0.1262, Loss-Test: 0.3900, Best-Accuracy-Train: 0.0987, Best-Accuracy-Test: 0.0600
Epoch[917/3000] Learning-rate: 0.001, Loss-Train: 0.1272, Loss-Test: 0.3880, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0560
Epoch[918/3000] Learning-rate: 0.001, Loss-Train: 0.1232, Loss-Test: 0.3929, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0800
Epoch[919/3000] Learning-rate: 0.001, Loss-Train: 0.1264, Loss-Test: 0.3847, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0680
Epoch[920/3000] Learning-rate: 0.001, Loss-Train: 0.1291, Loss-Test: 0.4145, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0640
Epoch[921/3000] Learning-rate: 0.001, Loss-Train: 0.1352, Loss-Test: 0.4014, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0720
Epoch[922/3000] Learning-rate: 0.001, Loss-Train: 0.1250, Loss-Test: 0.3870, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0680
Epoch[923/3000] Learning-rate: 0.001, Loss-Train: 0.1270, Loss-Test: 0.3917, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0480
Epoch[924/3000] Learning-rate: 0.001, Loss-Train: 0.1324, Loss-Test: 0.4043, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0560
Epoch[925/3000] Learning-rate: 0.001, Loss-Train: 0.1327, Loss-Test: 0.3791, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0720
Epoch[926/3000] Learning-rate: 0.001, Loss-Train: 0.1293, Loss-Test: 0.3874, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0760
Epoch[927/3000] Learning-rate: 0.001, Loss-Train: 0.1253, Loss-Test: 0.3748, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0640
Epoch[928/3000] Learning-rate: 0.001, Loss-Train: 0.1251, Loss-Test: 0.3932, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0560
Epoch[929/3000] Learning-rate: 0.001, Loss-Train: 0.1283, Loss-Test: 0.3823, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0880
Epoch[930/3000] Learning-rate: 0.001, Loss-Train: 0.1250, Loss-Test: 0.3875, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0560
Epoch[931/3000] Learning-rate: 0.001, Loss-Train: 0.1267, Loss-Test: 0.3816, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0880
Epoch[932/3000] Learning-rate: 0.001, Loss-Train: 0.1227, Loss-Test: 0.3819, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0640
Epoch[933/3000] Learning-rate: 0.001, Loss-Train: 0.1261, Loss-Test: 0.3944, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0720
Epoch[934/3000] Learning-rate: 0.001, Loss-Train: 0.1295, Loss-Test: 0.3988, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0520
Epoch[935/3000] Learning-rate: 0.001, Loss-Train: 0.1233, Loss-Test: 0.3811, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0560
Epoch[936/3000] Learning-rate: 0.001, Loss-Train: 0.1232, Loss-Test: 0.3974, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0560
Epoch[937/3000] Learning-rate: 0.001, Loss-Train: 0.1227, Loss-Test: 0.3927, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0720
Epoch[938/3000] Learning-rate: 0.001, Loss-Train: 0.1207, Loss-Test: 0.3932, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0440
Epoch[939/3000] Learning-rate: 0.001, Loss-Train: 0.1273, Loss-Test: 0.4017, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0720
Epoch[940/3000] Learning-rate: 0.001, Loss-Train: 0.1244, Loss-Test: 0.3884, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0840
Epoch[941/3000] Learning-rate: 0.001, Loss-Train: 0.1298, Loss-Test: 0.3741, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0600
Epoch[942/3000] Learning-rate: 0.001, Loss-Train: 0.1250, Loss-Test: 0.3743, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0840
Epoch[943/3000] Learning-rate: 0.001, Loss-Train: 0.1218, Loss-Test: 0.3787, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0640
Epoch[944/3000] Learning-rate: 0.001, Loss-Train: 0.1217, Loss-Test: 0.3881, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0800
Epoch[945/3000] Learning-rate: 0.001, Loss-Train: 0.1214, Loss-Test: 0.3824, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0920
Epoch[946/3000] Learning-rate: 0.001, Loss-Train: 0.1212, Loss-Test: 0.3746, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.1040
Epoch[947/3000] Learning-rate: 0.001, Loss-Train: 0.1185, Loss-Test: 0.3971, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0400
Epoch[948/3000] Learning-rate: 0.001, Loss-Train: 0.1206, Loss-Test: 0.3845, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0800
Epoch[949/3000] Learning-rate: 0.001, Loss-Train: 0.1243, Loss-Test: 0.3838, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0480
Epoch[950/3000] Learning-rate: 0.001, Loss-Train: 0.1264, Loss-Test: 0.3779, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0720
Epoch[951/3000] Learning-rate: 0.001, Loss-Train: 0.1185, Loss-Test: 0.3992, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.1120
Epoch[952/3000] Learning-rate: 0.001, Loss-Train: 0.1206, Loss-Test: 0.3966, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0520
Epoch[953/3000] Learning-rate: 0.001, Loss-Train: 0.1245, Loss-Test: 0.3927, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0920
Epoch[954/3000] Learning-rate: 0.001, Loss-Train: 0.1239, Loss-Test: 0.3856, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0440
Epoch[955/3000] Learning-rate: 0.001, Loss-Train: 0.1183, Loss-Test: 0.3898, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0600
Epoch[956/3000] Learning-rate: 0.001, Loss-Train: 0.1180, Loss-Test: 0.3751, Best-Accuracy-Train: 0.1147, Best-Accuracy-Test: 0.1080
Epoch[957/3000] Learning-rate: 0.001, Loss-Train: 0.1135, Loss-Test: 0.3727, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0480
Epoch[958/3000] Learning-rate: 0.001, Loss-Train: 0.1134, Loss-Test: 0.3711, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0680
Epoch[959/3000] Learning-rate: 0.001, Loss-Train: 0.1170, Loss-Test: 0.3762, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0720
Epoch[960/3000] Learning-rate: 0.001, Loss-Train: 0.1171, Loss-Test: 0.3769, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0680
Epoch[961/3000] Learning-rate: 0.001, Loss-Train: 0.1218, Loss-Test: 0.3837, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0680
Epoch[962/3000] Learning-rate: 0.001, Loss-Train: 0.1182, Loss-Test: 0.3734, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0560
Epoch[963/3000] Learning-rate: 0.001, Loss-Train: 0.1207, Loss-Test: 0.3913, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0880
Epoch[964/3000] Learning-rate: 0.001, Loss-Train: 0.1239, Loss-Test: 0.3951, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0600
Epoch[965/3000] Learning-rate: 0.001, Loss-Train: 0.1216, Loss-Test: 0.3752, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0600
Epoch[966/3000] Learning-rate: 0.001, Loss-Train: 0.1197, Loss-Test: 0.3779, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0880
Epoch[967/3000] Learning-rate: 0.001, Loss-Train: 0.1192, Loss-Test: 0.3754, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0560
Epoch[968/3000] Learning-rate: 0.001, Loss-Train: 0.1141, Loss-Test: 0.3707, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0840
Epoch[969/3000] Learning-rate: 0.001, Loss-Train: 0.1097, Loss-Test: 0.3632, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0760
Epoch[970/3000] Learning-rate: 0.001, Loss-Train: 0.1108, Loss-Test: 0.3723, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0440
Epoch[971/3000] Learning-rate: 0.001, Loss-Train: 0.1152, Loss-Test: 0.3885, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0640
Epoch[972/3000] Learning-rate: 0.001, Loss-Train: 0.1156, Loss-Test: 0.3728, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0400
Epoch[973/3000] Learning-rate: 0.001, Loss-Train: 0.1128, Loss-Test: 0.3652, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0960
Epoch[974/3000] Learning-rate: 0.001, Loss-Train: 0.1093, Loss-Test: 0.3741, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0600
Epoch[975/3000] Learning-rate: 0.001, Loss-Train: 0.1184, Loss-Test: 0.3795, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0520
Epoch[976/3000] Learning-rate: 0.001, Loss-Train: 0.1201, Loss-Test: 0.3942, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0440
Epoch[977/3000] Learning-rate: 0.001, Loss-Train: 0.1185, Loss-Test: 0.3836, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0360
Epoch[978/3000] Learning-rate: 0.001, Loss-Train: 0.1107, Loss-Test: 0.3730, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0600
Epoch[979/3000] Learning-rate: 0.001, Loss-Train: 0.1145, Loss-Test: 0.3779, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0680
Epoch[980/3000] Learning-rate: 0.001, Loss-Train: 0.1164, Loss-Test: 0.3724, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0720
Epoch[981/3000] Learning-rate: 0.001, Loss-Train: 0.1106, Loss-Test: 0.3769, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0640
Epoch[982/3000] Learning-rate: 0.001, Loss-Train: 0.1107, Loss-Test: 0.3757, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0640
Epoch[983/3000] Learning-rate: 0.001, Loss-Train: 0.1143, Loss-Test: 0.3703, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0800
Epoch[984/3000] Learning-rate: 0.001, Loss-Train: 0.1105, Loss-Test: 0.3737, Best-Accuracy-Train: 0.1040, Best-Accuracy-Test: 0.0560
Epoch[985/3000] Learning-rate: 0.001, Loss-Train: 0.1106, Loss-Test: 0.3596, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0640
Epoch[986/3000] Learning-rate: 0.001, Loss-Train: 0.1119, Loss-Test: 0.3731, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0880
