Epoch[1/300] Learning-rate: 0.003, Loss-Train: 24.8085, Loss-test: 80.6277 MEE-Train: 29.8245, MEE-test: 14.4653
Epoch[197/300] Learning-rate: 0.003, Loss-Train: 0.0923, Loss-test: 0.3001 MEE-Train: 1.1184, MEE-test: 1.1699
Epoch[198/300] Learning-rate: 0.003, Loss-Train: 0.0690, Loss-test: 0.2243 MEE-Train: 1.1151, MEE-test: 1.1674
Epoch[199/300] Learning-rate: 0.003, Loss-Train: 0.0851, Loss-test: 0.2765 MEE-Train: 1.1118, MEE-test: 1.1651
Epoch[200/300] Learning-rate: 0.003, Loss-Train: 0.0840, Loss-test: 0.2731 MEE-Train: 1.1087, MEE-test: 1.1630
Epoch[201/300] Learning-rate: 0.003, Loss-Train: 0.0797, Loss-test: 0.2591 MEE-Train: 1.1055, MEE-test: 1.1607
Epoch[202/300] Learning-rate: 0.003, Loss-Train: 0.0667, Loss-test: 0.2167 MEE-Train: 1.1024, MEE-test: 1.1581
Epoch[203/300] Learning-rate: 0.003, Loss-Train: 0.0750, Loss-test: 0.2439 MEE-Train: 1.0993, MEE-test: 1.1558
Epoch[204/300] Learning-rate: 0.003, Loss-Train: 0.0671, Loss-test: 0.2180 MEE-Train: 1.0962, MEE-test: 1.1532
Epoch[205/300] Learning-rate: 0.003, Loss-Train: 0.0609, Loss-test: 0.1978 MEE-Train: 1.0932, MEE-test: 1.1505
Epoch[206/300] Learning-rate: 0.003, Loss-Train: 0.0762, Loss-test: 0.2478 MEE-Train: 1.0901, MEE-test: 1.1481
Epoch[207/300] Learning-rate: 0.003, Loss-Train: 0.0660, Loss-test: 0.2145 MEE-Train: 1.0872, MEE-test: 1.1456
Epoch[208/300] Learning-rate: 0.003, Loss-Train: 0.0835, Loss-test: 0.2714 MEE-Train: 1.0842, MEE-test: 1.1435
Epoch[209/300] Learning-rate: 0.003, Loss-Train: 0.0784, Loss-test: 0.2549 MEE-Train: 1.0812, MEE-test: 1.1412
Epoch[210/300] Learning-rate: 0.003, Loss-Train: 0.0667, Loss-test: 0.2166 MEE-Train: 1.0784, MEE-test: 1.1388
Epoch[211/300] Learning-rate: 0.003, Loss-Train: 0.0734, Loss-test: 0.2385 MEE-Train: 1.0755, MEE-test: 1.1367
Epoch[212/300] Learning-rate: 0.003, Loss-Train: 0.0808, Loss-test: 0.2626 MEE-Train: 1.0726, MEE-test: 1.1346
Epoch[213/300] Learning-rate: 0.003, Loss-Train: 0.0675, Loss-test: 0.2194 MEE-Train: 1.0697, MEE-test: 1.1323
Epoch[214/300] Learning-rate: 0.003, Loss-Train: 0.1027, Loss-test: 0.3336 MEE-Train: 1.0668, MEE-test: 1.1306
Epoch[215/300] Learning-rate: 0.003, Loss-Train: 0.0939, Loss-test: 0.3053 MEE-Train: 1.0640, MEE-test: 1.1287
Epoch[216/300] Learning-rate: 0.003, Loss-Train: 0.0904, Loss-test: 0.2938 MEE-Train: 1.0612, MEE-test: 1.1269
Epoch[217/300] Learning-rate: 0.003, Loss-Train: 0.0674, Loss-test: 0.2191 MEE-Train: 1.0584, MEE-test: 1.1246
Epoch[218/300] Learning-rate: 0.003, Loss-Train: 0.0706, Loss-test: 0.2293 MEE-Train: 1.0557, MEE-test: 1.1226
Epoch[219/300] Learning-rate: 0.003, Loss-Train: 0.0778, Loss-test: 0.2529 MEE-Train: 1.0530, MEE-test: 1.1207
Epoch[220/300] Learning-rate: 0.003, Loss-Train: 0.0717, Loss-test: 0.2329 MEE-Train: 1.0503, MEE-test: 1.1187
Epoch[221/300] Learning-rate: 0.003, Loss-Train: 0.0758, Loss-test: 0.2465 MEE-Train: 1.0477, MEE-test: 1.1168
Epoch[222/300] Learning-rate: 0.003, Loss-Train: 0.1264, Loss-test: 0.4107 MEE-Train: 1.0451, MEE-test: 1.1153
Epoch[223/300] Learning-rate: 0.003, Loss-Train: 0.0660, Loss-test: 0.2144 MEE-Train: 1.0425, MEE-test: 1.1132
Epoch[224/300] Learning-rate: 0.003, Loss-Train: 0.0900, Loss-test: 0.2925 MEE-Train: 1.0398, MEE-test: 1.1115
Epoch[225/300] Learning-rate: 0.003, Loss-Train: 0.0673, Loss-test: 0.2188 MEE-Train: 1.0372, MEE-test: 1.1094
Epoch[226/300] Learning-rate: 0.003, Loss-Train: 0.0777, Loss-test: 0.2525 MEE-Train: 1.0345, MEE-test: 1.1075
Epoch[227/300] Learning-rate: 0.003, Loss-Train: 0.0657, Loss-test: 0.2134 MEE-Train: 1.0319, MEE-test: 1.1053
Epoch[228/300] Learning-rate: 0.003, Loss-Train: 0.0682, Loss-test: 0.2217 MEE-Train: 1.0294, MEE-test: 1.1033
Epoch[229/300] Learning-rate: 0.003, Loss-Train: 0.0796, Loss-test: 0.2588 MEE-Train: 1.0268, MEE-test: 1.1015
Epoch[230/300] Learning-rate: 0.003, Loss-Train: 0.0587, Loss-test: 0.1909 MEE-Train: 1.0243, MEE-test: 1.0993
Epoch[231/300] Learning-rate: 0.003, Loss-Train: 0.0678, Loss-test: 0.2202 MEE-Train: 1.0218, MEE-test: 1.0973
Epoch[232/300] Learning-rate: 0.003, Loss-Train: 0.0703, Loss-test: 0.2284 MEE-Train: 1.0193, MEE-test: 1.0953
Epoch[233/300] Learning-rate: 0.003, Loss-Train: 0.0773, Loss-test: 0.2511 MEE-Train: 1.0168, MEE-test: 1.0935
Epoch[234/300] Learning-rate: 0.003, Loss-Train: 0.0780, Loss-test: 0.2535 MEE-Train: 1.0143, MEE-test: 1.0918
Epoch[235/300] Learning-rate: 0.003, Loss-Train: 0.0629, Loss-test: 0.2045 MEE-Train: 1.0118, MEE-test: 1.0897
Epoch[236/300] Learning-rate: 0.003, Loss-Train: 0.0648, Loss-test: 0.2106 MEE-Train: 1.0094, MEE-test: 1.0877
Epoch[237/300] Learning-rate: 0.003, Loss-Train: 0.0785, Loss-test: 0.2552 MEE-Train: 1.0070, MEE-test: 1.0861
Epoch[238/300] Learning-rate: 0.003, Loss-Train: 0.0776, Loss-test: 0.2522 MEE-Train: 1.0047, MEE-test: 1.0845
Epoch[239/300] Learning-rate: 0.003, Loss-Train: 0.0625, Loss-test: 0.2032 MEE-Train: 1.0024, MEE-test: 1.0824
Epoch[240/300] Learning-rate: 0.003, Loss-Train: 0.0936, Loss-test: 0.3041 MEE-Train: 1.0001, MEE-test: 1.0809
Epoch[241/300] Learning-rate: 0.003, Loss-Train: 0.0709, Loss-test: 0.2305 MEE-Train: 0.9978, MEE-test: 1.0792
Epoch[242/300] Learning-rate: 0.003, Loss-Train: 0.0641, Loss-test: 0.2082 MEE-Train: 0.9954, MEE-test: 1.0773
Epoch[243/300] Learning-rate: 0.003, Loss-Train: 0.0667, Loss-test: 0.2167 MEE-Train: 0.9931, MEE-test: 1.0755
Epoch[244/300] Learning-rate: 0.003, Loss-Train: 0.0692, Loss-test: 0.2250 MEE-Train: 0.9909, MEE-test: 1.0737
Epoch[245/300] Learning-rate: 0.003, Loss-Train: 0.0621, Loss-test: 0.2017 MEE-Train: 0.9886, MEE-test: 1.0718
Epoch[246/300] Learning-rate: 0.003, Loss-Train: 0.0645, Loss-test: 0.2098 MEE-Train: 0.9864, MEE-test: 1.0700
Epoch[247/300] Learning-rate: 0.003, Loss-Train: 0.0691, Loss-test: 0.2245 MEE-Train: 0.9841, MEE-test: 1.0683
Epoch[248/300] Learning-rate: 0.003, Loss-Train: 0.0754, Loss-test: 0.2451 MEE-Train: 0.9818, MEE-test: 1.0666
Epoch[249/300] Learning-rate: 0.003, Loss-Train: 0.0711, Loss-test: 0.2310 MEE-Train: 0.9797, MEE-test: 1.0648
Epoch[250/300] Learning-rate: 0.003, Loss-Train: 0.0772, Loss-test: 0.2510 MEE-Train: 0.9775, MEE-test: 1.0633
Epoch[251/300] Learning-rate: 0.003, Loss-Train: 0.1053, Loss-test: 0.3423 MEE-Train: 0.9753, MEE-test: 1.0618
Epoch[252/300] Learning-rate: 0.003, Loss-Train: 0.0716, Loss-test: 0.2327 MEE-Train: 0.9731, MEE-test: 1.0602
Epoch[253/300] Learning-rate: 0.003, Loss-Train: 0.0620, Loss-test: 0.2016 MEE-Train: 0.9710, MEE-test: 1.0585
Epoch[254/300] Learning-rate: 0.003, Loss-Train: 0.0659, Loss-test: 0.2141 MEE-Train: 0.9688, MEE-test: 1.0569
Epoch[255/300] Learning-rate: 0.003, Loss-Train: 0.0673, Loss-test: 0.2187 MEE-Train: 0.9667, MEE-test: 1.0552
Epoch[256/300] Learning-rate: 0.003, Loss-Train: 0.0599, Loss-test: 0.1948 MEE-Train: 0.9646, MEE-test: 1.0534
Epoch[257/300] Learning-rate: 0.003, Loss-Train: 0.0725, Loss-test: 0.2357 MEE-Train: 0.9624, MEE-test: 1.0519
Epoch[258/300] Learning-rate: 0.003, Loss-Train: 0.0687, Loss-test: 0.2231 MEE-Train: 0.9604, MEE-test: 1.0503
Epoch[259/300] Learning-rate: 0.003, Loss-Train: 0.0683, Loss-test: 0.2218 MEE-Train: 0.9583, MEE-test: 1.0487
Epoch[260/300] Learning-rate: 0.003, Loss-Train: 0.0656, Loss-test: 0.2131 MEE-Train: 0.9562, MEE-test: 1.0470
Epoch[261/300] Learning-rate: 0.003, Loss-Train: 0.0731, Loss-test: 0.2377 MEE-Train: 0.9541, MEE-test: 1.0455
Epoch[262/300] Learning-rate: 0.003, Loss-Train: 0.0725, Loss-test: 0.2357 MEE-Train: 0.9521, MEE-test: 1.0440
Epoch[263/300] Learning-rate: 0.003, Loss-Train: 0.0960, Loss-test: 0.3120 MEE-Train: 0.9501, MEE-test: 1.0428
Epoch[264/300] Learning-rate: 0.003, Loss-Train: 0.0666, Loss-test: 0.2166 MEE-Train: 0.9480, MEE-test: 1.0413
Epoch[265/300] Learning-rate: 0.003, Loss-Train: 0.0616, Loss-test: 0.2001 MEE-Train: 0.9460, MEE-test: 1.0395
Epoch[266/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2053 MEE-Train: 0.9440, MEE-test: 1.0380
Epoch[267/300] Learning-rate: 0.003, Loss-Train: 0.0694, Loss-test: 0.2255 MEE-Train: 0.9421, MEE-test: 1.0365
Epoch[268/300] Learning-rate: 0.003, Loss-Train: 0.0920, Loss-test: 0.2991 MEE-Train: 0.9401, MEE-test: 1.0351
Epoch[269/300] Learning-rate: 0.003, Loss-Train: 0.0659, Loss-test: 0.2142 MEE-Train: 0.9382, MEE-test: 1.0336
Epoch[270/300] Learning-rate: 0.003, Loss-Train: 0.0585, Loss-test: 0.1901 MEE-Train: 0.9362, MEE-test: 1.0320
Epoch[271/300] Learning-rate: 0.003, Loss-Train: 0.0658, Loss-test: 0.2137 MEE-Train: 0.9342, MEE-test: 1.0305
Epoch[272/300] Learning-rate: 0.003, Loss-Train: 0.0572, Loss-test: 0.1859 MEE-Train: 0.9323, MEE-test: 1.0288
Epoch[273/300] Learning-rate: 0.003, Loss-Train: 0.0675, Loss-test: 0.2194 MEE-Train: 0.9304, MEE-test: 1.0273
Epoch[274/300] Learning-rate: 0.003, Loss-Train: 0.0557, Loss-test: 0.1810 MEE-Train: 0.9285, MEE-test: 1.0256
Epoch[275/300] Learning-rate: 0.003, Loss-Train: 0.0720, Loss-test: 0.2341 MEE-Train: 0.9266, MEE-test: 1.0243
Epoch[276/300] Learning-rate: 0.003, Loss-Train: 0.0572, Loss-test: 0.1860 MEE-Train: 0.9247, MEE-test: 1.0227
Epoch[277/300] Learning-rate: 0.003, Loss-Train: 0.0573, Loss-test: 0.1863 MEE-Train: 0.9229, MEE-test: 1.0211
Epoch[278/300] Learning-rate: 0.003, Loss-Train: 0.0583, Loss-test: 0.1896 MEE-Train: 0.9211, MEE-test: 1.0195
Epoch[279/300] Learning-rate: 0.003, Loss-Train: 0.0620, Loss-test: 0.2016 MEE-Train: 0.9193, MEE-test: 1.0181
Epoch[280/300] Learning-rate: 0.003, Loss-Train: 0.0553, Loss-test: 0.1796 MEE-Train: 0.9175, MEE-test: 1.0164
Epoch[281/300] Learning-rate: 0.003, Loss-Train: 0.0686, Loss-test: 0.2230 MEE-Train: 0.9156, MEE-test: 1.0151
Epoch[282/300] Learning-rate: 0.003, Loss-Train: 0.0632, Loss-test: 0.2053 MEE-Train: 0.9138, MEE-test: 1.0136
Epoch[283/300] Learning-rate: 0.003, Loss-Train: 0.0659, Loss-test: 0.2142 MEE-Train: 0.9119, MEE-test: 1.0122
Epoch[284/300] Learning-rate: 0.003, Loss-Train: 0.0623, Loss-test: 0.2024 MEE-Train: 0.9102, MEE-test: 1.0108
Epoch[285/300] Learning-rate: 0.003, Loss-Train: 0.0670, Loss-test: 0.2178 MEE-Train: 0.9084, MEE-test: 1.0094
Epoch[286/300] Learning-rate: 0.003, Loss-Train: 0.1153, Loss-test: 0.3748 MEE-Train: 0.9066, MEE-test: 1.0085
Epoch[287/300] Learning-rate: 0.003, Loss-Train: 0.0558, Loss-test: 0.1815 MEE-Train: 0.9048, MEE-test: 1.0069
Epoch[288/300] Learning-rate: 0.003, Loss-Train: 0.0609, Loss-test: 0.1980 MEE-Train: 0.9030, MEE-test: 1.0056
Epoch[289/300] Learning-rate: 0.003, Loss-Train: 0.0637, Loss-test: 0.2071 MEE-Train: 0.9013, MEE-test: 1.0042
Epoch[290/300] Learning-rate: 0.003, Loss-Train: 0.0716, Loss-test: 0.2327 MEE-Train: 0.8996, MEE-test: 1.0030
Epoch[291/300] Learning-rate: 0.003, Loss-Train: 0.0772, Loss-test: 0.2508 MEE-Train: 0.8979, MEE-test: 1.0019
Epoch[292/300] Learning-rate: 0.003, Loss-Train: 0.0643, Loss-test: 0.2091 MEE-Train: 0.8962, MEE-test: 1.0006
Epoch[293/300] Learning-rate: 0.003, Loss-Train: 0.0647, Loss-test: 0.2102 MEE-Train: 0.8945, MEE-test: 0.9994
Epoch[294/300] Learning-rate: 0.003, Loss-Train: 0.0723, Loss-test: 0.2350 MEE-Train: 0.8928, MEE-test: 0.9981
Epoch[295/300] Learning-rate: 0.003, Loss-Train: 0.0709, Loss-test: 0.2303 MEE-Train: 0.8912, MEE-test: 0.9969
Epoch[296/300] Learning-rate: 0.003, Loss-Train: 0.0617, Loss-test: 0.2006 MEE-Train: 0.8895, MEE-test: 0.9956
Epoch[297/300] Learning-rate: 0.003, Loss-Train: 0.0690, Loss-test: 0.2243 MEE-Train: 0.8878, MEE-test: 0.9944
Epoch[298/300] Learning-rate: 0.003, Loss-Train: 0.0544, Loss-test: 0.1768 MEE-Train: 0.8862, MEE-test: 0.9929
Epoch[299/300] Learning-rate: 0.003, Loss-Train: 0.1055, Loss-test: 0.3428 MEE-Train: 0.8845, MEE-test: 0.9920
Epoch[300/300] Learning-rate: 0.003, Loss-Train: 0.1016, Loss-test: 0.3301 MEE-Train: 0.8829, MEE-test: 0.9909
