Epoch[1/200] Learning-rate: 0.0001, Loss-Train: 632.5900, Loss-Test: 656.3030, Best-Accuracy-Train: 0.0027, Best-Accuracy-Test: 0.0040
Epoch[166/200] Learning-rate: 0.0001, Loss-Train: 2.6758, Loss-Test: 3.0127, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0440
Epoch[167/200] Learning-rate: 0.0001, Loss-Train: 2.6519, Loss-Test: 3.0044, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0480
Epoch[168/200] Learning-rate: 0.0001, Loss-Train: 2.6403, Loss-Test: 3.0090, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0520
Epoch[169/200] Learning-rate: 0.0001, Loss-Train: 2.6260, Loss-Test: 2.9816, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0400
Epoch[170/200] Learning-rate: 0.0001, Loss-Train: 2.6061, Loss-Test: 2.9724, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0640
Epoch[171/200] Learning-rate: 0.0001, Loss-Train: 2.6185, Loss-Test: 2.9385, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[172/200] Learning-rate: 0.0001, Loss-Train: 2.5952, Loss-Test: 2.9169, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0520
Epoch[173/200] Learning-rate: 0.0001, Loss-Train: 2.6170, Loss-Test: 2.9585, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0440
Epoch[174/200] Learning-rate: 0.0001, Loss-Train: 2.6189, Loss-Test: 2.9162, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0640
Epoch[175/200] Learning-rate: 0.0001, Loss-Train: 2.6054, Loss-Test: 2.9141, Best-Accuracy-Train: 0.0307, Best-Accuracy-Test: 0.0480
Epoch[176/200] Learning-rate: 0.0001, Loss-Train: 2.5879, Loss-Test: 2.8955, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0320
Epoch[177/200] Learning-rate: 0.0001, Loss-Train: 2.5384, Loss-Test: 2.9105, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0440
Epoch[178/200] Learning-rate: 0.0001, Loss-Train: 2.5231, Loss-Test: 2.8718, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[179/200] Learning-rate: 0.0001, Loss-Train: 2.5150, Loss-Test: 2.8663, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0200
Epoch[180/200] Learning-rate: 0.0001, Loss-Train: 2.5149, Loss-Test: 2.8494, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[181/200] Learning-rate: 0.0001, Loss-Train: 2.5078, Loss-Test: 2.8203, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0440
Epoch[182/200] Learning-rate: 0.0001, Loss-Train: 2.4980, Loss-Test: 2.8079, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0320
Epoch[183/200] Learning-rate: 0.0001, Loss-Train: 2.5039, Loss-Test: 2.8191, Best-Accuracy-Train: 0.0267, Best-Accuracy-Test: 0.0360
Epoch[184/200] Learning-rate: 0.0001, Loss-Train: 2.4723, Loss-Test: 2.7960, Best-Accuracy-Train: 0.0187, Best-Accuracy-Test: 0.0320
Epoch[185/200] Learning-rate: 0.0001, Loss-Train: 2.4579, Loss-Test: 2.7785, Best-Accuracy-Train: 0.0320, Best-Accuracy-Test: 0.0360
Epoch[186/200] Learning-rate: 0.0001, Loss-Train: 2.4376, Loss-Test: 2.7872, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0440
Epoch[187/200] Learning-rate: 0.0001, Loss-Train: 2.4405, Loss-Test: 2.7610, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0360
Epoch[188/200] Learning-rate: 0.0001, Loss-Train: 2.4392, Loss-Test: 2.7612, Best-Accuracy-Train: 0.0333, Best-Accuracy-Test: 0.0440
Epoch[189/200] Learning-rate: 0.0001, Loss-Train: 2.4104, Loss-Test: 2.7353, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0320
Epoch[190/200] Learning-rate: 0.0001, Loss-Train: 2.4034, Loss-Test: 2.7523, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0480
Epoch[191/200] Learning-rate: 0.0001, Loss-Train: 2.3966, Loss-Test: 2.6887, Best-Accuracy-Train: 0.0253, Best-Accuracy-Test: 0.0400
Epoch[192/200] Learning-rate: 0.0001, Loss-Train: 2.3711, Loss-Test: 2.6874, Best-Accuracy-Train: 0.0240, Best-Accuracy-Test: 0.0400
Epoch[193/200] Learning-rate: 0.0001, Loss-Train: 2.3640, Loss-Test: 2.7104, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0440
Epoch[194/200] Learning-rate: 0.0001, Loss-Train: 2.3552, Loss-Test: 2.6798, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0440
Epoch[195/200] Learning-rate: 0.0001, Loss-Train: 2.3537, Loss-Test: 2.6841, Best-Accuracy-Train: 0.0173, Best-Accuracy-Test: 0.0400
Epoch[196/200] Learning-rate: 0.0001, Loss-Train: 2.3279, Loss-Test: 2.6599, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0320
Epoch[197/200] Learning-rate: 0.0001, Loss-Train: 2.3381, Loss-Test: 2.6582, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Epoch[198/200] Learning-rate: 0.0001, Loss-Train: 2.3540, Loss-Test: 2.6569, Best-Accuracy-Train: 0.0227, Best-Accuracy-Test: 0.0320
Epoch[199/200] Learning-rate: 0.0001, Loss-Train: 2.3245, Loss-Test: 2.6335, Best-Accuracy-Train: 0.0280, Best-Accuracy-Test: 0.0400
Epoch[200/200] Learning-rate: 0.0001, Loss-Train: 2.3281, Loss-Test: 2.6154, Best-Accuracy-Train: 0.0213, Best-Accuracy-Test: 0.0400
Best-Accuracy-Train: 0.0360, Best-Accuracy-Test: 0.0640
