Epoch[1/3000] Learning-rate: 0.001, Loss-Train: 758.1876, Loss-Test: 774.8740, Best-Accuracy-Train: 0.0013, Best-Accuracy-Test: 0.0000
Epoch[789/3000] Learning-rate: 0.001, Loss-Train: 0.2740, Loss-Test: 0.5003, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0400
Epoch[790/3000] Learning-rate: 0.001, Loss-Train: 0.2633, Loss-Test: 0.4864, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0520
Epoch[791/3000] Learning-rate: 0.001, Loss-Train: 0.2560, Loss-Test: 0.4809, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0440
Epoch[792/3000] Learning-rate: 0.001, Loss-Train: 0.2557, Loss-Test: 0.4860, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0680
Epoch[793/3000] Learning-rate: 0.001, Loss-Train: 0.2531, Loss-Test: 0.4772, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0520
Epoch[794/3000] Learning-rate: 0.001, Loss-Train: 0.2590, Loss-Test: 0.4841, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0240
Epoch[795/3000] Learning-rate: 0.001, Loss-Train: 0.2622, Loss-Test: 0.4819, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0360
Epoch[796/3000] Learning-rate: 0.001, Loss-Train: 0.2614, Loss-Test: 0.4705, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0840
Epoch[797/3000] Learning-rate: 0.001, Loss-Train: 0.2556, Loss-Test: 0.4735, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0320
Epoch[798/3000] Learning-rate: 0.001, Loss-Train: 0.2517, Loss-Test: 0.4750, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0400
Epoch[799/3000] Learning-rate: 0.001, Loss-Train: 0.2625, Loss-Test: 0.4809, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0520
Epoch[800/3000] Learning-rate: 0.001, Loss-Train: 0.2556, Loss-Test: 0.4774, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0320
Epoch[801/3000] Learning-rate: 0.001, Loss-Train: 0.2598, Loss-Test: 0.5086, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0280
Epoch[802/3000] Learning-rate: 0.001, Loss-Train: 0.2538, Loss-Test: 0.4936, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0480
Epoch[803/3000] Learning-rate: 0.001, Loss-Train: 0.2532, Loss-Test: 0.4810, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0680
Epoch[804/3000] Learning-rate: 0.001, Loss-Train: 0.2534, Loss-Test: 0.4733, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0720
Epoch[805/3000] Learning-rate: 0.001, Loss-Train: 0.2515, Loss-Test: 0.4932, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0600
Epoch[806/3000] Learning-rate: 0.001, Loss-Train: 0.2597, Loss-Test: 0.4800, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0600
Epoch[807/3000] Learning-rate: 0.001, Loss-Train: 0.2565, Loss-Test: 0.4954, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0760
Epoch[808/3000] Learning-rate: 0.001, Loss-Train: 0.2591, Loss-Test: 0.4741, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0800
Epoch[809/3000] Learning-rate: 0.001, Loss-Train: 0.2528, Loss-Test: 0.4706, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0680
Epoch[810/3000] Learning-rate: 0.001, Loss-Train: 0.2494, Loss-Test: 0.4612, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0960
Epoch[811/3000] Learning-rate: 0.001, Loss-Train: 0.2468, Loss-Test: 0.4694, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0720
Epoch[812/3000] Learning-rate: 0.001, Loss-Train: 0.2475, Loss-Test: 0.4983, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0960
Epoch[813/3000] Learning-rate: 0.001, Loss-Train: 0.2552, Loss-Test: 0.4776, Best-Accuracy-Train: 0.0347, Best-Accuracy-Test: 0.0480
Epoch[814/3000] Learning-rate: 0.001, Loss-Train: 0.2536, Loss-Test: 0.4716, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0280
Epoch[815/3000] Learning-rate: 0.001, Loss-Train: 0.2469, Loss-Test: 0.4704, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0840
Epoch[816/3000] Learning-rate: 0.001, Loss-Train: 0.2443, Loss-Test: 0.4670, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0520
Epoch[817/3000] Learning-rate: 0.001, Loss-Train: 0.2417, Loss-Test: 0.4650, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[818/3000] Learning-rate: 0.001, Loss-Train: 0.2416, Loss-Test: 0.4676, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0520
Epoch[819/3000] Learning-rate: 0.001, Loss-Train: 0.2434, Loss-Test: 0.4574, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0440
Epoch[820/3000] Learning-rate: 0.001, Loss-Train: 0.2439, Loss-Test: 0.4794, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0600
Epoch[821/3000] Learning-rate: 0.001, Loss-Train: 0.2517, Loss-Test: 0.4694, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0600
Epoch[822/3000] Learning-rate: 0.001, Loss-Train: 0.2575, Loss-Test: 0.4768, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0400
Epoch[823/3000] Learning-rate: 0.001, Loss-Train: 0.2505, Loss-Test: 0.4683, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0800
Epoch[824/3000] Learning-rate: 0.001, Loss-Train: 0.2453, Loss-Test: 0.4656, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0480
Epoch[825/3000] Learning-rate: 0.001, Loss-Train: 0.2443, Loss-Test: 0.4721, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0520
Epoch[826/3000] Learning-rate: 0.001, Loss-Train: 0.2439, Loss-Test: 0.4558, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0920
Epoch[827/3000] Learning-rate: 0.001, Loss-Train: 0.2439, Loss-Test: 0.4811, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0520
Epoch[828/3000] Learning-rate: 0.001, Loss-Train: 0.2547, Loss-Test: 0.4664, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0360
Epoch[829/3000] Learning-rate: 0.001, Loss-Train: 0.2518, Loss-Test: 0.4617, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0720
Epoch[830/3000] Learning-rate: 0.001, Loss-Train: 0.2507, Loss-Test: 0.4657, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0560
Epoch[831/3000] Learning-rate: 0.001, Loss-Train: 0.2426, Loss-Test: 0.5062, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0440
Epoch[832/3000] Learning-rate: 0.001, Loss-Train: 0.2454, Loss-Test: 0.4969, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[833/3000] Learning-rate: 0.001, Loss-Train: 0.2546, Loss-Test: 0.4769, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0360
Epoch[834/3000] Learning-rate: 0.001, Loss-Train: 0.2501, Loss-Test: 0.4645, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0560
Epoch[835/3000] Learning-rate: 0.001, Loss-Train: 0.2386, Loss-Test: 0.4573, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0640
Epoch[836/3000] Learning-rate: 0.001, Loss-Train: 0.2385, Loss-Test: 0.4730, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0600
Epoch[837/3000] Learning-rate: 0.001, Loss-Train: 0.2422, Loss-Test: 0.5098, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0360
Epoch[838/3000] Learning-rate: 0.001, Loss-Train: 0.2493, Loss-Test: 0.4612, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0480
Epoch[839/3000] Learning-rate: 0.001, Loss-Train: 0.2460, Loss-Test: 0.4610, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0520
Epoch[840/3000] Learning-rate: 0.001, Loss-Train: 0.2435, Loss-Test: 0.4554, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0720
Epoch[841/3000] Learning-rate: 0.001, Loss-Train: 0.2454, Loss-Test: 0.4566, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0600
Epoch[842/3000] Learning-rate: 0.001, Loss-Train: 0.2344, Loss-Test: 0.4547, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0600
Epoch[843/3000] Learning-rate: 0.001, Loss-Train: 0.2371, Loss-Test: 0.4634, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0920
Epoch[844/3000] Learning-rate: 0.001, Loss-Train: 0.2372, Loss-Test: 0.4506, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0560
Epoch[845/3000] Learning-rate: 0.001, Loss-Train: 0.2393, Loss-Test: 0.4432, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0600
Epoch[846/3000] Learning-rate: 0.001, Loss-Train: 0.2422, Loss-Test: 0.4535, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0480
Epoch[847/3000] Learning-rate: 0.001, Loss-Train: 0.2394, Loss-Test: 0.4581, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0360
Epoch[848/3000] Learning-rate: 0.001, Loss-Train: 0.2392, Loss-Test: 0.4631, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[849/3000] Learning-rate: 0.001, Loss-Train: 0.2375, Loss-Test: 0.4571, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0480
Epoch[850/3000] Learning-rate: 0.001, Loss-Train: 0.2368, Loss-Test: 0.4610, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0760
Epoch[851/3000] Learning-rate: 0.001, Loss-Train: 0.2414, Loss-Test: 0.4560, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0960
Epoch[852/3000] Learning-rate: 0.001, Loss-Train: 0.2390, Loss-Test: 0.4576, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.1000
Epoch[853/3000] Learning-rate: 0.001, Loss-Train: 0.2323, Loss-Test: 0.4552, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0480
Epoch[854/3000] Learning-rate: 0.001, Loss-Train: 0.2406, Loss-Test: 0.4490, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0560
Epoch[855/3000] Learning-rate: 0.001, Loss-Train: 0.2335, Loss-Test: 0.4542, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0800
Epoch[856/3000] Learning-rate: 0.001, Loss-Train: 0.2414, Loss-Test: 0.4646, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0400
Epoch[857/3000] Learning-rate: 0.001, Loss-Train: 0.2368, Loss-Test: 0.4519, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0640
Epoch[858/3000] Learning-rate: 0.001, Loss-Train: 0.2447, Loss-Test: 0.4545, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0600
Epoch[859/3000] Learning-rate: 0.001, Loss-Train: 0.2359, Loss-Test: 0.4606, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0440
Epoch[860/3000] Learning-rate: 0.001, Loss-Train: 0.2341, Loss-Test: 0.4666, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0520
Epoch[861/3000] Learning-rate: 0.001, Loss-Train: 0.2340, Loss-Test: 0.4820, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0480
Epoch[862/3000] Learning-rate: 0.001, Loss-Train: 0.2395, Loss-Test: 0.4538, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0560
Epoch[863/3000] Learning-rate: 0.001, Loss-Train: 0.2310, Loss-Test: 0.4531, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0640
Epoch[864/3000] Learning-rate: 0.001, Loss-Train: 0.2310, Loss-Test: 0.4518, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0640
Epoch[865/3000] Learning-rate: 0.001, Loss-Train: 0.2324, Loss-Test: 0.4491, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0440
Epoch[866/3000] Learning-rate: 0.001, Loss-Train: 0.2370, Loss-Test: 0.4476, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0600
Epoch[867/3000] Learning-rate: 0.001, Loss-Train: 0.2298, Loss-Test: 0.4676, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0440
Epoch[868/3000] Learning-rate: 0.001, Loss-Train: 0.2334, Loss-Test: 0.4679, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0600
Epoch[869/3000] Learning-rate: 0.001, Loss-Train: 0.2355, Loss-Test: 0.4563, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0560
Epoch[870/3000] Learning-rate: 0.001, Loss-Train: 0.2338, Loss-Test: 0.4563, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0520
Epoch[871/3000] Learning-rate: 0.001, Loss-Train: 0.2386, Loss-Test: 0.4413, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0560
Epoch[872/3000] Learning-rate: 0.001, Loss-Train: 0.2306, Loss-Test: 0.4781, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0440
Epoch[873/3000] Learning-rate: 0.001, Loss-Train: 0.2363, Loss-Test: 0.4490, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0520
Epoch[874/3000] Learning-rate: 0.001, Loss-Train: 0.2325, Loss-Test: 0.4576, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0520
Epoch[875/3000] Learning-rate: 0.001, Loss-Train: 0.2417, Loss-Test: 0.4687, Best-Accuracy-Train: 0.0587, Best-Accuracy-Test: 0.0400
Epoch[876/3000] Learning-rate: 0.001, Loss-Train: 0.2362, Loss-Test: 0.4537, Best-Accuracy-Train: 0.0507, Best-Accuracy-Test: 0.0560
Epoch[877/3000] Learning-rate: 0.001, Loss-Train: 0.2431, Loss-Test: 0.4446, Best-Accuracy-Train: 0.0440, Best-Accuracy-Test: 0.0480
Epoch[878/3000] Learning-rate: 0.001, Loss-Train: 0.2329, Loss-Test: 0.4462, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0560
Epoch[879/3000] Learning-rate: 0.001, Loss-Train: 0.2272, Loss-Test: 0.4463, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0640
Epoch[880/3000] Learning-rate: 0.001, Loss-Train: 0.2312, Loss-Test: 0.4521, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0360
Epoch[881/3000] Learning-rate: 0.001, Loss-Train: 0.2357, Loss-Test: 0.4519, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0480
Epoch[882/3000] Learning-rate: 0.001, Loss-Train: 0.2296, Loss-Test: 0.4462, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0480
Epoch[883/3000] Learning-rate: 0.001, Loss-Train: 0.2264, Loss-Test: 0.4523, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0480
Epoch[884/3000] Learning-rate: 0.001, Loss-Train: 0.2282, Loss-Test: 0.4333, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0600
Epoch[885/3000] Learning-rate: 0.001, Loss-Train: 0.2310, Loss-Test: 0.4505, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0720
Epoch[886/3000] Learning-rate: 0.001, Loss-Train: 0.2263, Loss-Test: 0.4559, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0680
Epoch[887/3000] Learning-rate: 0.001, Loss-Train: 0.2280, Loss-Test: 0.4394, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0520
Epoch[888/3000] Learning-rate: 0.001, Loss-Train: 0.2351, Loss-Test: 0.4429, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0280
Epoch[889/3000] Learning-rate: 0.001, Loss-Train: 0.2233, Loss-Test: 0.4537, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0480
Epoch[890/3000] Learning-rate: 0.001, Loss-Train: 0.2313, Loss-Test: 0.4354, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0640
Epoch[891/3000] Learning-rate: 0.001, Loss-Train: 0.2234, Loss-Test: 0.4512, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0520
Epoch[892/3000] Learning-rate: 0.001, Loss-Train: 0.2309, Loss-Test: 0.4502, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0400
Epoch[893/3000] Learning-rate: 0.001, Loss-Train: 0.2280, Loss-Test: 0.4712, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[894/3000] Learning-rate: 0.001, Loss-Train: 0.2363, Loss-Test: 0.4417, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0520
Epoch[895/3000] Learning-rate: 0.001, Loss-Train: 0.2390, Loss-Test: 0.4587, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0360
Epoch[896/3000] Learning-rate: 0.001, Loss-Train: 0.2322, Loss-Test: 0.4402, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0760
Epoch[897/3000] Learning-rate: 0.001, Loss-Train: 0.2278, Loss-Test: 0.4475, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0520
Epoch[898/3000] Learning-rate: 0.001, Loss-Train: 0.2214, Loss-Test: 0.4298, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0560
Epoch[899/3000] Learning-rate: 0.001, Loss-Train: 0.2209, Loss-Test: 0.4429, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0720
Epoch[900/3000] Learning-rate: 0.001, Loss-Train: 0.2272, Loss-Test: 0.4462, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0720
Epoch[901/3000] Learning-rate: 0.001, Loss-Train: 0.2259, Loss-Test: 0.4374, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0480
Epoch[902/3000] Learning-rate: 0.001, Loss-Train: 0.2236, Loss-Test: 0.4376, Best-Accuracy-Train: 0.0493, Best-Accuracy-Test: 0.0640
Epoch[903/3000] Learning-rate: 0.001, Loss-Train: 0.2247, Loss-Test: 0.4565, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0640
Epoch[904/3000] Learning-rate: 0.001, Loss-Train: 0.2343, Loss-Test: 0.4432, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0760
Epoch[905/3000] Learning-rate: 0.001, Loss-Train: 0.2280, Loss-Test: 0.4358, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0480
Epoch[906/3000] Learning-rate: 0.001, Loss-Train: 0.2250, Loss-Test: 0.4361, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0720
Epoch[907/3000] Learning-rate: 0.001, Loss-Train: 0.2218, Loss-Test: 0.4395, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0400
Epoch[908/3000] Learning-rate: 0.001, Loss-Train: 0.2231, Loss-Test: 0.4596, Best-Accuracy-Train: 0.0547, Best-Accuracy-Test: 0.0600
Epoch[909/3000] Learning-rate: 0.001, Loss-Train: 0.2249, Loss-Test: 0.4387, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0680
Epoch[910/3000] Learning-rate: 0.001, Loss-Train: 0.2187, Loss-Test: 0.4429, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0760
Epoch[911/3000] Learning-rate: 0.001, Loss-Train: 0.2298, Loss-Test: 0.4340, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0720
Epoch[912/3000] Learning-rate: 0.001, Loss-Train: 0.2284, Loss-Test: 0.4351, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0560
Epoch[913/3000] Learning-rate: 0.001, Loss-Train: 0.2217, Loss-Test: 0.4330, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0680
Epoch[914/3000] Learning-rate: 0.001, Loss-Train: 0.2286, Loss-Test: 0.4329, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0680
Epoch[915/3000] Learning-rate: 0.001, Loss-Train: 0.2245, Loss-Test: 0.4378, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0680
Epoch[916/3000] Learning-rate: 0.001, Loss-Train: 0.2274, Loss-Test: 0.4467, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0840
Epoch[917/3000] Learning-rate: 0.001, Loss-Train: 0.2372, Loss-Test: 0.4335, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0520
Epoch[918/3000] Learning-rate: 0.001, Loss-Train: 0.2238, Loss-Test: 0.4358, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0600
Epoch[919/3000] Learning-rate: 0.001, Loss-Train: 0.2290, Loss-Test: 0.4418, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0720
Epoch[920/3000] Learning-rate: 0.001, Loss-Train: 0.2169, Loss-Test: 0.4382, Best-Accuracy-Train: 0.0600, Best-Accuracy-Test: 0.0800
Epoch[921/3000] Learning-rate: 0.001, Loss-Train: 0.2209, Loss-Test: 0.4431, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0760
Epoch[922/3000] Learning-rate: 0.001, Loss-Train: 0.2239, Loss-Test: 0.4412, Best-Accuracy-Train: 0.0480, Best-Accuracy-Test: 0.0640
Epoch[923/3000] Learning-rate: 0.001, Loss-Train: 0.2243, Loss-Test: 0.4526, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0800
Epoch[924/3000] Learning-rate: 0.001, Loss-Train: 0.2249, Loss-Test: 0.4334, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0840
Epoch[925/3000] Learning-rate: 0.001, Loss-Train: 0.2204, Loss-Test: 0.4454, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0520
Epoch[926/3000] Learning-rate: 0.001, Loss-Train: 0.2214, Loss-Test: 0.4368, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0600
Epoch[927/3000] Learning-rate: 0.001, Loss-Train: 0.2201, Loss-Test: 0.4249, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0760
Epoch[928/3000] Learning-rate: 0.001, Loss-Train: 0.2233, Loss-Test: 0.4357, Best-Accuracy-Train: 0.0560, Best-Accuracy-Test: 0.0480
Epoch[929/3000] Learning-rate: 0.001, Loss-Train: 0.2212, Loss-Test: 0.4443, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0880
Epoch[930/3000] Learning-rate: 0.001, Loss-Train: 0.2198, Loss-Test: 0.4312, Best-Accuracy-Train: 0.0573, Best-Accuracy-Test: 0.0760
Epoch[931/3000] Learning-rate: 0.001, Loss-Train: 0.2242, Loss-Test: 0.4176, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0720
Epoch[932/3000] Learning-rate: 0.001, Loss-Train: 0.2201, Loss-Test: 0.4354, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0680
Epoch[933/3000] Learning-rate: 0.001, Loss-Train: 0.2210, Loss-Test: 0.4293, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0560
Epoch[934/3000] Learning-rate: 0.001, Loss-Train: 0.2186, Loss-Test: 0.4418, Best-Accuracy-Train: 0.0680, Best-Accuracy-Test: 0.0360
Epoch[935/3000] Learning-rate: 0.001, Loss-Train: 0.2217, Loss-Test: 0.4559, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0760
Epoch[936/3000] Learning-rate: 0.001, Loss-Train: 0.2251, Loss-Test: 0.4379, Best-Accuracy-Train: 0.0653, Best-Accuracy-Test: 0.0400
Epoch[937/3000] Learning-rate: 0.001, Loss-Train: 0.2278, Loss-Test: 0.4483, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0680
Epoch[938/3000] Learning-rate: 0.001, Loss-Train: 0.2297, Loss-Test: 0.4253, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0880
Epoch[939/3000] Learning-rate: 0.001, Loss-Train: 0.2221, Loss-Test: 0.4284, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0720
Epoch[940/3000] Learning-rate: 0.001, Loss-Train: 0.2223, Loss-Test: 0.4260, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0480
Epoch[941/3000] Learning-rate: 0.001, Loss-Train: 0.2362, Loss-Test: 0.4295, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0480
Epoch[942/3000] Learning-rate: 0.001, Loss-Train: 0.2168, Loss-Test: 0.4202, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0720
Epoch[943/3000] Learning-rate: 0.001, Loss-Train: 0.2230, Loss-Test: 0.4263, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0560
Epoch[944/3000] Learning-rate: 0.001, Loss-Train: 0.2138, Loss-Test: 0.4249, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0560
Epoch[945/3000] Learning-rate: 0.001, Loss-Train: 0.2166, Loss-Test: 0.4242, Best-Accuracy-Train: 0.0533, Best-Accuracy-Test: 0.0600
Epoch[946/3000] Learning-rate: 0.001, Loss-Train: 0.2207, Loss-Test: 0.4422, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0640
Epoch[947/3000] Learning-rate: 0.001, Loss-Train: 0.2219, Loss-Test: 0.4414, Best-Accuracy-Train: 0.0520, Best-Accuracy-Test: 0.0360
Epoch[948/3000] Learning-rate: 0.001, Loss-Train: 0.2270, Loss-Test: 0.4363, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0480
Epoch[949/3000] Learning-rate: 0.001, Loss-Train: 0.2182, Loss-Test: 0.4313, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0720
Epoch[950/3000] Learning-rate: 0.001, Loss-Train: 0.2211, Loss-Test: 0.4625, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0520
Epoch[951/3000] Learning-rate: 0.001, Loss-Train: 0.2226, Loss-Test: 0.4373, Best-Accuracy-Train: 0.0613, Best-Accuracy-Test: 0.0520
Epoch[952/3000] Learning-rate: 0.001, Loss-Train: 0.2160, Loss-Test: 0.4265, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0680
Epoch[953/3000] Learning-rate: 0.001, Loss-Train: 0.2145, Loss-Test: 0.4365, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0680
