Epoch[1/2000] Learning-rate: 0.001, Loss-Train: 719.8806, Loss-Test: 604.6649, Best-Accuracy-Train: 0.0040, Best-Accuracy-Test: 0.0000
Epoch[456/2000] Learning-rate: 0.001, Loss-Train: 0.1036, Loss-Test: 0.2337, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.1080
Epoch[457/2000] Learning-rate: 0.001, Loss-Train: 0.1033, Loss-Test: 0.2283, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0800
Epoch[458/2000] Learning-rate: 0.001, Loss-Train: 0.1030, Loss-Test: 0.2316, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0800
Epoch[459/2000] Learning-rate: 0.001, Loss-Train: 0.1015, Loss-Test: 0.2354, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0600
Epoch[460/2000] Learning-rate: 0.001, Loss-Train: 0.1038, Loss-Test: 0.2334, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0960
Epoch[461/2000] Learning-rate: 0.001, Loss-Train: 0.1024, Loss-Test: 0.2374, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0600
Epoch[462/2000] Learning-rate: 0.001, Loss-Train: 0.1023, Loss-Test: 0.2319, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0720
Epoch[463/2000] Learning-rate: 0.001, Loss-Train: 0.1015, Loss-Test: 0.2340, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0680
Epoch[464/2000] Learning-rate: 0.001, Loss-Train: 0.1001, Loss-Test: 0.2328, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0760
Epoch[465/2000] Learning-rate: 0.001, Loss-Train: 0.1014, Loss-Test: 0.2331, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0920
Epoch[466/2000] Learning-rate: 0.001, Loss-Train: 0.1015, Loss-Test: 0.2350, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0680
Epoch[467/2000] Learning-rate: 0.001, Loss-Train: 0.1020, Loss-Test: 0.2359, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.0760
Epoch[468/2000] Learning-rate: 0.001, Loss-Train: 0.1009, Loss-Test: 0.2357, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.1080
Epoch[469/2000] Learning-rate: 0.001, Loss-Train: 0.1012, Loss-Test: 0.2286, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.1080
Epoch[470/2000] Learning-rate: 0.001, Loss-Train: 0.0987, Loss-Test: 0.2282, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0960
Epoch[471/2000] Learning-rate: 0.001, Loss-Train: 0.1006, Loss-Test: 0.2254, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0960
Epoch[472/2000] Learning-rate: 0.001, Loss-Train: 0.0996, Loss-Test: 0.2367, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.1120
Epoch[473/2000] Learning-rate: 0.001, Loss-Train: 0.0988, Loss-Test: 0.2306, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0880
Epoch[474/2000] Learning-rate: 0.001, Loss-Train: 0.0991, Loss-Test: 0.2272, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0560
Epoch[475/2000] Learning-rate: 0.001, Loss-Train: 0.0973, Loss-Test: 0.2310, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.1040
Epoch[476/2000] Learning-rate: 0.001, Loss-Train: 0.0966, Loss-Test: 0.2267, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0760
Epoch[477/2000] Learning-rate: 0.001, Loss-Train: 0.0967, Loss-Test: 0.2313, Best-Accuracy-Train: 0.1080, Best-Accuracy-Test: 0.0600
Epoch[478/2000] Learning-rate: 0.001, Loss-Train: 0.0980, Loss-Test: 0.2270, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0560
Epoch[479/2000] Learning-rate: 0.001, Loss-Train: 0.0999, Loss-Test: 0.2289, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.1040
Epoch[480/2000] Learning-rate: 0.001, Loss-Train: 0.0976, Loss-Test: 0.2279, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0480
Epoch[481/2000] Learning-rate: 0.001, Loss-Train: 0.0986, Loss-Test: 0.2317, Best-Accuracy-Train: 0.1000, Best-Accuracy-Test: 0.0880
Epoch[482/2000] Learning-rate: 0.001, Loss-Train: 0.1015, Loss-Test: 0.2320, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0680
Epoch[483/2000] Learning-rate: 0.001, Loss-Train: 0.0955, Loss-Test: 0.2300, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0840
Epoch[484/2000] Learning-rate: 0.001, Loss-Train: 0.0951, Loss-Test: 0.2294, Best-Accuracy-Train: 0.1000, Best-Accuracy-Test: 0.0920
Epoch[485/2000] Learning-rate: 0.001, Loss-Train: 0.0971, Loss-Test: 0.2390, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0600
Epoch[486/2000] Learning-rate: 0.001, Loss-Train: 0.0999, Loss-Test: 0.2246, Best-Accuracy-Train: 0.1000, Best-Accuracy-Test: 0.0800
Epoch[487/2000] Learning-rate: 0.001, Loss-Train: 0.0994, Loss-Test: 0.2299, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0560
Epoch[488/2000] Learning-rate: 0.001, Loss-Train: 0.0964, Loss-Test: 0.2232, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0880
Epoch[489/2000] Learning-rate: 0.001, Loss-Train: 0.0954, Loss-Test: 0.2300, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0840
Epoch[490/2000] Learning-rate: 0.001, Loss-Train: 0.0947, Loss-Test: 0.2280, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.1200
Epoch[491/2000] Learning-rate: 0.001, Loss-Train: 0.0954, Loss-Test: 0.2289, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0680
Epoch[492/2000] Learning-rate: 0.001, Loss-Train: 0.0956, Loss-Test: 0.2218, Best-Accuracy-Train: 0.1187, Best-Accuracy-Test: 0.0960
Epoch[493/2000] Learning-rate: 0.001, Loss-Train: 0.0968, Loss-Test: 0.2231, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0720
Epoch[494/2000] Learning-rate: 0.001, Loss-Train: 0.0974, Loss-Test: 0.2272, Best-Accuracy-Train: 0.0627, Best-Accuracy-Test: 0.0920
Epoch[495/2000] Learning-rate: 0.001, Loss-Train: 0.0955, Loss-Test: 0.2272, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0600
Epoch[496/2000] Learning-rate: 0.001, Loss-Train: 0.0962, Loss-Test: 0.2277, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0840
Epoch[497/2000] Learning-rate: 0.001, Loss-Train: 0.0969, Loss-Test: 0.2309, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0720
Epoch[498/2000] Learning-rate: 0.001, Loss-Train: 0.0998, Loss-Test: 0.2338, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.1080
Epoch[499/2000] Learning-rate: 0.001, Loss-Train: 0.1003, Loss-Test: 0.2289, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0480
Epoch[500/2000] Learning-rate: 0.001, Loss-Train: 0.1000, Loss-Test: 0.2246, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0720
Epoch[501/2000] Learning-rate: 0.001, Loss-Train: 0.0952, Loss-Test: 0.2191, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0640
Epoch[502/2000] Learning-rate: 0.001, Loss-Train: 0.0944, Loss-Test: 0.2256, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0880
Epoch[503/2000] Learning-rate: 0.001, Loss-Train: 0.0944, Loss-Test: 0.2234, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0480
Epoch[504/2000] Learning-rate: 0.001, Loss-Train: 0.0935, Loss-Test: 0.2246, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0480
Epoch[505/2000] Learning-rate: 0.001, Loss-Train: 0.0947, Loss-Test: 0.2336, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0720
Epoch[506/2000] Learning-rate: 0.001, Loss-Train: 0.0938, Loss-Test: 0.2220, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0680
Epoch[507/2000] Learning-rate: 0.001, Loss-Train: 0.0935, Loss-Test: 0.2247, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0760
Epoch[508/2000] Learning-rate: 0.001, Loss-Train: 0.0932, Loss-Test: 0.2220, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0520
Epoch[509/2000] Learning-rate: 0.001, Loss-Train: 0.0919, Loss-Test: 0.2240, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.1160
Epoch[510/2000] Learning-rate: 0.001, Loss-Train: 0.0916, Loss-Test: 0.2223, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0680
Epoch[511/2000] Learning-rate: 0.001, Loss-Train: 0.0941, Loss-Test: 0.2163, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0640
Epoch[512/2000] Learning-rate: 0.001, Loss-Train: 0.0925, Loss-Test: 0.2229, Best-Accuracy-Train: 0.0693, Best-Accuracy-Test: 0.0480
Epoch[513/2000] Learning-rate: 0.001, Loss-Train: 0.0928, Loss-Test: 0.2220, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0600
Epoch[514/2000] Learning-rate: 0.001, Loss-Train: 0.0919, Loss-Test: 0.2253, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0800
Epoch[515/2000] Learning-rate: 0.001, Loss-Train: 0.0891, Loss-Test: 0.2232, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0920
Epoch[516/2000] Learning-rate: 0.001, Loss-Train: 0.0918, Loss-Test: 0.2252, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0800
Epoch[517/2000] Learning-rate: 0.001, Loss-Train: 0.0926, Loss-Test: 0.2283, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0640
Epoch[518/2000] Learning-rate: 0.001, Loss-Train: 0.0934, Loss-Test: 0.2207, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0960
Epoch[519/2000] Learning-rate: 0.001, Loss-Train: 0.0940, Loss-Test: 0.2199, Best-Accuracy-Train: 0.0987, Best-Accuracy-Test: 0.0880
Epoch[520/2000] Learning-rate: 0.001, Loss-Train: 0.0934, Loss-Test: 0.2228, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0720
Epoch[521/2000] Learning-rate: 0.001, Loss-Train: 0.0894, Loss-Test: 0.2288, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0720
Epoch[522/2000] Learning-rate: 0.001, Loss-Train: 0.0959, Loss-Test: 0.2308, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0880
Epoch[523/2000] Learning-rate: 0.001, Loss-Train: 0.0941, Loss-Test: 0.2334, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0840
Epoch[524/2000] Learning-rate: 0.001, Loss-Train: 0.0946, Loss-Test: 0.2232, Best-Accuracy-Train: 0.0907, Best-Accuracy-Test: 0.0360
Epoch[525/2000] Learning-rate: 0.001, Loss-Train: 0.0941, Loss-Test: 0.2191, Best-Accuracy-Train: 0.1053, Best-Accuracy-Test: 0.0480
Epoch[526/2000] Learning-rate: 0.001, Loss-Train: 0.0910, Loss-Test: 0.2248, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0680
Epoch[527/2000] Learning-rate: 0.001, Loss-Train: 0.0916, Loss-Test: 0.2222, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0840
Epoch[528/2000] Learning-rate: 0.001, Loss-Train: 0.0897, Loss-Test: 0.2237, Best-Accuracy-Train: 0.0987, Best-Accuracy-Test: 0.0680
Epoch[529/2000] Learning-rate: 0.001, Loss-Train: 0.0909, Loss-Test: 0.2186, Best-Accuracy-Train: 0.0747, Best-Accuracy-Test: 0.1000
Epoch[530/2000] Learning-rate: 0.001, Loss-Train: 0.0900, Loss-Test: 0.2261, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0680
Epoch[531/2000] Learning-rate: 0.001, Loss-Train: 0.0932, Loss-Test: 0.2252, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0880
Epoch[532/2000] Learning-rate: 0.001, Loss-Train: 0.0876, Loss-Test: 0.2233, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0640
Epoch[533/2000] Learning-rate: 0.001, Loss-Train: 0.0949, Loss-Test: 0.2248, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0880
Epoch[534/2000] Learning-rate: 0.001, Loss-Train: 0.0892, Loss-Test: 0.2227, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.1040
Epoch[535/2000] Learning-rate: 0.001, Loss-Train: 0.0926, Loss-Test: 0.2207, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0800
Epoch[536/2000] Learning-rate: 0.001, Loss-Train: 0.0918, Loss-Test: 0.2180, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0480
Epoch[537/2000] Learning-rate: 0.001, Loss-Train: 0.0899, Loss-Test: 0.2170, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0720
Epoch[538/2000] Learning-rate: 0.001, Loss-Train: 0.0883, Loss-Test: 0.2167, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0880
Epoch[539/2000] Learning-rate: 0.001, Loss-Train: 0.0873, Loss-Test: 0.2208, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0920
Epoch[540/2000] Learning-rate: 0.001, Loss-Train: 0.0890, Loss-Test: 0.2184, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0520
Epoch[541/2000] Learning-rate: 0.001, Loss-Train: 0.0873, Loss-Test: 0.2204, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0480
Epoch[542/2000] Learning-rate: 0.001, Loss-Train: 0.0891, Loss-Test: 0.2165, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0880
Epoch[543/2000] Learning-rate: 0.001, Loss-Train: 0.0897, Loss-Test: 0.2285, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0600
Epoch[544/2000] Learning-rate: 0.001, Loss-Train: 0.0932, Loss-Test: 0.2222, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0960
Epoch[545/2000] Learning-rate: 0.001, Loss-Train: 0.0881, Loss-Test: 0.2166, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0760
Epoch[546/2000] Learning-rate: 0.001, Loss-Train: 0.0867, Loss-Test: 0.2189, Best-Accuracy-Train: 0.0733, Best-Accuracy-Test: 0.0800
Epoch[547/2000] Learning-rate: 0.001, Loss-Train: 0.0869, Loss-Test: 0.2152, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0800
Epoch[548/2000] Learning-rate: 0.001, Loss-Train: 0.0878, Loss-Test: 0.2136, Best-Accuracy-Train: 0.0973, Best-Accuracy-Test: 0.0640
Epoch[549/2000] Learning-rate: 0.001, Loss-Train: 0.0895, Loss-Test: 0.2149, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0920
Epoch[550/2000] Learning-rate: 0.001, Loss-Train: 0.0877, Loss-Test: 0.2134, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0960
Epoch[551/2000] Learning-rate: 0.001, Loss-Train: 0.0870, Loss-Test: 0.2250, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0960
Epoch[552/2000] Learning-rate: 0.001, Loss-Train: 0.0908, Loss-Test: 0.2253, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0520
Epoch[553/2000] Learning-rate: 0.001, Loss-Train: 0.0885, Loss-Test: 0.2190, Best-Accuracy-Train: 0.1000, Best-Accuracy-Test: 0.0680
Epoch[554/2000] Learning-rate: 0.001, Loss-Train: 0.0868, Loss-Test: 0.2172, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0920
Epoch[555/2000] Learning-rate: 0.001, Loss-Train: 0.0885, Loss-Test: 0.2199, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0920
Epoch[556/2000] Learning-rate: 0.001, Loss-Train: 0.0889, Loss-Test: 0.2169, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0920
Epoch[557/2000] Learning-rate: 0.001, Loss-Train: 0.0871, Loss-Test: 0.2190, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0560
Epoch[558/2000] Learning-rate: 0.001, Loss-Train: 0.0889, Loss-Test: 0.2189, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0560
Epoch[559/2000] Learning-rate: 0.001, Loss-Train: 0.0899, Loss-Test: 0.2190, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.1000
Epoch[560/2000] Learning-rate: 0.001, Loss-Train: 0.0907, Loss-Test: 0.2163, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.1120
Epoch[561/2000] Learning-rate: 0.001, Loss-Train: 0.0890, Loss-Test: 0.2118, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0680
Epoch[562/2000] Learning-rate: 0.001, Loss-Train: 0.0867, Loss-Test: 0.2154, Best-Accuracy-Train: 0.0707, Best-Accuracy-Test: 0.0760
Epoch[563/2000] Learning-rate: 0.001, Loss-Train: 0.0874, Loss-Test: 0.2143, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0720
Epoch[564/2000] Learning-rate: 0.001, Loss-Train: 0.0863, Loss-Test: 0.2143, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0720
Epoch[565/2000] Learning-rate: 0.001, Loss-Train: 0.0851, Loss-Test: 0.2144, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.1000
Epoch[566/2000] Learning-rate: 0.001, Loss-Train: 0.0851, Loss-Test: 0.2115, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.1160
Epoch[567/2000] Learning-rate: 0.001, Loss-Train: 0.0843, Loss-Test: 0.2280, Best-Accuracy-Train: 0.0813, Best-Accuracy-Test: 0.0720
Epoch[568/2000] Learning-rate: 0.001, Loss-Train: 0.0887, Loss-Test: 0.2167, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0840
Epoch[569/2000] Learning-rate: 0.001, Loss-Train: 0.0833, Loss-Test: 0.2149, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.1000
Epoch[570/2000] Learning-rate: 0.001, Loss-Train: 0.0850, Loss-Test: 0.2206, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.1000
Epoch[571/2000] Learning-rate: 0.001, Loss-Train: 0.0863, Loss-Test: 0.2116, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0680
Epoch[572/2000] Learning-rate: 0.001, Loss-Train: 0.0846, Loss-Test: 0.2094, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0680
Epoch[573/2000] Learning-rate: 0.001, Loss-Train: 0.0819, Loss-Test: 0.2135, Best-Accuracy-Train: 0.0787, Best-Accuracy-Test: 0.0800
Epoch[574/2000] Learning-rate: 0.001, Loss-Train: 0.0857, Loss-Test: 0.2160, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0880
Epoch[575/2000] Learning-rate: 0.001, Loss-Train: 0.0878, Loss-Test: 0.2124, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0720
Epoch[576/2000] Learning-rate: 0.001, Loss-Train: 0.0872, Loss-Test: 0.2168, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0840
Epoch[577/2000] Learning-rate: 0.001, Loss-Train: 0.0886, Loss-Test: 0.2160, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0440
Epoch[578/2000] Learning-rate: 0.001, Loss-Train: 0.0870, Loss-Test: 0.2126, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0560
Epoch[579/2000] Learning-rate: 0.001, Loss-Train: 0.0859, Loss-Test: 0.2104, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0760
Epoch[580/2000] Learning-rate: 0.001, Loss-Train: 0.0863, Loss-Test: 0.2166, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0880
Epoch[581/2000] Learning-rate: 0.001, Loss-Train: 0.0852, Loss-Test: 0.2129, Best-Accuracy-Train: 0.0760, Best-Accuracy-Test: 0.0600
Epoch[582/2000] Learning-rate: 0.001, Loss-Train: 0.0876, Loss-Test: 0.2169, Best-Accuracy-Train: 0.1013, Best-Accuracy-Test: 0.0760
Epoch[583/2000] Learning-rate: 0.001, Loss-Train: 0.0844, Loss-Test: 0.2136, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0720
Epoch[584/2000] Learning-rate: 0.001, Loss-Train: 0.0815, Loss-Test: 0.2141, Best-Accuracy-Train: 0.0720, Best-Accuracy-Test: 0.0640
Epoch[585/2000] Learning-rate: 0.001, Loss-Train: 0.0839, Loss-Test: 0.2105, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0800
Epoch[586/2000] Learning-rate: 0.001, Loss-Train: 0.0842, Loss-Test: 0.2231, Best-Accuracy-Train: 0.1000, Best-Accuracy-Test: 0.0840
Epoch[587/2000] Learning-rate: 0.001, Loss-Train: 0.0875, Loss-Test: 0.2123, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0880
Epoch[588/2000] Learning-rate: 0.001, Loss-Train: 0.0848, Loss-Test: 0.2152, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0800
Epoch[589/2000] Learning-rate: 0.001, Loss-Train: 0.0870, Loss-Test: 0.2151, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0720
Epoch[590/2000] Learning-rate: 0.001, Loss-Train: 0.0849, Loss-Test: 0.2170, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0640
Epoch[591/2000] Learning-rate: 0.001, Loss-Train: 0.0861, Loss-Test: 0.2174, Best-Accuracy-Train: 0.0827, Best-Accuracy-Test: 0.0800
Epoch[592/2000] Learning-rate: 0.001, Loss-Train: 0.0828, Loss-Test: 0.2104, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0680
Epoch[593/2000] Learning-rate: 0.001, Loss-Train: 0.0841, Loss-Test: 0.2117, Best-Accuracy-Train: 0.0667, Best-Accuracy-Test: 0.0760
Epoch[594/2000] Learning-rate: 0.001, Loss-Train: 0.0817, Loss-Test: 0.2113, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0840
Epoch[595/2000] Learning-rate: 0.001, Loss-Train: 0.0820, Loss-Test: 0.2069, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0880
Epoch[596/2000] Learning-rate: 0.001, Loss-Train: 0.0805, Loss-Test: 0.2132, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.1080
Epoch[597/2000] Learning-rate: 0.001, Loss-Train: 0.0828, Loss-Test: 0.2170, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0760
Epoch[598/2000] Learning-rate: 0.001, Loss-Train: 0.0821, Loss-Test: 0.2053, Best-Accuracy-Train: 0.1067, Best-Accuracy-Test: 0.0680
Epoch[599/2000] Learning-rate: 0.001, Loss-Train: 0.0818, Loss-Test: 0.2076, Best-Accuracy-Train: 0.1080, Best-Accuracy-Test: 0.0800
Epoch[600/2000] Learning-rate: 0.001, Loss-Train: 0.0836, Loss-Test: 0.2159, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0480
Epoch[601/2000] Learning-rate: 0.001, Loss-Train: 0.0847, Loss-Test: 0.2079, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0840
Epoch[602/2000] Learning-rate: 0.001, Loss-Train: 0.0806, Loss-Test: 0.2127, Best-Accuracy-Train: 0.0960, Best-Accuracy-Test: 0.0960
Epoch[603/2000] Learning-rate: 0.001, Loss-Train: 0.0799, Loss-Test: 0.2044, Best-Accuracy-Train: 0.0773, Best-Accuracy-Test: 0.0840
Epoch[604/2000] Learning-rate: 0.001, Loss-Train: 0.0803, Loss-Test: 0.2112, Best-Accuracy-Train: 0.1160, Best-Accuracy-Test: 0.0800
Epoch[605/2000] Learning-rate: 0.001, Loss-Train: 0.0790, Loss-Test: 0.2120, Best-Accuracy-Train: 0.0920, Best-Accuracy-Test: 0.0800
Epoch[606/2000] Learning-rate: 0.001, Loss-Train: 0.0804, Loss-Test: 0.2117, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0720
Epoch[607/2000] Learning-rate: 0.001, Loss-Train: 0.0849, Loss-Test: 0.2195, Best-Accuracy-Train: 0.0893, Best-Accuracy-Test: 0.0800
Epoch[608/2000] Learning-rate: 0.001, Loss-Train: 0.0824, Loss-Test: 0.2148, Best-Accuracy-Train: 0.0853, Best-Accuracy-Test: 0.0560
Epoch[609/2000] Learning-rate: 0.001, Loss-Train: 0.0819, Loss-Test: 0.2080, Best-Accuracy-Train: 0.1027, Best-Accuracy-Test: 0.0600
Epoch[610/2000] Learning-rate: 0.001, Loss-Train: 0.0812, Loss-Test: 0.2067, Best-Accuracy-Train: 0.0840, Best-Accuracy-Test: 0.0760
Epoch[611/2000] Learning-rate: 0.001, Loss-Train: 0.0813, Loss-Test: 0.2075, Best-Accuracy-Train: 0.0867, Best-Accuracy-Test: 0.0880
Epoch[612/2000] Learning-rate: 0.001, Loss-Train: 0.0808, Loss-Test: 0.2104, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.0720
Epoch[613/2000] Learning-rate: 0.001, Loss-Train: 0.0797, Loss-Test: 0.2090, Best-Accuracy-Train: 0.1107, Best-Accuracy-Test: 0.0520
Epoch[614/2000] Learning-rate: 0.001, Loss-Train: 0.0799, Loss-Test: 0.2103, Best-Accuracy-Train: 0.0880, Best-Accuracy-Test: 0.1000
Epoch[615/2000] Learning-rate: 0.001, Loss-Train: 0.0809, Loss-Test: 0.2091, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.1080
Epoch[616/2000] Learning-rate: 0.001, Loss-Train: 0.0806, Loss-Test: 0.2060, Best-Accuracy-Train: 0.0800, Best-Accuracy-Test: 0.0840
Epoch[617/2000] Learning-rate: 0.001, Loss-Train: 0.0796, Loss-Test: 0.2092, Best-Accuracy-Train: 0.1053, Best-Accuracy-Test: 0.0920
Epoch[618/2000] Learning-rate: 0.001, Loss-Train: 0.0786, Loss-Test: 0.1994, Best-Accuracy-Train: 0.0947, Best-Accuracy-Test: 0.0880
Epoch[619/2000] Learning-rate: 0.001, Loss-Train: 0.0825, Loss-Test: 0.2103, Best-Accuracy-Train: 0.0933, Best-Accuracy-Test: 0.0880
Epoch[620/2000] Learning-rate: 0.001, Loss-Train: 0.0806, Loss-Test: 0.2072, Best-Accuracy-Train: 0.1053, Best-Accuracy-Test: 0.0760
