Epoch[1/1000] Learning-rate: 0.0002, Loss-Train: 628.2987, Loss-Test: 646.1268, Best-Accuracy-Train: 0.0640, Best-Accuracy-Test: 0.0680
Epoch[164/1000] Learning-rate: 0.0002, Loss-Train: 1.6045, Loss-Test: 1.7606, Best-Accuracy-Train: 0.4173, Best-Accuracy-Test: 0.4200
Epoch[165/1000] Learning-rate: 0.0002, Loss-Train: 1.5888, Loss-Test: 1.7465, Best-Accuracy-Train: 0.3933, Best-Accuracy-Test: 0.4080
Epoch[166/1000] Learning-rate: 0.0002, Loss-Train: 1.5677, Loss-Test: 1.7152, Best-Accuracy-Train: 0.4187, Best-Accuracy-Test: 0.4000
Epoch[167/1000] Learning-rate: 0.0002, Loss-Train: 1.5632, Loss-Test: 1.7331, Best-Accuracy-Train: 0.3973, Best-Accuracy-Test: 0.4080
Epoch[168/1000] Learning-rate: 0.0002, Loss-Train: 1.5462, Loss-Test: 1.7095, Best-Accuracy-Train: 0.4173, Best-Accuracy-Test: 0.3960
Epoch[169/1000] Learning-rate: 0.0002, Loss-Train: 1.5454, Loss-Test: 1.7250, Best-Accuracy-Train: 0.4053, Best-Accuracy-Test: 0.4040
Epoch[170/1000] Learning-rate: 0.0002, Loss-Train: 1.5406, Loss-Test: 1.7067, Best-Accuracy-Train: 0.4067, Best-Accuracy-Test: 0.4040
Epoch[171/1000] Learning-rate: 0.0002, Loss-Train: 1.5350, Loss-Test: 1.6770, Best-Accuracy-Train: 0.4080, Best-Accuracy-Test: 0.4120
Epoch[172/1000] Learning-rate: 0.0002, Loss-Train: 1.5285, Loss-Test: 1.6887, Best-Accuracy-Train: 0.4027, Best-Accuracy-Test: 0.4040
Epoch[173/1000] Learning-rate: 0.0002, Loss-Train: 1.5149, Loss-Test: 1.6642, Best-Accuracy-Train: 0.4333, Best-Accuracy-Test: 0.4000
Epoch[174/1000] Learning-rate: 0.0002, Loss-Train: 1.5071, Loss-Test: 1.6606, Best-Accuracy-Train: 0.4133, Best-Accuracy-Test: 0.4240
Epoch[175/1000] Learning-rate: 0.0002, Loss-Train: 1.5310, Loss-Test: 1.6684, Best-Accuracy-Train: 0.4227, Best-Accuracy-Test: 0.4160
Epoch[176/1000] Learning-rate: 0.0002, Loss-Train: 1.4968, Loss-Test: 1.6512, Best-Accuracy-Train: 0.4133, Best-Accuracy-Test: 0.4000
Epoch[177/1000] Learning-rate: 0.0002, Loss-Train: 1.4895, Loss-Test: 1.6424, Best-Accuracy-Train: 0.4133, Best-Accuracy-Test: 0.4160
Epoch[178/1000] Learning-rate: 0.0002, Loss-Train: 1.4796, Loss-Test: 1.6428, Best-Accuracy-Train: 0.4147, Best-Accuracy-Test: 0.4200
Epoch[179/1000] Learning-rate: 0.0002, Loss-Train: 1.5035, Loss-Test: 1.6234, Best-Accuracy-Train: 0.4253, Best-Accuracy-Test: 0.4200
Epoch[180/1000] Learning-rate: 0.0002, Loss-Train: 1.4723, Loss-Test: 1.6329, Best-Accuracy-Train: 0.4187, Best-Accuracy-Test: 0.4320
Epoch[181/1000] Learning-rate: 0.0002, Loss-Train: 1.4666, Loss-Test: 1.6165, Best-Accuracy-Train: 0.4280, Best-Accuracy-Test: 0.4280
Epoch[182/1000] Learning-rate: 0.0002, Loss-Train: 1.4728, Loss-Test: 1.6111, Best-Accuracy-Train: 0.4173, Best-Accuracy-Test: 0.4320
Epoch[183/1000] Learning-rate: 0.0002, Loss-Train: 1.4504, Loss-Test: 1.6179, Best-Accuracy-Train: 0.4373, Best-Accuracy-Test: 0.4280
Epoch[184/1000] Learning-rate: 0.0002, Loss-Train: 1.4452, Loss-Test: 1.6038, Best-Accuracy-Train: 0.4267, Best-Accuracy-Test: 0.4400
Epoch[185/1000] Learning-rate: 0.0002, Loss-Train: 1.4504, Loss-Test: 1.5950, Best-Accuracy-Train: 0.4333, Best-Accuracy-Test: 0.4480
Epoch[186/1000] Learning-rate: 0.0002, Loss-Train: 1.4397, Loss-Test: 1.5992, Best-Accuracy-Train: 0.4453, Best-Accuracy-Test: 0.4440
Epoch[187/1000] Learning-rate: 0.0002, Loss-Train: 1.4198, Loss-Test: 1.5707, Best-Accuracy-Train: 0.4360, Best-Accuracy-Test: 0.4160
Epoch[188/1000] Learning-rate: 0.0002, Loss-Train: 1.4121, Loss-Test: 1.5677, Best-Accuracy-Train: 0.4347, Best-Accuracy-Test: 0.4560
Epoch[189/1000] Learning-rate: 0.0002, Loss-Train: 1.4136, Loss-Test: 1.5482, Best-Accuracy-Train: 0.4427, Best-Accuracy-Test: 0.4520
Epoch[190/1000] Learning-rate: 0.0002, Loss-Train: 1.4254, Loss-Test: 1.5752, Best-Accuracy-Train: 0.4320, Best-Accuracy-Test: 0.4400
Epoch[191/1000] Learning-rate: 0.0002, Loss-Train: 1.4185, Loss-Test: 1.5405, Best-Accuracy-Train: 0.4427, Best-Accuracy-Test: 0.4440
Epoch[192/1000] Learning-rate: 0.0002, Loss-Train: 1.4063, Loss-Test: 1.5486, Best-Accuracy-Train: 0.4653, Best-Accuracy-Test: 0.4520
Epoch[193/1000] Learning-rate: 0.0002, Loss-Train: 1.4034, Loss-Test: 1.5519, Best-Accuracy-Train: 0.4427, Best-Accuracy-Test: 0.4280
Epoch[194/1000] Learning-rate: 0.0002, Loss-Train: 1.4184, Loss-Test: 1.5444, Best-Accuracy-Train: 0.4467, Best-Accuracy-Test: 0.4360
Epoch[195/1000] Learning-rate: 0.0002, Loss-Train: 1.3960, Loss-Test: 1.5252, Best-Accuracy-Train: 0.4400, Best-Accuracy-Test: 0.4520
Epoch[196/1000] Learning-rate: 0.0002, Loss-Train: 1.3804, Loss-Test: 1.5158, Best-Accuracy-Train: 0.4640, Best-Accuracy-Test: 0.4560
Epoch[197/1000] Learning-rate: 0.0002, Loss-Train: 1.3683, Loss-Test: 1.5183, Best-Accuracy-Train: 0.4520, Best-Accuracy-Test: 0.4560
Epoch[198/1000] Learning-rate: 0.0002, Loss-Train: 1.3543, Loss-Test: 1.5245, Best-Accuracy-Train: 0.4667, Best-Accuracy-Test: 0.4440
Epoch[199/1000] Learning-rate: 0.0002, Loss-Train: 1.3709, Loss-Test: 1.5004, Best-Accuracy-Train: 0.4787, Best-Accuracy-Test: 0.4400
Epoch[200/1000] Learning-rate: 0.0002, Loss-Train: 1.3639, Loss-Test: 1.5033, Best-Accuracy-Train: 0.4453, Best-Accuracy-Test: 0.4400
Epoch[201/1000] Learning-rate: 0.0002, Loss-Train: 1.3580, Loss-Test: 1.5131, Best-Accuracy-Train: 0.4827, Best-Accuracy-Test: 0.4520
Epoch[202/1000] Learning-rate: 0.0002, Loss-Train: 1.3379, Loss-Test: 1.4898, Best-Accuracy-Train: 0.4587, Best-Accuracy-Test: 0.4640
Epoch[203/1000] Learning-rate: 0.0002, Loss-Train: 1.3513, Loss-Test: 1.4978, Best-Accuracy-Train: 0.4640, Best-Accuracy-Test: 0.4640
Epoch[204/1000] Learning-rate: 0.0002, Loss-Train: 1.3343, Loss-Test: 1.4863, Best-Accuracy-Train: 0.4733, Best-Accuracy-Test: 0.4600
Epoch[205/1000] Learning-rate: 0.0002, Loss-Train: 1.3310, Loss-Test: 1.4742, Best-Accuracy-Train: 0.4573, Best-Accuracy-Test: 0.4640
Epoch[206/1000] Learning-rate: 0.0002, Loss-Train: 1.3141, Loss-Test: 1.4701, Best-Accuracy-Train: 0.4613, Best-Accuracy-Test: 0.4520
Epoch[207/1000] Learning-rate: 0.0002, Loss-Train: 1.3273, Loss-Test: 1.4731, Best-Accuracy-Train: 0.4640, Best-Accuracy-Test: 0.4520
Epoch[208/1000] Learning-rate: 0.0002, Loss-Train: 1.3189, Loss-Test: 1.4557, Best-Accuracy-Train: 0.4720, Best-Accuracy-Test: 0.4640
Epoch[209/1000] Learning-rate: 0.0002, Loss-Train: 1.3030, Loss-Test: 1.4509, Best-Accuracy-Train: 0.4760, Best-Accuracy-Test: 0.4360
Epoch[210/1000] Learning-rate: 0.0002, Loss-Train: 1.3134, Loss-Test: 1.4593, Best-Accuracy-Train: 0.4680, Best-Accuracy-Test: 0.4720
Epoch[211/1000] Learning-rate: 0.0002, Loss-Train: 1.2967, Loss-Test: 1.4460, Best-Accuracy-Train: 0.4707, Best-Accuracy-Test: 0.4600
Epoch[212/1000] Learning-rate: 0.0002, Loss-Train: 1.2912, Loss-Test: 1.4379, Best-Accuracy-Train: 0.4773, Best-Accuracy-Test: 0.4520
Epoch[213/1000] Learning-rate: 0.0002, Loss-Train: 1.2949, Loss-Test: 1.4304, Best-Accuracy-Train: 0.4720, Best-Accuracy-Test: 0.4480
Epoch[214/1000] Learning-rate: 0.0002, Loss-Train: 1.2820, Loss-Test: 1.4381, Best-Accuracy-Train: 0.4653, Best-Accuracy-Test: 0.4480
Epoch[215/1000] Learning-rate: 0.0002, Loss-Train: 1.2845, Loss-Test: 1.4195, Best-Accuracy-Train: 0.4867, Best-Accuracy-Test: 0.4520
Epoch[216/1000] Learning-rate: 0.0002, Loss-Train: 1.2982, Loss-Test: 1.4105, Best-Accuracy-Train: 0.4680, Best-Accuracy-Test: 0.4520
Epoch[217/1000] Learning-rate: 0.0002, Loss-Train: 1.2716, Loss-Test: 1.4090, Best-Accuracy-Train: 0.4827, Best-Accuracy-Test: 0.4480
Epoch[218/1000] Learning-rate: 0.0002, Loss-Train: 1.2630, Loss-Test: 1.4194, Best-Accuracy-Train: 0.4707, Best-Accuracy-Test: 0.4720
Epoch[219/1000] Learning-rate: 0.0002, Loss-Train: 1.2608, Loss-Test: 1.4053, Best-Accuracy-Train: 0.4813, Best-Accuracy-Test: 0.4400
Epoch[220/1000] Learning-rate: 0.0002, Loss-Train: 1.2851, Loss-Test: 1.4069, Best-Accuracy-Train: 0.4627, Best-Accuracy-Test: 0.4680
Epoch[221/1000] Learning-rate: 0.0002, Loss-Train: 1.2542, Loss-Test: 1.3896, Best-Accuracy-Train: 0.4853, Best-Accuracy-Test: 0.4440
Epoch[222/1000] Learning-rate: 0.0002, Loss-Train: 1.2403, Loss-Test: 1.4015, Best-Accuracy-Train: 0.4813, Best-Accuracy-Test: 0.4720
Epoch[223/1000] Learning-rate: 0.0002, Loss-Train: 1.2411, Loss-Test: 1.3810, Best-Accuracy-Train: 0.4813, Best-Accuracy-Test: 0.4640
Epoch[224/1000] Learning-rate: 0.0002, Loss-Train: 1.2409, Loss-Test: 1.3837, Best-Accuracy-Train: 0.4880, Best-Accuracy-Test: 0.4480
Epoch[225/1000] Learning-rate: 0.0002, Loss-Train: 1.2370, Loss-Test: 1.3754, Best-Accuracy-Train: 0.4933, Best-Accuracy-Test: 0.4600
Epoch[226/1000] Learning-rate: 0.0002, Loss-Train: 1.2235, Loss-Test: 1.3804, Best-Accuracy-Train: 0.4747, Best-Accuracy-Test: 0.4440
Epoch[227/1000] Learning-rate: 0.0002, Loss-Train: 1.2351, Loss-Test: 1.3669, Best-Accuracy-Train: 0.4747, Best-Accuracy-Test: 0.4440
Epoch[228/1000] Learning-rate: 0.0002, Loss-Train: 1.2264, Loss-Test: 1.3664, Best-Accuracy-Train: 0.4800, Best-Accuracy-Test: 0.4800
Epoch[229/1000] Learning-rate: 0.0002, Loss-Train: 1.2140, Loss-Test: 1.3626, Best-Accuracy-Train: 0.4840, Best-Accuracy-Test: 0.4760
Epoch[230/1000] Learning-rate: 0.0002, Loss-Train: 1.2192, Loss-Test: 1.3582, Best-Accuracy-Train: 0.4880, Best-Accuracy-Test: 0.4840
Epoch[231/1000] Learning-rate: 0.0002, Loss-Train: 1.2075, Loss-Test: 1.3543, Best-Accuracy-Train: 0.5027, Best-Accuracy-Test: 0.4720
Epoch[232/1000] Learning-rate: 0.0002, Loss-Train: 1.2149, Loss-Test: 1.3394, Best-Accuracy-Train: 0.4907, Best-Accuracy-Test: 0.4720
Epoch[233/1000] Learning-rate: 0.0002, Loss-Train: 1.2164, Loss-Test: 1.3657, Best-Accuracy-Train: 0.5027, Best-Accuracy-Test: 0.4680
Epoch[234/1000] Learning-rate: 0.0002, Loss-Train: 1.1977, Loss-Test: 1.3477, Best-Accuracy-Train: 0.4947, Best-Accuracy-Test: 0.4880
Epoch[235/1000] Learning-rate: 0.0002, Loss-Train: 1.1858, Loss-Test: 1.3361, Best-Accuracy-Train: 0.4867, Best-Accuracy-Test: 0.4640
Epoch[236/1000] Learning-rate: 0.0002, Loss-Train: 1.1927, Loss-Test: 1.3391, Best-Accuracy-Train: 0.4853, Best-Accuracy-Test: 0.4800
Epoch[237/1000] Learning-rate: 0.0002, Loss-Train: 1.1959, Loss-Test: 1.3417, Best-Accuracy-Train: 0.4893, Best-Accuracy-Test: 0.4840
Epoch[238/1000] Learning-rate: 0.0002, Loss-Train: 1.1908, Loss-Test: 1.3377, Best-Accuracy-Train: 0.5013, Best-Accuracy-Test: 0.4760
Epoch[239/1000] Learning-rate: 0.0002, Loss-Train: 1.1811, Loss-Test: 1.3395, Best-Accuracy-Train: 0.4920, Best-Accuracy-Test: 0.4800
Epoch[240/1000] Learning-rate: 0.0002, Loss-Train: 1.1838, Loss-Test: 1.3102, Best-Accuracy-Train: 0.4827, Best-Accuracy-Test: 0.4560
Epoch[241/1000] Learning-rate: 0.0002, Loss-Train: 1.1747, Loss-Test: 1.3081, Best-Accuracy-Train: 0.4893, Best-Accuracy-Test: 0.4720
Epoch[242/1000] Learning-rate: 0.0002, Loss-Train: 1.1688, Loss-Test: 1.3072, Best-Accuracy-Train: 0.4987, Best-Accuracy-Test: 0.4880
Epoch[243/1000] Learning-rate: 0.0002, Loss-Train: 1.1639, Loss-Test: 1.3061, Best-Accuracy-Train: 0.4933, Best-Accuracy-Test: 0.4840
Epoch[244/1000] Learning-rate: 0.0002, Loss-Train: 1.1740, Loss-Test: 1.3064, Best-Accuracy-Train: 0.4840, Best-Accuracy-Test: 0.4640
Epoch[245/1000] Learning-rate: 0.0002, Loss-Train: 1.1475, Loss-Test: 1.3050, Best-Accuracy-Train: 0.4880, Best-Accuracy-Test: 0.4880
Epoch[246/1000] Learning-rate: 0.0002, Loss-Train: 1.1449, Loss-Test: 1.3056, Best-Accuracy-Train: 0.5000, Best-Accuracy-Test: 0.4680
Epoch[247/1000] Learning-rate: 0.0002, Loss-Train: 1.1510, Loss-Test: 1.2808, Best-Accuracy-Train: 0.4960, Best-Accuracy-Test: 0.5000
Epoch[248/1000] Learning-rate: 0.0002, Loss-Train: 1.1381, Loss-Test: 1.2976, Best-Accuracy-Train: 0.4880, Best-Accuracy-Test: 0.5000
Epoch[249/1000] Learning-rate: 0.0002, Loss-Train: 1.1372, Loss-Test: 1.2826, Best-Accuracy-Train: 0.5013, Best-Accuracy-Test: 0.5040
Epoch[250/1000] Learning-rate: 0.0002, Loss-Train: 1.1360, Loss-Test: 1.2915, Best-Accuracy-Train: 0.4907, Best-Accuracy-Test: 0.4840
Epoch[251/1000] Learning-rate: 0.0002, Loss-Train: 1.1347, Loss-Test: 1.2727, Best-Accuracy-Train: 0.4907, Best-Accuracy-Test: 0.5000
Epoch[252/1000] Learning-rate: 0.0002, Loss-Train: 1.1447, Loss-Test: 1.2804, Best-Accuracy-Train: 0.4960, Best-Accuracy-Test: 0.4800
Epoch[253/1000] Learning-rate: 0.0002, Loss-Train: 1.1281, Loss-Test: 1.2647, Best-Accuracy-Train: 0.5000, Best-Accuracy-Test: 0.4720
Epoch[254/1000] Learning-rate: 0.0002, Loss-Train: 1.1303, Loss-Test: 1.2663, Best-Accuracy-Train: 0.4973, Best-Accuracy-Test: 0.5000
Epoch[255/1000] Learning-rate: 0.0002, Loss-Train: 1.1300, Loss-Test: 1.2802, Best-Accuracy-Train: 0.4987, Best-Accuracy-Test: 0.4880
Epoch[256/1000] Learning-rate: 0.0002, Loss-Train: 1.1139, Loss-Test: 1.2672, Best-Accuracy-Train: 0.5013, Best-Accuracy-Test: 0.4880
Epoch[257/1000] Learning-rate: 0.0002, Loss-Train: 1.1167, Loss-Test: 1.2546, Best-Accuracy-Train: 0.5040, Best-Accuracy-Test: 0.5120
Epoch[258/1000] Learning-rate: 0.0002, Loss-Train: 1.1165, Loss-Test: 1.2482, Best-Accuracy-Train: 0.5067, Best-Accuracy-Test: 0.5080
Epoch[259/1000] Learning-rate: 0.0002, Loss-Train: 1.1003, Loss-Test: 1.2528, Best-Accuracy-Train: 0.4960, Best-Accuracy-Test: 0.4880
Epoch[260/1000] Learning-rate: 0.0002, Loss-Train: 1.1128, Loss-Test: 1.2522, Best-Accuracy-Train: 0.4893, Best-Accuracy-Test: 0.4960
Epoch[261/1000] Learning-rate: 0.0002, Loss-Train: 1.0939, Loss-Test: 1.2446, Best-Accuracy-Train: 0.4973, Best-Accuracy-Test: 0.5080
Epoch[262/1000] Learning-rate: 0.0002, Loss-Train: 1.1029, Loss-Test: 1.2430, Best-Accuracy-Train: 0.4920, Best-Accuracy-Test: 0.5080
Epoch[263/1000] Learning-rate: 0.0002, Loss-Train: 1.0876, Loss-Test: 1.2385, Best-Accuracy-Train: 0.5027, Best-Accuracy-Test: 0.5240
Epoch[264/1000] Learning-rate: 0.0002, Loss-Train: 1.0931, Loss-Test: 1.2278, Best-Accuracy-Train: 0.4960, Best-Accuracy-Test: 0.5160
Epoch[265/1000] Learning-rate: 0.0002, Loss-Train: 1.1099, Loss-Test: 1.2556, Best-Accuracy-Train: 0.4960, Best-Accuracy-Test: 0.5040
Epoch[266/1000] Learning-rate: 0.0002, Loss-Train: 1.1045, Loss-Test: 1.2347, Best-Accuracy-Train: 0.5027, Best-Accuracy-Test: 0.4960
Epoch[267/1000] Learning-rate: 0.0002, Loss-Train: 1.0774, Loss-Test: 1.2389, Best-Accuracy-Train: 0.5160, Best-Accuracy-Test: 0.4880
Epoch[268/1000] Learning-rate: 0.0002, Loss-Train: 1.0876, Loss-Test: 1.2260, Best-Accuracy-Train: 0.5027, Best-Accuracy-Test: 0.5400
Epoch[269/1000] Learning-rate: 0.0002, Loss-Train: 1.0656, Loss-Test: 1.2171, Best-Accuracy-Train: 0.5080, Best-Accuracy-Test: 0.5320
Epoch[270/1000] Learning-rate: 0.0002, Loss-Train: 1.0766, Loss-Test: 1.2195, Best-Accuracy-Train: 0.5053, Best-Accuracy-Test: 0.5240
Epoch[271/1000] Learning-rate: 0.0002, Loss-Train: 1.0593, Loss-Test: 1.2229, Best-Accuracy-Train: 0.5200, Best-Accuracy-Test: 0.5240
Epoch[272/1000] Learning-rate: 0.0002, Loss-Train: 1.0774, Loss-Test: 1.2208, Best-Accuracy-Train: 0.5173, Best-Accuracy-Test: 0.5160
Epoch[273/1000] Learning-rate: 0.0002, Loss-Train: 1.0619, Loss-Test: 1.2201, Best-Accuracy-Train: 0.5067, Best-Accuracy-Test: 0.5320
Epoch[274/1000] Learning-rate: 0.0002, Loss-Train: 1.0610, Loss-Test: 1.2124, Best-Accuracy-Train: 0.5107, Best-Accuracy-Test: 0.5320
Epoch[275/1000] Learning-rate: 0.0002, Loss-Train: 1.0563, Loss-Test: 1.1971, Best-Accuracy-Train: 0.5187, Best-Accuracy-Test: 0.5200
Epoch[276/1000] Learning-rate: 0.0002, Loss-Train: 1.0529, Loss-Test: 1.2134, Best-Accuracy-Train: 0.5307, Best-Accuracy-Test: 0.5200
Epoch[277/1000] Learning-rate: 0.0002, Loss-Train: 1.0498, Loss-Test: 1.2143, Best-Accuracy-Train: 0.5200, Best-Accuracy-Test: 0.5200
Epoch[278/1000] Learning-rate: 0.0002, Loss-Train: 1.0392, Loss-Test: 1.1977, Best-Accuracy-Train: 0.5267, Best-Accuracy-Test: 0.5360
Epoch[279/1000] Learning-rate: 0.0002, Loss-Train: 1.0470, Loss-Test: 1.1917, Best-Accuracy-Train: 0.5387, Best-Accuracy-Test: 0.5240
Epoch[280/1000] Learning-rate: 0.0002, Loss-Train: 1.0523, Loss-Test: 1.1891, Best-Accuracy-Train: 0.5293, Best-Accuracy-Test: 0.5360
Epoch[281/1000] Learning-rate: 0.0002, Loss-Train: 1.0507, Loss-Test: 1.1857, Best-Accuracy-Train: 0.5293, Best-Accuracy-Test: 0.5320
Epoch[282/1000] Learning-rate: 0.0002, Loss-Train: 1.0387, Loss-Test: 1.1884, Best-Accuracy-Train: 0.5120, Best-Accuracy-Test: 0.5280
Epoch[283/1000] Learning-rate: 0.0002, Loss-Train: 1.0411, Loss-Test: 1.1897, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.5160
Epoch[284/1000] Learning-rate: 0.0002, Loss-Train: 1.0377, Loss-Test: 1.1965, Best-Accuracy-Train: 0.5307, Best-Accuracy-Test: 0.5280
Epoch[285/1000] Learning-rate: 0.0002, Loss-Train: 1.0199, Loss-Test: 1.1788, Best-Accuracy-Train: 0.5267, Best-Accuracy-Test: 0.5440
Epoch[286/1000] Learning-rate: 0.0002, Loss-Train: 1.0478, Loss-Test: 1.1792, Best-Accuracy-Train: 0.5147, Best-Accuracy-Test: 0.5480
Epoch[287/1000] Learning-rate: 0.0002, Loss-Train: 1.0230, Loss-Test: 1.1741, Best-Accuracy-Train: 0.5160, Best-Accuracy-Test: 0.5240
Epoch[288/1000] Learning-rate: 0.0002, Loss-Train: 1.0202, Loss-Test: 1.1624, Best-Accuracy-Train: 0.5227, Best-Accuracy-Test: 0.5600
Epoch[289/1000] Learning-rate: 0.0002, Loss-Train: 1.0183, Loss-Test: 1.1716, Best-Accuracy-Train: 0.5307, Best-Accuracy-Test: 0.5400
Epoch[290/1000] Learning-rate: 0.0002, Loss-Train: 1.0201, Loss-Test: 1.1616, Best-Accuracy-Train: 0.5293, Best-Accuracy-Test: 0.5200
Epoch[291/1000] Learning-rate: 0.0002, Loss-Train: 1.0149, Loss-Test: 1.1545, Best-Accuracy-Train: 0.5400, Best-Accuracy-Test: 0.5560
Epoch[292/1000] Learning-rate: 0.0002, Loss-Train: 1.0098, Loss-Test: 1.1596, Best-Accuracy-Train: 0.5293, Best-Accuracy-Test: 0.5360
Epoch[293/1000] Learning-rate: 0.0002, Loss-Train: 1.0044, Loss-Test: 1.1730, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.5400
Epoch[294/1000] Learning-rate: 0.0002, Loss-Train: 1.0104, Loss-Test: 1.1555, Best-Accuracy-Train: 0.5293, Best-Accuracy-Test: 0.5440
Epoch[295/1000] Learning-rate: 0.0002, Loss-Train: 0.9967, Loss-Test: 1.1545, Best-Accuracy-Train: 0.5333, Best-Accuracy-Test: 0.5480
Epoch[296/1000] Learning-rate: 0.0002, Loss-Train: 0.9986, Loss-Test: 1.1560, Best-Accuracy-Train: 0.5333, Best-Accuracy-Test: 0.5520
Epoch[297/1000] Learning-rate: 0.0002, Loss-Train: 0.9852, Loss-Test: 1.1610, Best-Accuracy-Train: 0.5267, Best-Accuracy-Test: 0.5560
Epoch[298/1000] Learning-rate: 0.0002, Loss-Train: 1.0066, Loss-Test: 1.1546, Best-Accuracy-Train: 0.5307, Best-Accuracy-Test: 0.5600
Epoch[299/1000] Learning-rate: 0.0002, Loss-Train: 0.9965, Loss-Test: 1.1448, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.5480
Epoch[300/1000] Learning-rate: 0.0002, Loss-Train: 1.0096, Loss-Test: 1.1444, Best-Accuracy-Train: 0.5253, Best-Accuracy-Test: 0.5640
Epoch[301/1000] Learning-rate: 0.0002, Loss-Train: 0.9827, Loss-Test: 1.1555, Best-Accuracy-Train: 0.5400, Best-Accuracy-Test: 0.5560
Epoch[302/1000] Learning-rate: 0.0002, Loss-Train: 0.9785, Loss-Test: 1.1335, Best-Accuracy-Train: 0.5453, Best-Accuracy-Test: 0.5520
Epoch[303/1000] Learning-rate: 0.0002, Loss-Train: 0.9749, Loss-Test: 1.1542, Best-Accuracy-Train: 0.5280, Best-Accuracy-Test: 0.5440
Epoch[304/1000] Learning-rate: 0.0002, Loss-Train: 0.9807, Loss-Test: 1.1379, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.5520
Epoch[305/1000] Learning-rate: 0.0002, Loss-Train: 0.9721, Loss-Test: 1.1266, Best-Accuracy-Train: 0.5333, Best-Accuracy-Test: 0.5640
Epoch[306/1000] Learning-rate: 0.0002, Loss-Train: 0.9673, Loss-Test: 1.1336, Best-Accuracy-Train: 0.5387, Best-Accuracy-Test: 0.5520
Epoch[307/1000] Learning-rate: 0.0002, Loss-Train: 0.9681, Loss-Test: 1.1342, Best-Accuracy-Train: 0.5320, Best-Accuracy-Test: 0.5560
Epoch[308/1000] Learning-rate: 0.0002, Loss-Train: 0.9622, Loss-Test: 1.1317, Best-Accuracy-Train: 0.5480, Best-Accuracy-Test: 0.5720
Epoch[309/1000] Learning-rate: 0.0002, Loss-Train: 0.9625, Loss-Test: 1.1305, Best-Accuracy-Train: 0.5240, Best-Accuracy-Test: 0.5520
Epoch[310/1000] Learning-rate: 0.0002, Loss-Train: 0.9641, Loss-Test: 1.1262, Best-Accuracy-Train: 0.5413, Best-Accuracy-Test: 0.5680
Epoch[311/1000] Learning-rate: 0.0002, Loss-Train: 0.9659, Loss-Test: 1.1277, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.5440
Epoch[312/1000] Learning-rate: 0.0002, Loss-Train: 0.9525, Loss-Test: 1.1298, Best-Accuracy-Train: 0.5373, Best-Accuracy-Test: 0.5680
Epoch[313/1000] Learning-rate: 0.0002, Loss-Train: 0.9597, Loss-Test: 1.1074, Best-Accuracy-Train: 0.5427, Best-Accuracy-Test: 0.5840
Epoch[314/1000] Learning-rate: 0.0002, Loss-Train: 0.9556, Loss-Test: 1.1301, Best-Accuracy-Train: 0.5467, Best-Accuracy-Test: 0.5680
Epoch[315/1000] Learning-rate: 0.0002, Loss-Train: 0.9545, Loss-Test: 1.1137, Best-Accuracy-Train: 0.5320, Best-Accuracy-Test: 0.5720
Epoch[316/1000] Learning-rate: 0.0002, Loss-Train: 0.9430, Loss-Test: 1.1138, Best-Accuracy-Train: 0.5400, Best-Accuracy-Test: 0.5760
Epoch[317/1000] Learning-rate: 0.0002, Loss-Train: 0.9494, Loss-Test: 1.1022, Best-Accuracy-Train: 0.5400, Best-Accuracy-Test: 0.5840
Epoch[318/1000] Learning-rate: 0.0002, Loss-Train: 0.9449, Loss-Test: 1.1196, Best-Accuracy-Train: 0.5373, Best-Accuracy-Test: 0.5560
Epoch[319/1000] Learning-rate: 0.0002, Loss-Train: 0.9420, Loss-Test: 1.0964, Best-Accuracy-Train: 0.5373, Best-Accuracy-Test: 0.5920
Epoch[320/1000] Learning-rate: 0.0002, Loss-Train: 0.9366, Loss-Test: 1.1085, Best-Accuracy-Train: 0.5307, Best-Accuracy-Test: 0.5840
Epoch[321/1000] Learning-rate: 0.0002, Loss-Train: 0.9327, Loss-Test: 1.1156, Best-Accuracy-Train: 0.5400, Best-Accuracy-Test: 0.5680
Epoch[322/1000] Learning-rate: 0.0002, Loss-Train: 0.9280, Loss-Test: 1.0998, Best-Accuracy-Train: 0.5453, Best-Accuracy-Test: 0.5880
Epoch[323/1000] Learning-rate: 0.0002, Loss-Train: 0.9411, Loss-Test: 1.1222, Best-Accuracy-Train: 0.5533, Best-Accuracy-Test: 0.5440
Epoch[324/1000] Learning-rate: 0.0002, Loss-Train: 0.9201, Loss-Test: 1.0896, Best-Accuracy-Train: 0.5360, Best-Accuracy-Test: 0.6000
Epoch[325/1000] Learning-rate: 0.0002, Loss-Train: 0.9226, Loss-Test: 1.0980, Best-Accuracy-Train: 0.5600, Best-Accuracy-Test: 0.5960
Epoch[326/1000] Learning-rate: 0.0002, Loss-Train: 0.9202, Loss-Test: 1.0929, Best-Accuracy-Train: 0.5427, Best-Accuracy-Test: 0.5840
